06630.ppm;  18;0.01227
06631.ppm;   1;0.01556
06632.ppm;  24;0.01433
06633.ppm;  19;0.00505
06634.ppm;  13;0.01811
06635.ppm;  23;0.01378
06636.ppm;  18;0.01501
06637.ppm;  13;0.01731
06638.ppm;   5;0.01186
06639.ppm;   0;0.01209
06640.ppm;  10;0.01584
06641.ppm;  20;0.01250
06642.ppm;  11;0.01454
06643.ppm;  11;0.00573
06644.ppm;  23;0.00879
06645.ppm;  21;0.01275
06646.ppm;  18;0.01178
06647.ppm;  35;0.01638
06648.ppm;  38;0.01573
06649.ppm;   4;0.01540
06650.ppm;  10;0.01506
06651.ppm;  26;0.01398
06652.ppm;  38;0.01759
06653.ppm;  18;0.01182
06654.ppm;   2;0.01384
06655.ppm;   9;0.01496
06656.ppm;  25;0.01048
06657.ppm;  33;0.01374
06658.ppm;  30;0.00937
06659.ppm;  25;0.01405
06660.ppm;  12;0.01655
06661.ppm;  12;0.01784
06662.ppm;   2;0.01447
06663.ppm;   9;0.01672
06664.ppm;   4;0.01391
06665.ppm;  34;0.01408
06666.ppm;  11;0.01472
06667.ppm;   4;0.01331
06668.ppm;  42;0.01686
06669.ppm;  36;0.01661
06670.ppm;   4;0.01419
06671.ppm;  12;0.01750
06672.ppm;   3;0.01123
06673.ppm;   9;0.01648
06674.ppm;  38;0.01707
06675.ppm;  37;0.01381
06676.ppm;  12;0.01800
06677.ppm;  25;0.01445
06678.ppm;  33;0.01582
06679.ppm;  25;0.01682
06680.ppm;  10;0.01690
06681.ppm;   9;0.01520
06682.ppm;  13;0.01642
06683.ppm;  38;0.01567
06684.ppm;  11;0.01277
06685.ppm;   1;0.00535
06686.ppm;   9;0.01620
06687.ppm;  20;0.01216
06688.ppm;  38;0.01621
06689.ppm;  37;0.01390
06690.ppm;  18;0.01477
06691.ppm;  10;0.01531
06692.ppm;  42;0.01633
06693.ppm;  41;0.00947
06694.ppm;  17;0.01607
06695.ppm;  33;0.01302
06696.ppm;  37;0.01269
06697.ppm;  25;0.01550
06698.ppm;  34;0.01239
06699.ppm;  38;0.01514
06700.ppm;   2;0.01395
06701.ppm;  15;0.01647
06702.ppm;  20;0.01324
06703.ppm;   3;0.01376
06704.ppm;  33;0.00656
06705.ppm;  10;0.01613
06706.ppm;   9;0.01580
06707.ppm;   1;0.01352
06708.ppm;  42;0.01642
06709.ppm;  25;0.01576
06710.ppm;  12;0.01739
06711.ppm;   8;0.01247
06712.ppm;  38;0.01747
06713.ppm;   4;0.01344
06714.ppm;  17;0.01800
06715.ppm;  36;0.01555
06716.ppm;  13;0.01556
06717.ppm;  18;0.01408
06718.ppm;  18;0.01415
06719.ppm;  14;0.01382
06720.ppm;  10;0.01513
06721.ppm;   1;0.01399
06722.ppm;   5;0.01076
06723.ppm;  23;0.01316
06724.ppm;  12;0.01765
06725.ppm;  12;0.01787
06726.ppm;  16;0.01636
06727.ppm;   2;0.01337
06728.ppm;  13;0.01658
06729.ppm;  37;0.01354
06730.ppm;  10;0.01566
06731.ppm;  18;0.00652
06732.ppm;  35;0.01075
06733.ppm;   2;0.01145
06734.ppm;   2;0.01385
06735.ppm;  12;0.01655
06736.ppm;  10;0.01508
06737.ppm;   1;0.00663
06738.ppm;  25;0.01474
06739.ppm;  25;0.00433
06740.ppm;  18;0.01215
06741.ppm;   2;0.01349
06742.ppm;   9;0.01571
06743.ppm;  13;0.01743
06744.ppm;  26;0.01238
06745.ppm;  18;0.01254
06746.ppm;  12;0.01771
06747.ppm;  35;0.01504
06748.ppm;  13;0.01757
06749.ppm;  25;0.01546
06750.ppm;   4;0.01313
06751.ppm;  34;0.01453
06752.ppm;  10;0.01557
06753.ppm;   1;0.01492
06754.ppm;  12;0.01793
06755.ppm;  10;0.01197
06756.ppm;  25;0.01551
06757.ppm;   3;0.00970
06758.ppm;  29;0.01290
06759.ppm;   1;0.01132
06760.ppm;   2;0.01412
06761.ppm;  35;0.01538
06762.ppm;   9;0.01664
06763.ppm;   7;0.01411
06764.ppm;  10;0.01584
06765.ppm;  10;0.01534
06766.ppm;  18;0.00612
06767.ppm;   8;0.01309
06768.ppm;  25;0.00547
06769.ppm;  10;0.01632
06770.ppm;  25;0.01596
06771.ppm;  13;0.01630
06772.ppm;   4;0.01451
06773.ppm;  13;0.01667
06774.ppm;  25;0.01669
06775.ppm;  12;0.01746
06776.ppm;   3;0.01052
06777.ppm;   4;0.01469
06778.ppm;  39;0.01242
06779.ppm;  14;0.01825
06780.ppm;  10;0.01568
06781.ppm;  38;0.01552
06782.ppm;   3;0.00899
06783.ppm;  33;0.01550
06784.ppm;  12;0.01798
06785.ppm;  14;0.01780
06786.ppm;  31;0.01538
06787.ppm;  24;0.01445
06788.ppm;  18;0.00679
06789.ppm;   8;0.00835
06790.ppm;  25;0.01655
06791.ppm;  24;0.00835
06792.ppm;  31;0.01624
06793.ppm;   2;0.01108
06794.ppm;   2;0.01447
06795.ppm;   4;0.01482
06796.ppm;  14;0.01812
06797.ppm;   1;0.01236
06798.ppm;   2;0.01261
06799.ppm;  31;0.01511
06800.ppm;  37;0.01375
06801.ppm;  17;0.01788
06802.ppm;  25;0.01439
06803.ppm;   1;0.01195
06804.ppm;   9;0.01618
06805.ppm;  22;0.01403
06806.ppm;  38;0.01631
06807.ppm;  12;0.01733
06808.ppm;  38;0.01460
06809.ppm;   9;0.01627
06810.ppm;  13;0.01208
06811.ppm;   1;0.00777
06812.ppm;   5;0.01158
06813.ppm;   6;0.01753
06814.ppm;  38;0.01385
06815.ppm;   1;0.01474
06816.ppm;  26;0.01370
06817.ppm;   5;0.01291
06818.ppm;  17;0.01755
06819.ppm;  23;0.01409
06820.ppm;   9;0.01166
06821.ppm;   9;0.01560
06822.ppm;  35;0.01567
06823.ppm;   2;0.01250
06824.ppm;   4;0.01398
06825.ppm;   1;0.00892
06826.ppm;  25;0.01577
06827.ppm;  16;0.01430
06828.ppm;   5;0.00950
06829.ppm;   3;0.01175
06830.ppm;  12;0.01803
06831.ppm;   1;0.01484
06832.ppm;   5;0.00947
06833.ppm;   2;0.01228
06834.ppm;  12;0.01763
06835.ppm;  38;0.01707
06836.ppm;  30;0.01507
06837.ppm;   1;0.01285
06838.ppm;  18;0.00827
06839.ppm;  38;0.01458
06840.ppm;   2;0.01418
06841.ppm;   2;0.01057
06842.ppm;  12;0.01792
06843.ppm;  17;0.01468
06844.ppm;  33;0.01346
06845.ppm;   1;0.01388
06846.ppm;  28;0.01164
06847.ppm;   1;0.01166
06848.ppm;  17;0.01765
06849.ppm;   5;0.01289
06850.ppm;   9;0.01526
06851.ppm;  35;0.01602
06852.ppm;  38;0.01493
06853.ppm;   3;0.01065
06854.ppm;   0;0.00871
06855.ppm;   1;0.01013
06856.ppm;  12;0.01760
06857.ppm;   2;0.01459
06858.ppm;  18;0.01452
06859.ppm;  25;0.01511
06860.ppm;  13;0.01654
06861.ppm;  17;0.01786
06862.ppm;  39;0.00897
06863.ppm;  35;0.01351
06864.ppm;   5;0.00968
06865.ppm;  17;0.01757
06866.ppm;   3;0.01003
06867.ppm;  12;0.01739
06868.ppm;  31;0.01439
06869.ppm;   5;0.01374
06870.ppm;  17;0.01692
06871.ppm;  26;0.01066
06872.ppm;  36;0.00995
06873.ppm;   5;0.00788
06874.ppm;   7;0.00622
06875.ppm;  38;0.01697
06876.ppm;  12;0.01758
06877.ppm;   2;0.01368
06878.ppm;  18;0.00840
06879.ppm;  14;0.00865
06880.ppm;   2;0.01276
06881.ppm;  35;0.01457
06882.ppm;   9;0.01570
06883.ppm;   5;0.00974
06884.ppm;  31;0.01458
06885.ppm;  12;0.01736
06886.ppm;   1;0.01025
06887.ppm;  38;0.01533
06888.ppm;   7;0.00891
06889.ppm;   9;0.01347
06890.ppm;  11;0.01503
06891.ppm;  12;0.01769
06892.ppm;  25;0.01603
06893.ppm;  25;0.01234
06894.ppm;  40;0.00831
06895.ppm;  35;0.01634
06896.ppm;   4;0.01359
06897.ppm;  18;0.01449
06898.ppm;  18;0.01231
06899.ppm;  32;0.01656
06900.ppm;  35;0.01537
06901.ppm;  22;0.00647
06902.ppm;   1;0.01427
06903.ppm;   1;0.00949
06904.ppm;  12;0.01773
06905.ppm;   2;0.01270
06906.ppm;   4;0.01385
06907.ppm;   5;0.00827
06908.ppm;  11;0.01549
06909.ppm;  12;0.01784
06910.ppm;  13;0.00535
06911.ppm;  10;0.01597
06912.ppm;   4;0.00549
06913.ppm;  23;0.00814
06914.ppm;   3;0.00939
06915.ppm;  10;0.01619
06916.ppm;  33;0.00500
06917.ppm;  26;0.01300
06918.ppm;  13;0.01657
06919.ppm;   1;0.00545
06920.ppm;  31;0.00624
06921.ppm;  36;0.01090
06922.ppm;  17;0.01760
06923.ppm;   7;0.01480
06924.ppm;   2;0.01325
06925.ppm;   5;0.01242
06926.ppm;   2;0.01086
06927.ppm;   5;0.00786
06928.ppm;   2;0.01335
06929.ppm;  13;0.01704
06930.ppm;   7;0.01415
06931.ppm;  33;0.01473
06932.ppm;  28;0.01448
06933.ppm;   5;0.01210
06934.ppm;  13;0.01476
06935.ppm;   4;0.01432
06936.ppm;   5;0.00940
06937.ppm;  10;0.01591
06938.ppm;  18;0.01339
06939.ppm;  42;0.01584
06940.ppm;  38;0.01681
06941.ppm;  25;0.01362
06942.ppm;   5;0.01131
06943.ppm;  11;0.01447
06944.ppm;   7;0.01229
06945.ppm;   2;0.01401
06946.ppm;   0;0.00924
06947.ppm;  12;0.01683
06948.ppm;  42;0.01697
06949.ppm;   1;0.01399
06950.ppm;   9;0.01714
06951.ppm;  35;0.01662
06952.ppm;  17;0.01498
06953.ppm;  13;0.01766
06954.ppm;  31;0.01311
06955.ppm;   8;0.01480
06956.ppm;  38;0.01400
06957.ppm;   3;0.00841
06958.ppm;  39;0.01590
06959.ppm;   9;0.01502
06960.ppm;  17;0.01221
06961.ppm;  11;0.01493
06962.ppm;  38;0.01508
06963.ppm;   8;0.01462
06964.ppm;  18;0.01189
06965.ppm;   8;0.01583
06966.ppm;  23;0.01358
06967.ppm;  25;0.01620
06968.ppm;  18;0.01003
06969.ppm;  35;0.01420
06970.ppm;  10;0.01668
06971.ppm;  38;0.01571
06972.ppm;   6;0.01789
06973.ppm;   1;0.01219
06974.ppm;  28;0.01323
06975.ppm;  12;0.01532
06976.ppm;  38;0.01675
06977.ppm;  35;0.01368
06978.ppm;  12;0.01820
06979.ppm;  14;0.01811
06980.ppm;  22;0.00835
06981.ppm;  16;0.01608
06982.ppm;  18;0.01478
06983.ppm;   5;0.00876
06984.ppm;   5;0.01052
06985.ppm;  14;0.01813
06986.ppm;  29;0.01481
06987.ppm;  17;0.01747
06988.ppm;   2;0.01016
06989.ppm;   1;0.01388
06990.ppm;   2;0.01272
06991.ppm;  25;0.01243
06992.ppm;  26;0.01266
06993.ppm;   5;0.01180
06994.ppm;  13;0.01651
06995.ppm;  35;0.01383
06996.ppm;  18;0.01129
06997.ppm;  11;0.01364
06998.ppm;   8;0.01459
06999.ppm;  33;0.00472
07000.ppm;   9;0.01524
07001.ppm;   8;0.01524
07002.ppm;  12;0.01592
07003.ppm;   7;0.01365
07004.ppm;   1;0.01423
07005.ppm;  42;0.01577
07006.ppm;   2;0.01192
07007.ppm;  17;0.01804
07008.ppm;  35;0.01420
07009.ppm;   1;0.01181
07010.ppm;  19;0.01069
07011.ppm;  10;0.01651
07012.ppm;  12;0.01765
07013.ppm;   4;0.01148
07014.ppm;  35;0.01620
07015.ppm;  38;0.01548
07016.ppm;  34;0.01268
07017.ppm;   4;0.01477
07018.ppm;   9;0.01399
07019.ppm;   8;0.01546
07020.ppm;  18;0.00967
07021.ppm;   4;0.01425
07022.ppm;   9;0.01410
07023.ppm;  10;0.01624
07024.ppm;  10;0.01347
07025.ppm;  10;0.01594
07026.ppm;  17;0.01786
07027.ppm;  24;0.01164
07028.ppm;  35;0.01372
07029.ppm;   7;0.01050
07030.ppm;  25;0.01636
07031.ppm;  13;0.01756
07032.ppm;   4;0.01475
07033.ppm;   5;0.01148
07034.ppm;  31;0.01344
07035.ppm;  18;0.01346
07036.ppm;  12;0.01795
07037.ppm;   8;0.01374
07038.ppm;   4;0.00543
07039.ppm;   7;0.01265
07040.ppm;   3;0.00906
07041.ppm;  31;0.01570
07042.ppm;  12;0.01767
07043.ppm;  13;0.01699
07044.ppm;  11;0.01495
07045.ppm;   7;0.01182
07046.ppm;  13;0.01789
07047.ppm;   3;0.01223
07048.ppm;  31;0.01497
07049.ppm;  24;0.01148
07050.ppm;  10;0.01605
07051.ppm;  38;0.01601
07052.ppm;  38;0.01597
07053.ppm;  42;0.01570
07054.ppm;  18;0.00971
07055.ppm;  10;0.01558
07056.ppm;   7;0.01453
07057.ppm;   5;0.01038
07058.ppm;  33;0.01566
07059.ppm;   8;0.01384
07060.ppm;   1;0.01346
07061.ppm;   7;0.01437
07062.ppm;  14;0.01790
07063.ppm;  33;0.00858
07064.ppm;  11;0.01652
07065.ppm;   1;0.01436
07066.ppm;   1;0.01251
07067.ppm;   2;0.01412
07068.ppm;  31;0.00977
07069.ppm;   3;0.00970
07070.ppm;  33;0.01485
07071.ppm;   3;0.01116
07072.ppm;  30;0.01162
07073.ppm;  27;0.00941
07074.ppm;  13;0.01664
07075.ppm;  38;0.01333
07076.ppm;  13;0.01693
07077.ppm;  42;0.01671
07078.ppm;  10;0.01620
07079.ppm;   5;0.01279
07080.ppm;  26;0.01356
07081.ppm;  30;0.00696
07082.ppm;   9;0.01696
07083.ppm;   4;0.01301
07084.ppm;   8;0.01184
07085.ppm;  12;0.00790
07086.ppm;   5;0.01166
07087.ppm;   5;0.00785
07088.ppm;  25;0.00976
07089.ppm;  19;0.01228
07090.ppm;  30;0.01450
07091.ppm;  31;0.01367
07092.ppm;  11;0.01205
07093.ppm;   4;0.01339
07094.ppm;   7;0.00570
07095.ppm;  10;0.01615
07096.ppm;  24;0.01369
07097.ppm;   8;0.00639
07098.ppm;  26;0.00332
07099.ppm;  11;0.01264
07100.ppm;  11;0.01345
07101.ppm;   3;0.00925
07102.ppm;  10;0.01590
07103.ppm;   4;0.01520
07104.ppm;  38;0.01715
07105.ppm;   1;0.01235
07106.ppm;  36;0.01500
07107.ppm;  12;0.01782
07108.ppm;  11;0.01469
07109.ppm;   5;0.00902
07110.ppm;   3;0.01025
07111.ppm;  10;0.01639
07112.ppm;   9;0.01524
07113.ppm;  23;0.01308
07114.ppm;   1;0.01522
07115.ppm;  30;0.01220
07116.ppm;  17;0.01821
07117.ppm;  12;0.01816
07118.ppm;  31;0.01506
07119.ppm;   3;0.00936
07120.ppm;  10;0.01559
07121.ppm;   5;0.01045
07122.ppm;  41;0.01168
07123.ppm;   8;0.01258
07124.ppm;   1;0.00998
07125.ppm;  25;0.01531
07126.ppm;  17;0.01775
07127.ppm;   1;0.01169
07128.ppm;  16;0.01591
07129.ppm;  37;0.01425
07130.ppm;  16;0.01531
07131.ppm;   9;0.01028
07132.ppm;   5;0.01159
07133.ppm;  25;0.01539
07134.ppm;  12;0.01395
07135.ppm;   7;0.01145
07136.ppm;  38;0.01417
07137.ppm;   2;0.01224
07138.ppm;  13;0.01731
07139.ppm;   1;0.01500
07140.ppm;  12;0.01807
07141.ppm;   4;0.01286
07142.ppm;  25;0.00371
07143.ppm;  33;0.01155
07144.ppm;   7;0.01241
07145.ppm;   3;0.00918
07146.ppm;  40;0.01140
07147.ppm;  31;0.00473
07148.ppm;  33;0.01480
07149.ppm;  35;0.01636
07150.ppm;  12;0.01796
07151.ppm;   7;0.01419
07152.ppm;  12;0.01788
07153.ppm;   2;0.01327
07154.ppm;   3;0.00604
07155.ppm;   5;0.00962
07156.ppm;  12;0.01782
07157.ppm;   5;0.00458
07158.ppm;  17;0.01545
07159.ppm;   8;0.01402
07160.ppm;   5;0.00530
07161.ppm;   2;0.01340
07162.ppm;   7;0.01603
07163.ppm;   3;0.01179
07164.ppm;  18;0.00682
07165.ppm;  11;0.01415
07166.ppm;   4;0.01466
07167.ppm;  42;0.01652
07168.ppm;  15;0.01421
07169.ppm;   2;0.01137
07170.ppm;  17;0.01767
07171.ppm;   1;0.01443
07172.ppm;  12;0.01762
07173.ppm;   4;0.01419
07174.ppm;  16;0.01529
07175.ppm;   6;0.01805
07176.ppm;  10;0.01626
07177.ppm;  17;0.01786
07178.ppm;  18;0.01194
07179.ppm;   2;0.01436
07180.ppm;  14;0.01814
07181.ppm;  22;0.01435
07182.ppm;  38;0.01719
07183.ppm;  23;0.01393
07184.ppm;   4;0.01360
07185.ppm;  29;0.01448
07186.ppm;   4;0.01487
07187.ppm;  28;0.01401
07188.ppm;   3;0.00738
07189.ppm;  11;0.01180
07190.ppm;  11;0.01441
07191.ppm;  12;0.01776
07192.ppm;  17;0.01744
07193.ppm;  12;0.01804
07194.ppm;  25;0.01435
07195.ppm;   4;0.01526
07196.ppm;  18;0.01474
07197.ppm;  38;0.01766
07198.ppm;  13;0.01733
07199.ppm;  10;0.01605
07200.ppm;  33;0.01549
07201.ppm;   9;0.01576
07202.ppm;   2;0.01113
07203.ppm;  28;0.01247
07204.ppm;  28;0.01485
07205.ppm;   8;0.01462
07206.ppm;  17;0.01786
07207.ppm;  38;0.01677
07208.ppm;   2;0.01398
07209.ppm;  10;0.01620
07210.ppm;   2;0.01186
07211.ppm;   2;0.01313
07212.ppm;   8;0.01511
07213.ppm;   7;0.00904
07214.ppm;   7;0.01554
07215.ppm;  14;0.01371
07216.ppm;   3;0.01145
07217.ppm;  32;0.01014
07218.ppm;  11;0.01473
07219.ppm;  16;0.01561
07220.ppm;   9;0.01622
07221.ppm;  15;0.00381
07222.ppm;   2;0.01466
07223.ppm;   2;0.01079
07224.ppm;   4;0.01462
07225.ppm;  27;0.00959
07226.ppm;  38;0.01227
07227.ppm;  11;0.01436
07228.ppm;  13;0.01814
07229.ppm;  18;0.01258
07230.ppm;  11;0.01535
07231.ppm;  22;0.01490
07232.ppm;  10;0.01574
07233.ppm;   5;0.01156
07234.ppm;  18;0.01309
07235.ppm;  18;0.01479
07236.ppm;  38;0.01583
07237.ppm;  12;0.01805
07238.ppm;   1;0.01244
07239.ppm;  13;0.01709
07240.ppm;  12;0.01756
07241.ppm;   9;0.01346
07242.ppm;   1;0.01494
07243.ppm;  41;0.01445
07244.ppm;  13;0.01337
07245.ppm;  11;0.01366
07246.ppm;  30;0.00631
07247.ppm;   1;0.00725
07248.ppm;  33;0.01236
07249.ppm;   4;0.01439
07250.ppm;   3;0.00659
07251.ppm;  15;0.01376
07252.ppm;  22;0.01124
07253.ppm;   4;0.01381
07254.ppm;  38;0.01329
07255.ppm;  20;0.00532
07256.ppm;  36;0.01549
07257.ppm;   2;0.01378
07258.ppm;  41;0.00699
07259.ppm;   5;0.01439
07260.ppm;   5;0.01190
07261.ppm;  31;0.01527
07262.ppm;  18;0.01487
07263.ppm;   5;0.00898
07264.ppm;   6;0.01640
07265.ppm;  12;0.01809
07266.ppm;   1;0.00995
07267.ppm;  12;0.00716
07268.ppm;   2;0.01309
07269.ppm;   8;0.01438
07270.ppm;  34;0.01124
07271.ppm;  36;0.00996
07272.ppm;  10;0.01570
07273.ppm;  12;0.01639
07274.ppm;  14;0.01809
07275.ppm;  41;0.00672
07276.ppm;  13;0.00668
07277.ppm;  18;0.01119
07278.ppm;   5;0.01211
07279.ppm;   9;0.00626
07280.ppm;   4;0.01438
07281.ppm;  34;0.01315
07282.ppm;  26;0.01342
07283.ppm;   1;0.01449
07284.ppm;  25;0.01405
07285.ppm;  12;0.01729
07286.ppm;  28;0.01494
07287.ppm;   8;0.01480
07288.ppm;   5;0.00677
07289.ppm;  35;0.01327
07290.ppm;  25;0.01618
07291.ppm;   5;0.00930
07292.ppm;   1;0.00701
07293.ppm;  32;0.01640
07294.ppm;  14;0.01811
07295.ppm;  36;0.01227
07296.ppm;   2;0.01219
07297.ppm;   9;0.01596
07298.ppm;  12;0.01808
07299.ppm;   7;0.01200
07300.ppm;   2;0.01232
07301.ppm;   3;0.01103
07302.ppm;  12;0.00699
07303.ppm;  35;0.01624
07304.ppm;  41;0.01487
07305.ppm;  42;0.01585
07306.ppm;  18;0.00889
07307.ppm;  35;0.01479
07308.ppm;  10;0.01378
07309.ppm;   1;0.01354
07310.ppm;  14;0.01693
07311.ppm;  38;0.01549
07312.ppm;   7;0.01469
07313.ppm;  17;0.01808
07314.ppm;   1;0.01108
07315.ppm;  35;0.01393
07316.ppm;  23;0.01461
07317.ppm;   8;0.01294
07318.ppm;   3;0.01223
07319.ppm;   3;0.01254
07320.ppm;  32;0.01675
07321.ppm;  38;0.01612
07322.ppm;   1;0.00790
07323.ppm;   5;0.00870
07324.ppm;  12;0.01687
07325.ppm;  13;0.01690
07326.ppm;   8;0.01481
07327.ppm;   8;0.01251
07328.ppm;   4;0.01346
07329.ppm;  22;0.01008
07330.ppm;   7;0.00944
07331.ppm;  26;0.01276
07332.ppm;  28;0.01358
07333.ppm;   4;0.01510
07334.ppm;   1;0.01332
07335.ppm;  38;0.01658
07336.ppm;   9;0.01312
07337.ppm;   9;0.01576
07338.ppm;   3;0.01355
07339.ppm;  10;0.01500
07340.ppm;  29;0.01275
07341.ppm;  33;0.01329
07342.ppm;   7;0.01467
07343.ppm;  16;0.01498
07344.ppm;   9;0.01622
07345.ppm;   2;0.01159
07346.ppm;  22;0.01519
07347.ppm;  31;0.01540
07348.ppm;  39;0.01359
07349.ppm;   9;0.01619
07350.ppm;  15;0.01436
07351.ppm;  35;0.00846
07352.ppm;   5;0.01066
07353.ppm;  38;0.01313
07354.ppm;   2;0.01445
07355.ppm;  35;0.01461
07356.ppm;  38;0.01776
07357.ppm;  11;0.01579
07358.ppm;   2;0.01292
07359.ppm;  23;0.01477
07360.ppm;  22;0.01549
07361.ppm;  38;0.01098
07362.ppm;   2;0.01514
07363.ppm;   8;0.01460
07364.ppm;  12;0.01768
07365.ppm;   5;0.01144
07366.ppm;  14;0.01695
07367.ppm;  22;0.01487
07368.ppm;   2;0.01406
07369.ppm;  13;0.01734
07370.ppm;  38;0.01283
07371.ppm;   4;0.01338
07372.ppm;  31;0.01478
07373.ppm;   2;0.01280
07374.ppm;  18;0.01478
07375.ppm;  31;0.01577
07376.ppm;  12;0.01522
07377.ppm;   5;0.01254
07378.ppm;  33;0.01430
07379.ppm;   5;0.00959
07380.ppm;   3;0.01186
07381.ppm;  38;0.01409
07382.ppm;  13;0.01700
07383.ppm;   6;0.01804
07384.ppm;  13;0.01707
07385.ppm;  14;0.01819
07386.ppm;  13;0.01825
07387.ppm;  35;0.01631
07388.ppm;   6;0.01773
07389.ppm;  31;0.01401
07390.ppm;  11;0.01534
07391.ppm;  35;0.01535
07392.ppm;  15;0.00787
07393.ppm;  10;0.01524
07394.ppm;   1;0.01160
07395.ppm;  19;0.01398
07396.ppm;  17;0.01431
07397.ppm;   6;0.01769
07398.ppm;   7;0.01356
07399.ppm;  32;0.01661
07400.ppm;  30;0.01251
07401.ppm;  10;0.01551
07402.ppm;  25;0.01679
07403.ppm;   9;0.01255
07404.ppm;  36;0.01364
07405.ppm;  13;0.01702
07406.ppm;  21;0.01122
07407.ppm;  10;0.01657
07408.ppm;   2;0.01122
07409.ppm;  17;0.01794
07410.ppm;  18;0.01505
07411.ppm;  37;0.01083
07412.ppm;  25;0.01465
07413.ppm;   5;0.00520
07414.ppm;  28;0.01331
07415.ppm;   2;0.01402
07416.ppm;  17;0.01766
07417.ppm;  28;0.01519
07418.ppm;  12;0.00980
07419.ppm;   7;0.01577
07420.ppm;   1;0.01104
07421.ppm;   8;0.00478
07422.ppm;  35;0.01536
07423.ppm;   3;0.01108
07424.ppm;  22;0.01481
07425.ppm;   2;0.01267
07426.ppm;   8;0.01480
07427.ppm;  16;0.01622
07428.ppm;  31;0.01500
07429.ppm;   1;0.01639
07430.ppm;  28;0.01435
07431.ppm;  12;0.01770
07432.ppm;  17;0.01799
07433.ppm;  13;0.01670
07434.ppm;  40;0.01224
07435.ppm;  11;0.01365
07436.ppm;   8;0.01316
07437.ppm;   2;0.01255
07438.ppm;   8;0.01409
07439.ppm;  30;0.01561
07440.ppm;   3;0.01001
07441.ppm;   8;0.01506
07442.ppm;  22;0.01485
07443.ppm;  12;0.01587
07444.ppm;  25;0.01081
07445.ppm;  25;0.01544
07446.ppm;   6;0.01796
07447.ppm;   8;0.01521
07448.ppm;  30;0.01365
07449.ppm;   2;0.01371
07450.ppm;   9;0.01339
07451.ppm;   7;0.01509
07452.ppm;  25;0.01574
07453.ppm;   7;0.01323
07454.ppm;  42;0.01706
07455.ppm;  18;0.01445
07456.ppm;   4;0.01386
07457.ppm;  14;0.01820
07458.ppm;  14;0.01823
07459.ppm;   5;0.01336
07460.ppm;  41;0.01338
07461.ppm;  30;0.01417
07462.ppm;  15;0.01699
07463.ppm;   7;0.01284
07464.ppm;   8;0.01465
07465.ppm;  14;0.01822
07466.ppm;   9;0.01484
07467.ppm;  20;0.01130
07468.ppm;   3;0.00554
07469.ppm;  12;0.01800
07470.ppm;   3;0.01097
07471.ppm;  38;0.01597
07472.ppm;  13;0.01712
07473.ppm;   5;0.00688
07474.ppm;  16;0.01609
07475.ppm;  10;0.01658
07476.ppm;  33;0.01482
07477.ppm;   7;0.01161
07478.ppm;  12;0.01818
07479.ppm;   1;0.01555
07480.ppm;  31;0.01297
07481.ppm;  33;0.01547
07482.ppm;   8;0.01573
07483.ppm;   1;0.01394
07484.ppm;   9;0.01548
07485.ppm;  21;0.01079
07486.ppm;  13;0.01718
07487.ppm;  35;0.01002
07488.ppm;   8;0.01468
07489.ppm;  33;0.01401
07490.ppm;  14;0.01777
07491.ppm;   2;0.01225
07492.ppm;  10;0.01586
07493.ppm;   1;0.01223
07494.ppm;   5;0.01253
07495.ppm;   1;0.01312
07496.ppm;  13;0.01825
07497.ppm;  18;0.01176
07498.ppm;  37;0.01157
07499.ppm;   4;0.01457
07500.ppm;   6;0.01546
07501.ppm;   3;0.01190
07502.ppm;   8;0.01487
07503.ppm;  38;0.01484
07504.ppm;  41;0.00803
07505.ppm;  29;0.01352
07506.ppm;   6;0.00845
07507.ppm;   2;0.01228
07508.ppm;  18;0.01282
07509.ppm;  35;0.01417
07510.ppm;   5;0.01223
07511.ppm;  23;0.01165
07512.ppm;  38;0.01768
07513.ppm;   8;0.01458
07514.ppm;  38;0.01662
07515.ppm;  13;0.01639
07516.ppm;  36;0.01189
07517.ppm;   1;0.01479
07518.ppm;  36;0.01586
07519.ppm;  35;0.01333
07520.ppm;  18;0.01193
07521.ppm;  23;0.01496
07522.ppm;  11;0.01364
07523.ppm;  10;0.01585
07524.ppm;  25;0.01631
07525.ppm;  20;0.00558
07526.ppm;   5;0.01312
07527.ppm;  29;0.01405
07528.ppm;  31;0.01532
07529.ppm;  14;0.01548
07530.ppm;   1;0.01511
07531.ppm;  38;0.01722
07532.ppm;   3;0.01105
07533.ppm;   1;0.01132
07534.ppm;  14;0.01773
07535.ppm;  11;0.01624
07536.ppm;  25;0.01527
07537.ppm;  38;0.01586
07538.ppm;   8;0.01518
07539.ppm;  12;0.01814
07540.ppm;  39;0.00955
07541.ppm;  18;0.00762
07542.ppm;  17;0.01613
07543.ppm;   4;0.01372
07544.ppm;   4;0.01509
07545.ppm;   1;0.01591
07546.ppm;   1;0.00976
07547.ppm;   4;0.01464
07548.ppm;  12;0.01637
07549.ppm;  25;0.01482
07550.ppm;  12;0.01806
07551.ppm;   5;0.01068
07552.ppm;  12;0.01783
07553.ppm;  27;0.00663
07554.ppm;  12;0.01719
07555.ppm;  12;0.01778
07556.ppm;  38;0.01694
07557.ppm;  11;0.01605
07558.ppm;   4;0.01267
07559.ppm;  30;0.01517
07560.ppm;   9;0.01478
07561.ppm;   4;0.01421
07562.ppm;  17;0.01797
