00013_00070_00025.ppm 142 128 13 25 131 130 13
00013_00070_00026.ppm 146 131 14 21 136 130 13
00013_00070_00027.ppm 154 135 13 12 141 125 13
00013_00070_00028.ppm 161 144 21 24 155 143 13
00013_00070_00029.ppm 170 149 20 15 162 139 13
00013_00071_00000.ppm 36 34 6 7 31 30 13
00013_00071_00001.ppm 36 34 5 6 31 30 13
00013_00071_00002.ppm 37 35 6 5 32 30 13
00013_00071_00003.ppm 37 36 6 6 32 32 13
00013_00071_00004.ppm 36 34 6 6 32 30 13
00013_00071_00005.ppm 38 35 6 5 33 30 13
00013_00071_00006.ppm 39 37 7 6 34 32 13
00013_00071_00007.ppm 39 36 7 6 35 32 13
00013_00071_00008.ppm 40 38 6 6 34 33 13
00013_00071_00009.ppm 40 39 5 5 35 34 13
00013_00071_00010.ppm 40 39 6 7 36 35 13
00013_00071_00011.ppm 42 39 6 5 37 34 13
00013_00071_00012.ppm 42 42 5 7 37 37 13
00013_00071_00013.ppm 43 41 5 6 38 37 13
00013_00071_00014.ppm 46 44 6 8 41 41 13
00013_00071_00015.ppm 45 45 6 6 41 39 13
00013_00071_00016.ppm 47 46 5 7 42 42 13
00013_00071_00017.ppm 49 46 7 6 45 41 13
00013_00071_00018.ppm 49 46 5 7 44 42 13
00013_00071_00019.ppm 49 48 5 7 44 44 13
00013_00071_00020.ppm 53 47 6 6 47 43 13
00013_00071_00021.ppm 54 52 5 7 49 48 13
00013_00071_00022.ppm 55 52 6 7 51 49 13
00013_00071_00023.ppm 56 55 5 7 51 50 13
00013_00071_00024.ppm 57 54 6 5 53 48 13
00013_00071_00025.ppm 58 55 9 6 57 51 13
00013_00071_00026.ppm 62 59 6 8 58 56 13
00013_00071_00027.ppm 62 61 5 7 57 56 13
00013_00071_00028.ppm 69 63 8 7 64 59 13
00013_00071_00029.ppm 72 67 7 6 66 61 13
00014_00000_00000.ppm 48 45 6 5 43 40 14
00014_00000_00001.ppm 48 46 8 6 45 41 14
00014_00000_00002.ppm 49 46 6 6 45 41 14
00014_00000_00003.ppm 51 49 7 7 48 45 14
00014_00000_00004.ppm 50 48 6 5 46 43 14
00014_00000_00005.ppm 52 51 7 7 48 47 14
00014_00000_00006.ppm 54 52 9 5 52 47 14
00014_00000_00007.ppm 54 54 8 6 52 50 14
00014_00000_00008.ppm 56 56 7 6 52 51 14
00014_00000_00009.ppm 57 56 7 5 53 51 14
00014_00000_00010.ppm 59 58 7 5 55 53 14
00014_00000_00011.ppm 60 60 9 6 58 55 14
00014_00000_00012.ppm 63 63 9 7 61 59 14
00014_00000_00013.ppm 64 65 9 7 63 61 14
00014_00000_00014.ppm 69 68 11 7 67 63 14
00014_00000_00015.ppm 72 71 9 6 68 65 14
00014_00000_00016.ppm 73 73 9 8 69 68 14
00014_00000_00017.ppm 74 76 8 7 70 70 14
00014_00000_00018.ppm 81 82 11 9 78 76 14
00014_00000_00019.ppm 85 84 13 8 83 78 14
00014_00000_00020.ppm 88 89 9 9 83 83 14
00014_00000_00021.ppm 96 96 11 9 91 89 14
00014_00000_00022.ppm 100 99 11 8 95 91 14
00014_00000_00023.ppm 109 108 13 10 103 99 14
00014_00000_00024.ppm 117 117 14 11 111 108 14
00014_00000_00025.ppm 124 123 15 13 118 115 14
00014_00000_00026.ppm 131 131 17 14 126 122 14
00014_00000_00027.ppm 144 143 17 15 137 133 14
00014_00000_00028.ppm 164 159 19 16 154 148 14
00014_00000_00029.ppm 172 171 19 17 163 159 14
00014_00001_00000.ppm 30 30 5 5 25 25 14
00014_00001_00001.ppm 32 31 8 5 29 26 14
00014_00001_00002.ppm 33 34 7 7 30 30 14
00014_00001_00003.ppm 33 34 7 5 30 29 14
00014_00001_00004.ppm 36 36 8 7 32 31 14
00014_00001_00005.ppm 37 37 7 7 33 33 14
00014_00001_00006.ppm 37 37 8 7 34 33 14
00014_00001_00007.ppm 38 38 8 6 35 33 14
00014_00001_00008.ppm 39 40 5 6 34 35 14
00014_00001_00009.ppm 41 42 6 6 36 37 14
00014_00001_00010.ppm 43 43 7 7 39 39 14
00014_00001_00011.ppm 46 44 6 5 40 39 14
00014_00001_00012.ppm 48 48 6 7 43 44 14
00014_00001_00013.ppm 51 51 7 7 47 47 14
00014_00001_00014.ppm 51 51 6 5 47 46 14
00014_00001_00015.ppm 55 55 5 5 50 50 14
00014_00001_00016.ppm 60 59 9 7 57 55 14
00014_00001_00017.ppm 62 63 9 5 61 58 14
00014_00001_00018.ppm 68 70 10 7 66 64 14
00014_00001_00019.ppm 73 73 9 6 69 67 14
00014_00001_00020.ppm 80 81 10 7 75 73 14
00014_00001_00021.ppm 87 87 10 7 82 80 14
00014_00001_00022.ppm 96 99 12 10 91 92 14
00014_00001_00023.ppm 108 110 13 11 102 102 14
00014_00001_00024.ppm 120 119 17 11 117 110 14
00014_00001_00025.ppm 132 131 16 11 125 119 14
00014_00001_00026.ppm 144 144 17 14 137 133 14
00014_00001_00027.ppm 159 157 19 16 151 146 14
00014_00001_00028.ppm 178 171 21 15 168 158 14
00014_00001_00029.ppm 193 191 23 18 184 175 14
00014_00002_00000.ppm 31 32 5 6 26 27 14
00014_00002_00001.ppm 31 32 6 6 27 28 14
00014_00002_00002.ppm 33 33 6 6 27 28 14
00014_00002_00003.ppm 34 34 8 5 31 29 14
00014_00002_00004.ppm 34 35 7 5 31 29 14
00014_00002_00005.ppm 37 36 7 6 32 31 14
00014_00002_00006.ppm 36 36 5 6 31 32 14
00014_00002_00007.ppm 38 37 8 6 34 32 14
00014_00002_00008.ppm 38 39 6 8 33 35 14
00014_00002_00009.ppm 40 39 7 5 36 34 14
00014_00002_00010.ppm 40 41 6 7 36 37 14
00014_00002_00011.ppm 41 41 6 5 37 36 14
00014_00002_00012.ppm 42 42 6 7 37 38 14
00014_00002_00013.ppm 43 44 6 6 38 38 14
00014_00002_00014.ppm 44 44 8 6 41 39 14
00014_00002_00015.ppm 45 46 9 6 43 41 14
00014_00002_00016.ppm 46 46 7 5 43 41 14
00014_00002_00017.ppm 48 48 7 6 44 43 14
00014_00002_00018.ppm 48 48 9 6 46 43 14
00014_00002_00019.ppm 51 50 9 6 49 45 14
00014_00002_00020.ppm 53 53 9 7 51 49 14
00014_00002_00021.ppm 54 53 7 6 50 49 14
00014_00002_00022.ppm 57 57 8 7 53 52 14
00014_00002_00023.ppm 57 58 5 6 51 52 14
00014_00002_00024.ppm 59 59 5 5 54 54 14
00014_00002_00025.ppm 62 61 10 6 61 56 14
00014_00002_00026.ppm 64 64 8 5 62 59 14
00014_00002_00027.ppm 70 69 9 8 66 64 14
00014_00002_00028.ppm 71 72 10 7 69 66 14
00014_00002_00029.ppm 77 76 9 7 73 71 14
00014_00003_00000.ppm 41 43 5 7 36 39 14
00014_00003_00001.ppm 43 44 7 7 39 40 14
00014_00003_00002.ppm 43 44 5 6 38 39 14
00014_00003_00003.ppm 46 44 6 5 40 39 14
00014_00003_00004.ppm 47 46 8 7 43 42 14
00014_00003_00005.ppm 47 46 8 5 44 41 14
00014_00003_00006.ppm 47 48 7 6 44 43 14
00014_00003_00007.ppm 48 49 6 5 44 44 14
00014_00003_00008.ppm 49 51 5 7 44 47 14
00014_00003_00009.ppm 52 51 7 5 48 46 14
00014_00003_00010.ppm 54 54 6 7 48 49 14
00014_00003_00011.ppm 55 55 10 7 54 51 14
00014_00003_00012.ppm 56 57 8 7 54 54 14
00014_00003_00013.ppm 58 59 7 5 54 54 14
00014_00003_00014.ppm 61 63 10 8 60 60 14
00014_00003_00015.ppm 63 64 10 5 62 59 14
00014_00003_00016.ppm 63 68 8 8 61 63 14
00014_00003_00017.ppm 70 72 9 8 66 67 14
00014_00003_00018.ppm 72 73 11 6 70 67 14
00014_00003_00019.ppm 76 80 9 8 72 73 14
00014_00003_00020.ppm 83 83 9 7 76 75 14
00014_00003_00021.ppm 87 87 10 7 82 80 14
00014_00003_00022.ppm 93 94 8 10 85 87 14
00014_00003_00023.ppm 99 98 15 9 97 91 14
00014_00003_00024.ppm 110 108 13 9 104 99 14
00014_00003_00025.ppm 120 117 14 11 113 107 14
00014_00003_00026.ppm 129 125 11 12 118 115 14
00014_00003_00027.ppm 144 140 20 13 140 128 14
00014_00003_00028.ppm 159 153 17 15 148 141 14
00014_00003_00029.ppm 176 169 20 15 166 156 14
00014_00004_00000.ppm 37 38 8 6 34 33 14
00014_00004_00001.ppm 37 39 6 7 33 35 14
00014_00004_00002.ppm 38 40 6 6 33 35 14
00014_00004_00003.ppm 40 41 7 7 36 37 14
00014_00004_00004.ppm 40 42 7 7 35 37 14
00014_00004_00005.ppm 39 39 5 6 34 35 14
00014_00004_00006.ppm 41 42 7 5 37 37 14
00014_00004_00007.ppm 41 43 5 7 36 38 14
00014_00004_00008.ppm 44 43 8 5 41 38 14
00014_00004_00009.ppm 45 46 7 7 41 41 14
00014_00004_00010.ppm 46 47 6 7 42 42 14
00014_00004_00011.ppm 48 48 7 5 44 43 14
00014_00004_00012.ppm 50 49 7 5 45 44 14
00014_00004_00013.ppm 52 52 6 6 46 47 14
00014_00004_00014.ppm 52 53 7 7 49 49 14
00014_00004_00015.ppm 56 56 6 7 51 52 14
00014_00004_00016.ppm 58 58 6 6 53 53 14
00014_00004_00017.ppm 61 61 8 7 59 57 14
00014_00004_00018.ppm 63 64 8 6 60 59 14
00014_00004_00019.ppm 69 70 7 6 64 64 14
00014_00004_00020.ppm 75 76 9 7 71 70 14
00014_00004_00021.ppm 81 83 9 9 75 77 14
00014_00004_00022.ppm 87 88 10 7 83 81 14
00014_00004_00023.ppm 94 97 10 10 88 90 14
00014_00004_00024.ppm 105 106 13 11 99 98 14
00014_00004_00025.ppm 117 117 14 13 110 109 14
00014_00004_00026.ppm 129 130 16 13 123 120 14
00014_00004_00027.ppm 147 147 16 15 138 137 14
00014_00004_00028.ppm 168 167 20 15 159 154 14
00014_00004_00029.ppm 194 193 25 19 187 179 14
00014_00005_00000.ppm 52 53 8 6 50 48 14
00014_00005_00001.ppm 52 53 7 7 49 49 14
00014_00005_00002.ppm 52 53 7 7 49 49 14
00014_00005_00003.ppm 53 53 7 7 49 49 14
00014_00005_00004.ppm 54 53 7 7 49 49 14
00014_00005_00005.ppm 54 54 6 6 49 49 14
00014_00005_00006.ppm 53 54 7 6 50 49 14
00014_00005_00007.ppm 53 53 5 6 48 49 14
00014_00005_00008.ppm 54 54 9 6 52 49 14
00014_00005_00009.ppm 55 55 10 6 54 50 14
00014_00005_00010.ppm 54 55 8 7 52 51 14
00014_00005_00011.ppm 55 56 6 6 51 51 14
00014_00005_00012.ppm 56 57 6 7 51 53 14
00014_00005_00013.ppm 56 57 8 6 54 52 14
00014_00005_00014.ppm 57 56 9 5 55 51 14
00014_00005_00015.ppm 57 58 5 7 52 54 14
00014_00005_00016.ppm 57 59 5 6 52 53 14
00014_00005_00017.ppm 60 60 9 6 57 54 14
00014_00005_00018.ppm 61 60 6 6 55 55 14
00014_00005_00019.ppm 62 61 10 5 61 56 14
00014_00005_00020.ppm 63 62 10 5 62 57 14
00014_00005_00021.ppm 65 65 6 7 59 60 14
00014_00005_00022.ppm 68 68 11 7 66 62 14
00014_00005_00023.ppm 68 68 7 6 63 62 14
00014_00005_00024.ppm 71 72 10 7 69 66 14
00014_00005_00025.ppm 73 73 12 8 72 68 14
00014_00005_00026.ppm 74 74 11 6 73 68 14
00014_00005_00027.ppm 78 77 11 8 75 72 14
00014_00005_00028.ppm 82 82 8 9 75 76 14
00014_00005_00029.ppm 85 86 12 8 83 79 14
00014_00006_00000.ppm 31 33 10 7 30 29 14
00014_00006_00001.ppm 31 33 6 6 26 28 14
00014_00006_00002.ppm 32 33 8 5 29 28 14
00014_00006_00003.ppm 33 33 5 6 27 29 14
00014_00006_00004.ppm 33 34 6 6 29 30 14
00014_00006_00005.ppm 34 35 8 6 31 30 14
00014_00006_00006.ppm 34 36 6 7 30 32 14
00014_00006_00007.ppm 35 36 6 7 30 31 14
00014_00006_00008.ppm 37 37 7 6 34 32 14
00014_00006_00009.ppm 38 38 7 6 35 33 14
00014_00006_00010.ppm 40 40 8 6 37 34 14
00014_00006_00011.ppm 39 40 7 5 36 35 14
00014_00006_00012.ppm 42 43 9 7 40 38 14
00014_00006_00013.ppm 41 43 7 6 37 38 14
00014_00006_00014.ppm 45 46 9 6 43 40 14
00014_00006_00015.ppm 46 46 9 5 44 41 14
00014_00006_00016.ppm 46 48 8 5 44 43 14
00014_00006_00017.ppm 49 52 7 6 45 46 14
00014_00006_00018.ppm 52 53 9 6 49 48 14
00014_00006_00019.ppm 54 57 8 7 52 53 14
00014_00006_00020.ppm 60 59 8 5 56 54 14
00014_00006_00021.ppm 61 62 7 5 58 57 14
00014_00006_00022.ppm 68 67 10 7 65 62 14
00014_00006_00023.ppm 72 73 11 7 70 68 14
00014_00006_00024.ppm 76 80 9 7 72 73 14
00014_00006_00025.ppm 85 87 11 7 80 79 14
00014_00006_00026.ppm 92 96 9 9 84 87 14
00014_00006_00027.ppm 97 101 9 10 88 93 14
00014_00006_00028.ppm 107 117 13 12 101 108 14
00014_00006_00029.ppm 119 134 14 13 113 123 14
00014_00007_00000.ppm 32 32 8 6 29 27 14
00014_00007_00001.ppm 34 33 7 5 30 28 14
00014_00007_00002.ppm 35 35 5 6 30 31 14
00014_00007_00003.ppm 36 35 7 5 32 30 14
00014_00007_00004.ppm 37 37 9 7 35 33 14
00014_00007_00005.ppm 37 38 5 6 32 33 14
00014_00007_00006.ppm 39 38 8 5 36 33 14
00014_00007_00007.ppm 38 40 6 6 34 35 14
00014_00007_00008.ppm 42 41 7 7 38 37 14
00014_00007_00009.ppm 44 42 9 6 42 37 14
00014_00007_00010.ppm 46 44 8 6 43 39 14
00014_00007_00011.ppm 47 45 7 5 43 40 14
00014_00007_00012.ppm 48 48 6 6 44 43 14
00014_00007_00013.ppm 51 50 8 6 48 45 14
00014_00007_00014.ppm 52 52 8 6 50 48 14
00014_00007_00015.ppm 56 55 8 5 54 50 14
00014_00007_00016.ppm 58 58 9 6 57 53 14
00014_00007_00017.ppm 64 62 8 6 61 58 14
00014_00007_00018.ppm 70 69 11 8 68 64 14
00014_00007_00019.ppm 74 72 11 6 72 66 14
00014_00007_00020.ppm 82 80 12 8 80 73 14
00014_00007_00021.ppm 88 85 13 9 86 79 14
00014_00007_00022.ppm 96 93 13 10 93 86 14
00014_00007_00023.ppm 105 100 14 9 101 92 14
00014_00007_00024.ppm 111 109 12 10 105 101 14
00014_00007_00025.ppm 121 118 15 11 116 108 14
00014_00007_00026.ppm 128 123 15 13 121 115 14
00014_00007_00027.ppm 134 130 15 11 127 119 14
00014_00007_00028.ppm 141 134 22 13 138 124 14
00014_00007_00029.ppm 144 141 13 14 132 129 14
00014_00008_00000.ppm 29 33 5 5 24 28 14
00014_00008_00001.ppm 30 35 7 7 27 31 14
00014_00008_00002.ppm 31 34 6 5 26 29 14
00014_00008_00003.ppm 33 36 7 5 29 31 14
00014_00008_00004.ppm 35 38 7 6 30 33 14
00014_00008_00005.ppm 35 38 9 6 33 33 14
00014_00008_00006.ppm 35 40 6 5 31 35 14
00014_00008_00007.ppm 36 41 7 7 33 37 14
00014_00008_00008.ppm 39 42 8 5 35 37 14
00014_00008_00009.ppm 39 43 8 5 36 37 14
00014_00008_00010.ppm 38 44 5 6 33 40 14
00014_00008_00011.ppm 39 46 7 6 35 40 14
00014_00008_00012.ppm 40 47 7 6 37 43 14
00014_00008_00013.ppm 43 50 6 7 38 45 14
00014_00008_00014.ppm 43 49 6 5 39 44 14
00014_00008_00015.ppm 47 55 7 7 43 51 14
00014_00008_00016.ppm 47 55 8 7 44 51 14
00014_00008_00017.ppm 47 55 5 6 42 50 14
00014_00008_00018.ppm 50 57 7 6 46 52 14
00014_00008_00019.ppm 50 60 7 5 47 55 14
00014_00008_00020.ppm 52 63 8 7 50 59 14
00014_00008_00021.ppm 55 64 5 6 50 59 14
00014_00008_00022.ppm 56 68 7 7 53 63 14
00014_00008_00023.ppm 60 73 7 7 56 66 14
00014_00008_00024.ppm 64 77 7 8 60 72 14
00014_00008_00025.ppm 69 83 9 7 65 75 14
00014_00008_00026.ppm 72 93 7 8 66 84 14
00014_00008_00027.ppm 80 104 7 9 73 95 14
00014_00008_00028.ppm 86 118 12 11 84 109 14
00014_00008_00029.ppm 95 131 12 14 90 122 14
00014_00009_00000.ppm 25 27 6 6 21 23 14
00014_00009_00001.ppm 28 30 6 6 24 26 14
00014_00009_00002.ppm 28 30 7 5 25 25 14
00014_00009_00003.ppm 28 31 6 6 24 27 14
00014_00009_00004.ppm 28 33 6 7 24 28 14
00014_00009_00005.ppm 31 32 6 6 26 28 14
00014_00009_00006.ppm 29 31 7 6 26 26 14
00014_00009_00007.ppm 33 34 8 6 30 29 14
00014_00009_00008.ppm 34 35 8 6 31 31 14
00014_00009_00009.ppm 35 37 6 6 31 33 14
00014_00009_00010.ppm 38 39 8 7 35 35 14
00014_00009_00011.ppm 39 40 9 7 37 36 14
00014_00009_00012.ppm 39 40 9 6 37 35 14
00014_00009_00013.ppm 38 40 8 6 36 35 14
00014_00009_00014.ppm 39 41 6 5 35 36 14
00014_00009_00015.ppm 43 46 6 6 38 42 14
00014_00009_00016.ppm 44 47 8 5 42 42 14
00014_00009_00017.ppm 46 48 9 5 44 43 14
00014_00009_00018.ppm 49 51 8 6 46 47 14
00014_00009_00019.ppm 53 56 8 7 49 51 14
00014_00009_00020.ppm 56 58 10 6 55 53 14
00014_00009_00021.ppm 60 62 6 6 56 57 14
00014_00009_00022.ppm 63 64 8 5 61 59 14
00014_00009_00023.ppm 69 71 8 8 65 66 14
00014_00009_00024.ppm 76 76 12 7 75 70 14
00014_00009_00025.ppm 84 83 13 7 82 76 14
00014_00009_00026.ppm 95 95 13 10 91 88 14
00014_00009_00027.ppm 104 105 12 12 98 98 14
00014_00009_00028.ppm 120 118 15 11 114 108 14
00014_00009_00029.ppm 140 134 21 11 136 123 14
00014_00010_00000.ppm 56 64 6 6 52 60 14
00014_00010_00001.ppm 57 65 10 7 56 61 14
00014_00010_00002.ppm 57 67 8 6 55 61 14
00014_00010_00003.ppm 60 69 7 8 56 64 14
00014_00010_00004.ppm 61 69 7 6 57 63 14
00014_00010_00005.ppm 62 72 10 7 61 66 14
00014_00010_00006.ppm 62 71 9 6 61 65 14
00014_00010_00007.ppm 63 74 8 8 60 69 14
00014_00010_00008.ppm 64 74 10 6 63 68 14
00014_00010_00009.ppm 64 76 6 6 60 70 14
00014_00010_00010.ppm 68 79 8 7 64 72 14
00014_00010_00011.ppm 71 81 8 9 66 75 14
00014_00010_00012.ppm 71 80 9 7 67 73 14
00014_00010_00013.ppm 72 83 9 8 68 75 14
00014_00010_00014.ppm 73 84 9 9 69 78 14
00014_00010_00015.ppm 76 85 9 7 72 78 14
00014_00010_00016.ppm 79 88 10 9 75 82 14
00014_00010_00017.ppm 82 92 13 10 80 85 14
00014_00010_00018.ppm 84 93 10 8 79 85 14
00014_00010_00019.ppm 87 96 13 8 84 88 14
00014_00010_00020.ppm 92 101 11 11 86 95 14
00014_00010_00021.ppm 95 107 11 12 90 100 14
00014_00010_00022.ppm 100 111 12 11 95 103 14
00014_00010_00023.ppm 106 118 13 12 100 109 14
00014_00010_00024.ppm 112 125 12 13 106 117 14
00014_00010_00025.ppm 122 133 14 13 115 123 14
00014_00010_00026.ppm 131 142 15 13 124 131 14
00014_00010_00027.ppm 144 156 16 15 136 144 14
00014_00010_00028.ppm 160 171 18 17 151 159 14
00014_00010_00029.ppm 178 184 22 17 168 170 14
00014_00011_00000.ppm 43 43 6 7 38 39 14
00014_00011_00001.ppm 43 42 7 5 39 37 14
00014_00011_00002.ppm 43 42 7 5 39 37 14
00014_00011_00003.ppm 42 42 7 6 39 38 14
00014_00011_00004.ppm 43 42 8 6 40 38 14
00014_00011_00005.ppm 42 44 6 6 38 39 14
00014_00011_00006.ppm 44 44 7 5 39 39 14
00014_00011_00007.ppm 44 46 6 6 40 41 14
00014_00011_00008.ppm 44 44 6 6 40 40 14
00014_00011_00009.ppm 46 46 9 7 44 42 14
00014_00011_00010.ppm 47 46 8 6 44 42 14
00014_00011_00011.ppm 46 46 6 6 42 42 14
00014_00011_00012.ppm 49 47 8 5 45 42 14
00014_00011_00013.ppm 49 49 6 5 45 44 14
00014_00011_00014.ppm 49 50 6 6 45 45 14
00014_00011_00015.ppm 51 51 7 5 48 46 14
00014_00011_00016.ppm 52 52 6 6 48 48 14
00014_00011_00017.ppm 54 55 7 7 51 51 14
00014_00011_00018.ppm 58 56 6 5 52 51 14
00014_00011_00019.ppm 58 58 6 5 54 53 14
00014_00011_00020.ppm 62 62 6 6 58 58 14
00014_00011_00021.ppm 65 66 7 6 61 60 14
00014_00011_00022.ppm 70 70 8 7 66 65 14
00014_00011_00023.ppm 75 75 8 8 70 70 14
00014_00011_00024.ppm 81 82 11 9 78 75 14
00014_00011_00025.ppm 87 86 10 8 83 80 14
00014_00011_00026.ppm 98 97 11 10 93 90 14
00014_00011_00027.ppm 108 103 12 10 102 95 14
00014_00011_00028.ppm 120 116 14 12 113 107 14
00014_00011_00029.ppm 141 134 12 13 129 124 14
00014_00012_00000.ppm 43 43 5 6 38 39 14
00014_00012_00001.ppm 43 44 5 6 38 39 14
00014_00012_00002.ppm 43 44 7 6 40 39 14
00014_00012_00003.ppm 43 43 6 5 39 38 14
00014_00012_00004.ppm 44 44 8 6 41 39 14
00014_00012_00005.ppm 44 43 6 5 39 38 14
00014_00012_00006.ppm 45 44 9 6 43 40 14
00014_00012_00007.ppm 44 45 7 7 41 41 14
00014_00012_00008.ppm 44 45 7 7 41 41 14
00014_00012_00009.ppm 45 45 6 5 41 40 14
00014_00012_00010.ppm 45 45 7 5 42 40 14
00014_00012_00011.ppm 45 45 7 5 42 40 14
00014_00012_00012.ppm 47 46 7 6 42 41 14
00014_00012_00013.ppm 46 46 7 5 43 41 14
00014_00012_00014.ppm 47 47 7 5 44 42 14
00014_00012_00015.ppm 47 48 7 7 44 44 14
00014_00012_00016.ppm 49 49 9 7 47 45 14
00014_00012_00017.ppm 49 49 9 7 47 45 14
00014_00012_00018.ppm 50 49 8 5 47 44 14
00014_00012_00019.ppm 52 52 6 7 47 48 14
00014_00012_00020.ppm 51 52 7 7 48 48 14
00014_00012_00021.ppm 54 54 8 6 50 48 14
00014_00012_00022.ppm 55 54 8 7 51 50 14
00014_00012_00023.ppm 54 55 8 7 52 51 14
00014_00012_00024.ppm 56 55 9 5 54 50 14
00014_00012_00025.ppm 56 57 8 7 54 53 14
00014_00012_00026.ppm 58 57 7 5 54 52 14
00014_00012_00027.ppm 59 60 8 7 57 56 14
00014_00012_00028.ppm 63 62 10 7 62 58 14
00014_00012_00029.ppm 65 63 10 5 64 58 14
00014_00013_00000.ppm 39 40 7 7 35 36 14
00014_00013_00001.ppm 38 38 8 7 35 34 14
00014_00013_00002.ppm 36 39 7 5 33 34 14
00014_00013_00003.ppm 39 39 6 6 34 35 14
00014_00013_00004.ppm 41 41 6 5 36 36 14
00014_00013_00005.ppm 43 43 9 6 41 39 14
00014_00013_00006.ppm 45 46 8 6 42 41 14
00014_00013_00007.ppm 48 50 7 7 45 46 14
00014_00013_00008.ppm 51 52 9 7 49 48 14
00014_00013_00009.ppm 53 53 10 5 52 48 14
00014_00013_00010.ppm 57 57 10 5 56 52 14
00014_00013_00011.ppm 63 63 10 5 62 58 14
00014_00013_00012.ppm 68 68 6 8 62 63 14
00014_00013_00013.ppm 70 72 10 8 68 67 14
00014_00013_00014.ppm 74 75 11 6 73 69 14
00014_00013_00015.ppm 80 80 12 9 78 74 14
00014_00013_00016.ppm 86 87 12 7 84 80 14
00014_00013_00017.ppm 88 87 12 7 86 80 14
00014_00013_00018.ppm 93 91 12 8 88 83 14
00014_00013_00019.ppm 94 95 14 8 92 87 14
00014_00013_00020.ppm 94 94 13 10 91 87 14
00014_00013_00021.ppm 97 96 15 9 95 88 14
00014_00013_00022.ppm 99 99 15 9 97 92 14
00014_00013_00023.ppm 107 104 16 11 104 96 14
00014_00013_00024.ppm 112 111 16 9 110 102 14
00014_00013_00025.ppm 121 122 19 11 119 112 14
00014_00013_00026.ppm 136 140 14 14 128 129 14
00014_00013_00027.ppm 157 157 23 14 153 145 14
00014_00013_00028.ppm 177 177 26 16 172 163 14
00014_00013_00029.ppm 216 211 29 18 209 193 14
00014_00014_00000.ppm 38 46 5 6 33 42 14
00014_00014_00001.ppm 39 47 6 5 34 42 14
00014_00014_00002.ppm 39 49 6 6 35 44 14
00014_00014_00003.ppm 41 52 9 7 39 47 14
00014_00014_00004.ppm 41 52 7 6 37 47 14
00014_00014_00005.ppm 42 54 7 7 39 50 14
00014_00014_00006.ppm 44 56 6 7 39 51 14
00014_00014_00007.ppm 47 57 7 5 43 52 14
00014_00014_00008.ppm 50 59 7 7 45 55 14
00014_00014_00009.ppm 52 60 6 6 47 55 14
00014_00014_00010.ppm 55 62 6 5 49 57 14
00014_00014_00011.ppm 56 66 8 6 53 60 14
00014_00014_00012.ppm 59 70 8 8 56 65 14
00014_00014_00013.ppm 63 72 9 6 60 66 14
00014_00014_00014.ppm 65 75 10 6 64 69 14
00014_00014_00015.ppm 69 81 11 8 68 74 14
00014_00014_00016.ppm 70 84 10 8 68 77 14
00014_00014_00017.ppm 73 86 11 8 71 80 14
00014_00014_00018.ppm 81 91 12 9 77 84 14
00014_00014_00019.ppm 84 95 10 9 80 88 14
00014_00014_00020.ppm 92 99 10 10 85 92 14
00014_00014_00021.ppm 97 107 8 9 89 98 14
00014_00014_00022.ppm 101 109 10 10 94 101 14
00014_00014_00023.ppm 109 119 15 13 105 111 14
00014_00014_00024.ppm 117 127 16 12 112 117 14
00014_00014_00025.ppm 122 133 16 14 117 124 14
00014_00014_00026.ppm 130 142 12 13 119 130 14
00014_00014_00027.ppm 137 149 18 13 132 137 14
00014_00014_00028.ppm 147 160 15 15 137 147 14
00014_00014_00029.ppm 166 180 21 18 159 168 14
00014_00015_00000.ppm 31 31 6 6 27 27 14
00014_00015_00001.ppm 33 32 6 5 28 27 14
00014_00015_00002.ppm 34 33 7 5 30 28 14
00014_00015_00003.ppm 35 34 7 6 31 30 14
00014_00015_00004.ppm 35 35 6 6 31 31 14
00014_00015_00005.ppm 37 37 7 7 33 33 14
00014_00015_00006.ppm 37 36 7 5 33 31 14
00014_00015_00007.ppm 38 38 7 7 34 34 14
00014_00015_00008.ppm 40 40 7 6 36 35 14
00014_00015_00009.ppm 40 40 7 6 36 35 14
00014_00015_00010.ppm 42 41 8 5 39 36 14
00014_00015_00011.ppm 43 44 7 7 40 40 14
00014_00015_00012.ppm 46 46 7 6 42 41 14
00014_00015_00013.ppm 46 45 7 5 42 40 14
00014_00015_00014.ppm 48 47 9 5 46 42 14
00014_00015_00015.ppm 51 51 8 7 48 47 14
00014_00015_00016.ppm 53 53 10 7 52 49 14
00014_00015_00017.ppm 56 55 8 5 53 50 14
00014_00015_00018.ppm 58 58 6 5 54 53 14
00014_00015_00019.ppm 61 61 7 5 58 56 14
00014_00015_00020.ppm 67 67 10 6 65 61 14
00014_00015_00021.ppm 72 72 8 6 68 66 14
00014_00015_00022.ppm 80 80 10 9 75 74 14
00014_00015_00023.ppm 84 84 9 8 79 78 14
00014_00015_00024.ppm 93 92 11 9 87 85 14
00014_00015_00025.ppm 100 101 11 11 95 95 14
00014_00015_00026.ppm 111 110 13 10 106 102 14
00014_00015_00027.ppm 125 122 14 11 118 113 14
00014_00015_00028.ppm 140 140 20 13 136 129 14
00014_00015_00029.ppm 161 159 19 16 153 148 14
00014_00016_00000.ppm 58 58 8 6 55 53 14
00014_00016_00001.ppm 58 58 8 6 55 53 14
00014_00016_00002.ppm 58 58 8 7 55 54 14
