p = 0.168000; confidence = 0.440000; image = 0; scale_factor = 0.979780; x = 959; y = 294
p = 0.347500; confidence = 0.500000; image = 188; scale_factor = 1.693050; x = 1023; y = 270
p = 0.913300; confidence = 0.640000; image = 188; scale_factor = 1.693050; x = 1025; y = 269
p = 0.283200; confidence = 0.500000; image = 188; scale_factor = 1.693050; x = 184; y = 315
p = 0.913300; confidence = 0.640000; image = 188; scale_factor = 1.693050; x = 1025; y = 269
p = 0.123700; confidence = 0.510000; image = 188; scale_factor = 1.693050; x = 917; y = 374
p = 0.189500; confidence = 0.520000; image = 188; scale_factor = 2.031660; x = 891; y = 263
p = 0.882000; confidence = 0.680000; image = 188; scale_factor = 2.031660; x = 1017; y = 245
p = 0.128100; confidence = 0.500000; image = 188; scale_factor = 2.031660; x = 1274; y = 243
p = 0.274200; confidence = 0.560000; image = 188; scale_factor = 2.031660; x = 1024; y = 270
p = 0.743900; confidence = 0.630000; image = 188; scale_factor = 2.031660; x = 1268; y = 306
p = 0.128100; confidence = 0.590000; image = 188; scale_factor = 2.031660; x = 1268; y = 307
p = 0.128100; confidence = 0.530000; image = 188; scale_factor = 2.031660; x = 1269; y = 307
p = 0.102400; confidence = 0.560000; image = 189; scale_factor = 0.328120; x = 1215; y = 341
p = 0.251100; confidence = 0.530000; image = 189; scale_factor = 0.472500; x = 366; y = 236
p = 0.251100; confidence = 0.510000; image = 189; scale_factor = 0.472500; x = 373; y = 233
p = 0.173900; confidence = 0.410000; image = 189; scale_factor = 0.680400; x = 434; y = 267
p = 0.131400; confidence = 0.480000; image = 189; scale_factor = 0.816480; x = 894; y = 269
p = 0.168000; confidence = 0.440000; image = 189; scale_factor = 0.979780; x = 1041; y = 308
p = 0.104700; confidence = 0.410000; image = 189; scale_factor = 1.175730; x = 186; y = 283
p = 0.965000; confidence = 0.680000; image = 189; scale_factor = 1.175730; x = 1052; y = 278
p = 0.582100; confidence = 0.500000; image = 189; scale_factor = 1.175730; x = 1039; y = 308
p = 0.438100; confidence = 0.500000; image = 189; scale_factor = 1.410880; x = 1052; y = 276
p = 0.438100; confidence = 0.550000; image = 189; scale_factor = 1.410880; x = 1046; y = 308
p = 0.171200; confidence = 0.530000; image = 189; scale_factor = 1.410880; x = 892; y = 354
p = 0.749000; confidence = 0.710000; image = 189; scale_factor = 1.693050; x = 112; y = 208
p = 0.247900; confidence = 0.570000; image = 189; scale_factor = 1.693050; x = 937; y = 266
p = 0.913300; confidence = 0.690000; image = 189; scale_factor = 1.693050; x = 1052; y = 282
p = 0.913300; confidence = 0.610000; image = 189; scale_factor = 1.693050; x = 1039; y = 309
p = 0.995700; confidence = 0.750000; image = 189; scale_factor = 1.693050; x = 1054; y = 280
p = 0.170900; confidence = 0.510000; image = 189; scale_factor = 1.693050; x = 377; y = 323
p = 0.882000; confidence = 0.660000; image = 189; scale_factor = 2.031660; x = 1053; y = 280
p = 0.993900; confidence = 0.730000; image = 189; scale_factor = 2.031660; x = 1041; y = 307
p = 0.127600; confidence = 0.540000; image = 189; scale_factor = 2.031660; x = 307; y = 334
p = 0.986800; confidence = 0.820000; image = 189; scale_factor = 2.031660; x = 1053; y = 342
p = 0.273800; confidence = 0.550000; image = 190; scale_factor = 0.567000; x = 740; y = 313
p = 0.187700; confidence = 0.400000; image = 190; scale_factor = 0.816480; x = 487; y = 310
p = 0.160200; confidence = 0.420000; image = 190; scale_factor = 0.979780; x = 542; y = 272
p = 0.104700; confidence = 0.440000; image = 190; scale_factor = 1.175730; x = 177; y = 314
p = 0.279100; confidence = 0.540000; image = 190; scale_factor = 1.175730; x = 609; y = 257
p = 0.279100; confidence = 0.550000; image = 190; scale_factor = 1.175730; x = 669; y = 253
p = 0.113200; confidence = 0.520000; image = 190; scale_factor = 1.175730; x = 718; y = 385
p = 0.879500; confidence = 0.670000; image = 190; scale_factor = 1.175730; x = 908; y = 359
p = 0.269600; confidence = 0.570000; image = 190; scale_factor = 1.175730; x = 909; y = 358
p = 0.247900; confidence = 0.500000; image = 190; scale_factor = 1.693050; x = 860; y = 294
p = 0.987700; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1019; y = 352
p = 0.987700; confidence = 0.730000; image = 191; scale_factor = 0.328120; x = 1026; y = 352
p = 0.988500; confidence = 0.810000; image = 191; scale_factor = 0.328120; x = 1022; y = 350
p = 0.987700; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1026; y = 353
p = 0.992000; confidence = 0.860000; image = 191; scale_factor = 0.393750; x = 1040; y = 347
p = 1.000000; confidence = 0.910000; image = 191; scale_factor = 0.393750; x = 1028; y = 353
p = 0.991400; confidence = 0.750000; image = 191; scale_factor = 0.393750; x = 1049; y = 350
p = 0.996200; confidence = 0.840000; image = 191; scale_factor = 0.472500; x = 1032; y = 345
p = 0.918200; confidence = 0.620000; image = 191; scale_factor = 0.472500; x = 1024; y = 366
p = 0.430000; confidence = 0.540000; image = 191; scale_factor = 0.567000; x = 1014; y = 366
p = 0.430000; confidence = 0.510000; image = 191; scale_factor = 0.567000; x = 1014; y = 367
p = 0.276400; confidence = 0.540000; image = 191; scale_factor = 0.979780; x = 755; y = 282
p = 0.111100; confidence = 0.400000; image = 191; scale_factor = 0.979780; x = 924; y = 303
p = 0.124700; confidence = 0.410000; image = 191; scale_factor = 1.175730; x = 363; y = 307
p = 0.113200; confidence = 0.540000; image = 191; scale_factor = 1.175730; x = 753; y = 341
p = 0.185700; confidence = 0.540000; image = 191; scale_factor = 1.693050; x = 960; y = 334
p = 0.139200; confidence = 0.520000; image = 191; scale_factor = 2.031660; x = 958; y = 334
p = 0.142100; confidence = 0.680000; image = 191; scale_factor = 2.031660; x = 732; y = 429
p = 0.224300; confidence = 0.500000; image = 192; scale_factor = 1.175730; x = 151; y = 200
p = 0.373600; confidence = 0.500000; image = 192; scale_factor = 1.175730; x = 955; y = 370
p = 0.139300; confidence = 0.500000; image = 192; scale_factor = 1.410880; x = 155; y = 204
p = 0.170900; confidence = 0.500000; image = 192; scale_factor = 1.410880; x = 464; y = 222
p = 0.170900; confidence = 0.510000; image = 192; scale_factor = 1.410880; x = 465; y = 222
p = 0.185700; confidence = 0.530000; image = 192; scale_factor = 1.693050; x = 988; y = 371
p = 0.185700; confidence = 0.520000; image = 192; scale_factor = 1.693050; x = 988; y = 371
p = 0.139200; confidence = 0.580000; image = 192; scale_factor = 2.031660; x = 1048; y = 384
p = 0.975700; confidence = 0.730000; image = 193; scale_factor = 0.328120; x = 770; y = 309
p = 0.440700; confidence = 0.700000; image = 193; scale_factor = 0.328120; x = 761; y = 323
p = 0.726400; confidence = 0.610000; image = 193; scale_factor = 0.393750; x = 750; y = 312
p = 0.152700; confidence = 0.410000; image = 193; scale_factor = 0.567000; x = 283; y = 266
p = 0.152700; confidence = 0.400000; image = 193; scale_factor = 0.567000; x = 287; y = 264
p = 0.167700; confidence = 0.460000; image = 193; scale_factor = 0.680400; x = 282; y = 263
p = 0.342300; confidence = 0.510000; image = 193; scale_factor = 0.680400; x = 541; y = 213
p = 0.181000; confidence = 0.430000; image = 193; scale_factor = 0.816480; x = 288; y = 261
p = 0.683700; confidence = 0.500000; image = 193; scale_factor = 0.816480; x = 1001; y = 269
p = 0.187700; confidence = 0.400000; image = 193; scale_factor = 0.816480; x = 448; y = 316
p = 0.196500; confidence = 0.440000; image = 193; scale_factor = 0.816480; x = 1001; y = 268
p = 0.162500; confidence = 0.520000; image = 193; scale_factor = 0.979780; x = 1345; y = 239
p = 0.351300; confidence = 0.510000; image = 193; scale_factor = 1.175730; x = 1227; y = 261
p = 0.124700; confidence = 0.420000; image = 193; scale_factor = 1.175730; x = 275; y = 278
p = 0.129600; confidence = 0.410000; image = 193; scale_factor = 1.175730; x = 437; y = 284
p = 0.351300; confidence = 0.570000; image = 193; scale_factor = 1.175730; x = 1226; y = 294
p = 0.263100; confidence = 0.540000; image = 193; scale_factor = 2.031660; x = 481; y = 317
p = 0.274200; confidence = 0.550000; image = 193; scale_factor = 2.031660; x = 1009; y = 270
p = 0.263100; confidence = 0.520000; image = 193; scale_factor = 2.031660; x = 481; y = 316
p = 0.127600; confidence = 0.550000; image = 193; scale_factor = 2.031660; x = 351; y = 384
p = 0.832400; confidence = 0.670000; image = 194; scale_factor = 0.273440; x = 877; y = 304
p = 0.832400; confidence = 0.700000; image = 194; scale_factor = 0.273440; x = 889; y = 316
p = 0.182200; confidence = 0.440000; image = 194; scale_factor = 0.680400; x = 1044; y = 267
p = 0.656600; confidence = 0.620000; image = 194; scale_factor = 0.680400; x = 379; y = 605
p = 0.656600; confidence = 0.620000; image = 194; scale_factor = 0.680400; x = 375; y = 608
p = 0.683700; confidence = 0.520000; image = 194; scale_factor = 0.816480; x = 1044; y = 266
p = 0.683700; confidence = 0.520000; image = 194; scale_factor = 0.816480; x = 1042; y = 264
p = 0.196500; confidence = 0.460000; image = 194; scale_factor = 0.816480; x = 1045; y = 266
p = 0.270400; confidence = 0.580000; image = 194; scale_factor = 0.979780; x = 195; y = 221
p = 0.879900; confidence = 0.670000; image = 194; scale_factor = 0.979780; x = 197; y = 224
p = 0.168000; confidence = 0.400000; image = 194; scale_factor = 0.979780; x = 1038; y = 263
p = 0.361800; confidence = 0.510000; image = 194; scale_factor = 0.979780; x = 194; y = 386
p = 0.136200; confidence = 0.420000; image = 194; scale_factor = 1.175730; x = 1037; y = 264
p = 0.306700; confidence = 0.500000; image = 194; scale_factor = 1.175730; x = 201; y = 337
p = 0.886500; confidence = 0.650000; image = 194; scale_factor = 1.693050; x = 201; y = 276
p = 0.177200; confidence = 0.510000; image = 194; scale_factor = 1.693050; x = 533; y = 369
p = 0.132600; confidence = 0.570000; image = 194; scale_factor = 2.031660; x = 497; y = 372
p = 0.132600; confidence = 0.570000; image = 194; scale_factor = 2.031660; x = 497; y = 371
p = 0.267800; confidence = 0.520000; image = 195; scale_factor = 0.567000; x = 188; y = 175
p = 0.124700; confidence = 0.440000; image = 195; scale_factor = 1.175730; x = 391; y = 253
p = 0.124700; confidence = 0.460000; image = 195; scale_factor = 1.175730; x = 391; y = 254
p = 0.413400; confidence = 0.500000; image = 195; scale_factor = 1.410880; x = 393; y = 255
p = 0.323300; confidence = 0.590000; image = 195; scale_factor = 1.410880; x = 1113; y = 242
p = 0.865800; confidence = 0.630000; image = 195; scale_factor = 1.693050; x = 1113; y = 242
p = 0.734200; confidence = 0.630000; image = 195; scale_factor = 1.693050; x = 1116; y = 375
p = 0.254600; confidence = 0.500000; image = 195; scale_factor = 2.031660; x = 280; y = 313
p = 0.662100; confidence = 0.620000; image = 195; scale_factor = 2.031660; x = 1117; y = 375
p = 0.656600; confidence = 0.610000; image = 196; scale_factor = 0.680400; x = 365; y = 588
p = 0.361800; confidence = 0.530000; image = 196; scale_factor = 0.979780; x = 212; y = 340
p = 0.154400; confidence = 0.410000; image = 196; scale_factor = 0.979780; x = 311; y = 311
p = 0.331600; confidence = 0.500000; image = 196; scale_factor = 0.979780; x = 646; y = 249
p = 0.361800; confidence = 0.570000; image = 196; scale_factor = 0.979780; x = 211; y = 338
p = 0.188200; confidence = 0.530000; image = 196; scale_factor = 1.175730; x = 1284; y = 356
p = 0.185700; confidence = 0.500000; image = 196; scale_factor = 1.693050; x = 1053; y = 374
p = 0.128100; confidence = 0.580000; image = 196; scale_factor = 2.031660; x = 1328; y = 307
p = 0.132600; confidence = 0.520000; image = 196; scale_factor = 2.031660; x = 418; y = 332
p = 0.236100; confidence = 0.510000; image = 197; scale_factor = 0.979780; x = 944; y = 218
p = 0.160200; confidence = 0.470000; image = 197; scale_factor = 0.979780; x = 418; y = 292
p = 0.140500; confidence = 0.510000; image = 197; scale_factor = 0.979780; x = 712; y = 320
p = 0.104700; confidence = 0.410000; image = 197; scale_factor = 1.175730; x = 154; y = 256
p = 0.129600; confidence = 0.460000; image = 197; scale_factor = 1.175730; x = 419; y = 294
p = 0.129600; confidence = 0.430000; image = 197; scale_factor = 1.175730; x = 419; y = 293
p = 0.113200; confidence = 0.510000; image = 197; scale_factor = 1.175730; x = 714; y = 322
p = 0.179100; confidence = 0.530000; image = 197; scale_factor = 1.410880; x = 1023; y = 176
p = 0.424200; confidence = 0.510000; image = 197; scale_factor = 1.410880; x = 420; y = 295
p = 0.250200; confidence = 0.570000; image = 197; scale_factor = 1.410880; x = 997; y = 388
p = 0.129700; confidence = 0.540000; image = 197; scale_factor = 1.693050; x = 1026; y = 179
p = 0.334700; confidence = 0.500000; image = 197; scale_factor = 1.693050; x = 417; y = 298
p = 0.102300; confidence = 0.540000; image = 197; scale_factor = 1.693050; x = 726; y = 311
p = 0.144700; confidence = 0.510000; image = 197; scale_factor = 1.693050; x = 249; y = 341
p = 0.822200; confidence = 0.610000; image = 197; scale_factor = 2.031660; x = 928; y = 315
p = 0.107200; confidence = 0.510000; image = 197; scale_factor = 2.031660; x = 194; y = 340
p = 0.110100; confidence = 0.440000; image = 198; scale_factor = 0.979780; x = 1113; y = 286
p = 0.767400; confidence = 0.650000; image = 198; scale_factor = 1.410880; x = 794; y = 244
p = 0.767400; confidence = 0.650000; image = 198; scale_factor = 1.410880; x = 794; y = 244
p = 0.143000; confidence = 0.590000; image = 198; scale_factor = 1.410880; x = 797; y = 249
p = 0.981300; confidence = 0.870000; image = 198; scale_factor = 1.693050; x = 795; y = 245
p = 0.981300; confidence = 0.860000; image = 198; scale_factor = 1.693050; x = 796; y = 244
p = 0.246100; confidence = 0.500000; image = 198; scale_factor = 1.693050; x = 1161; y = 270
p = 0.973900; confidence = 0.810000; image = 198; scale_factor = 2.031660; x = 796; y = 242
p = 0.972100; confidence = 0.780000; image = 198; scale_factor = 2.031660; x = 798; y = 243
p = 0.260500; confidence = 0.520000; image = 199; scale_factor = 1.175730; x = 365; y = 186
p = 0.164700; confidence = 0.570000; image = 199; scale_factor = 1.410880; x = 365; y = 186
p = 0.164700; confidence = 0.580000; image = 199; scale_factor = 1.410880; x = 365; y = 184
p = 0.727000; confidence = 0.650000; image = 199; scale_factor = 1.693050; x = 366; y = 185
p = 0.653900; confidence = 0.680000; image = 199; scale_factor = 2.031660; x = 367; y = 183
p = 0.653900; confidence = 0.690000; image = 199; scale_factor = 2.031660; x = 367; y = 182
p = 0.100200; confidence = 0.430000; image = 200; scale_factor = 0.472500; x = 182; y = 245
p = 0.466400; confidence = 0.510000; image = 200; scale_factor = 0.816480; x = 431; y = 342
p = 0.433200; confidence = 0.530000; image = 200; scale_factor = 0.979780; x = 1007; y = 351
p = 0.433200; confidence = 0.530000; image = 200; scale_factor = 0.979780; x = 1005; y = 351
p = 0.250200; confidence = 0.510000; image = 200; scale_factor = 1.410880; x = 1052; y = 339
p = 0.185700; confidence = 0.570000; image = 200; scale_factor = 1.693050; x = 1053; y = 339
p = 0.185700; confidence = 0.570000; image = 200; scale_factor = 1.693050; x = 1054; y = 339
p = 0.100200; confidence = 0.410000; image = 201; scale_factor = 0.472500; x = 227; y = 241
p = 0.167700; confidence = 0.400000; image = 201; scale_factor = 0.680400; x = 304; y = 261
p = 0.665300; confidence = 0.880000; image = 202; scale_factor = 0.393750; x = 650; y = 495
p = 0.649900; confidence = 0.740000; image = 202; scale_factor = 0.393750; x = 656; y = 498
p = 0.665300; confidence = 0.840000; image = 202; scale_factor = 0.393750; x = 645; y = 499
p = 0.665300; confidence = 0.860000; image = 202; scale_factor = 0.393750; x = 648; y = 499
p = 0.807700; confidence = 0.870000; image = 202; scale_factor = 0.472500; x = 653; y = 499
p = 0.807700; confidence = 0.860000; image = 202; scale_factor = 0.472500; x = 649; y = 491
p = 0.193000; confidence = 0.690000; image = 202; scale_factor = 0.567000; x = 662; y = 487
p = 0.193000; confidence = 0.670000; image = 202; scale_factor = 0.567000; x = 652; y = 485
p = 0.193000; confidence = 0.690000; image = 202; scale_factor = 0.567000; x = 637; y = 508
p = 0.193000; confidence = 0.690000; image = 202; scale_factor = 0.567000; x = 653; y = 489
p = 0.160200; confidence = 0.410000; image = 202; scale_factor = 0.979780; x = 450; y = 302
p = 0.111100; confidence = 0.490000; image = 202; scale_factor = 0.979780; x = 820; y = 277
p = 0.168000; confidence = 0.420000; image = 202; scale_factor = 0.979780; x = 1023; y = 269
p = 0.419300; confidence = 0.520000; image = 202; scale_factor = 0.979780; x = 448; y = 391
p = 0.693500; confidence = 0.700000; image = 202; scale_factor = 0.979780; x = 895; y = 457
p = 0.124700; confidence = 0.440000; image = 202; scale_factor = 1.175730; x = 309; y = 299
p = 0.568300; confidence = 0.520000; image = 202; scale_factor = 1.175730; x = 451; y = 302
p = 0.360400; confidence = 0.520000; image = 202; scale_factor = 1.175730; x = 444; y = 391
p = 0.974700; confidence = 0.760000; image = 202; scale_factor = 1.175730; x = 898; y = 457
p = 0.413400; confidence = 0.510000; image = 202; scale_factor = 1.410880; x = 309; y = 302
p = 0.424200; confidence = 0.500000; image = 202; scale_factor = 1.410880; x = 451; y = 302
p = 0.935800; confidence = 0.660000; image = 202; scale_factor = 1.410880; x = 452; y = 305
p = 0.424200; confidence = 0.570000; image = 202; scale_factor = 1.410880; x = 450; y = 303
p = 0.935800; confidence = 0.650000; image = 202; scale_factor = 1.410880; x = 452; y = 305
p = 0.497100; confidence = 0.660000; image = 202; scale_factor = 1.410880; x = 896; y = 459
p = 0.334700; confidence = 0.600000; image = 202; scale_factor = 1.693050; x = 527; y = 285
p = 0.908700; confidence = 0.620000; image = 202; scale_factor = 1.693050; x = 449; y = 304
p = 0.170900; confidence = 0.510000; image = 202; scale_factor = 1.693050; x = 289; y = 364
p = 0.177200; confidence = 0.580000; image = 202; scale_factor = 1.693050; x = 447; y = 385
p = 0.809800; confidence = 0.610000; image = 202; scale_factor = 1.693050; x = 448; y = 377
p = 0.177200; confidence = 0.570000; image = 202; scale_factor = 1.693050; x = 449; y = 377
p = 0.940300; confidence = 0.800000; image = 202; scale_factor = 1.693050; x = 902; y = 459
p = 0.936400; confidence = 0.780000; image = 202; scale_factor = 1.693050; x = 901; y = 459
p = 0.263100; confidence = 0.510000; image = 202; scale_factor = 2.031660; x = 450; y = 301
p = 0.263100; confidence = 0.550000; image = 202; scale_factor = 2.031660; x = 525; y = 283
p = 0.189500; confidence = 0.500000; image = 202; scale_factor = 2.031660; x = 920; y = 307
p = 0.189500; confidence = 0.500000; image = 202; scale_factor = 2.031660; x = 920; y = 307
p = 0.132600; confidence = 0.560000; image = 202; scale_factor = 2.031660; x = 447; y = 378
p = 0.132600; confidence = 0.570000; image = 202; scale_factor = 2.031660; x = 447; y = 379
p = 0.215700; confidence = 0.650000; image = 203; scale_factor = 0.393750; x = 808; y = 452
p = 0.215700; confidence = 0.650000; image = 203; scale_factor = 0.393750; x = 807; y = 447
p = 0.215700; confidence = 0.650000; image = 203; scale_factor = 0.393750; x = 811; y = 453
p = 0.926800; confidence = 0.740000; image = 203; scale_factor = 0.472500; x = 805; y = 442
p = 0.926800; confidence = 0.760000; image = 203; scale_factor = 0.472500; x = 804; y = 438
p = 0.763800; confidence = 0.860000; image = 203; scale_factor = 0.472500; x = 803; y = 536
p = 0.763800; confidence = 0.830000; image = 203; scale_factor = 0.472500; x = 806; y = 536
p = 0.101500; confidence = 0.560000; image = 203; scale_factor = 0.567000; x = 818; y = 440
p = 0.811200; confidence = 0.890000; image = 203; scale_factor = 0.567000; x = 800; y = 540
p = 0.811200; confidence = 0.820000; image = 203; scale_factor = 0.567000; x = 809; y = 536
p = 0.800500; confidence = 0.740000; image = 203; scale_factor = 0.567000; x = 801; y = 537
p = 0.811200; confidence = 0.880000; image = 203; scale_factor = 0.567000; x = 799; y = 531
p = 0.508300; confidence = 0.540000; image = 203; scale_factor = 1.175730; x = 208; y = 253
p = 0.104700; confidence = 0.460000; image = 203; scale_factor = 1.175730; x = 205; y = 253
p = 0.104700; confidence = 0.450000; image = 203; scale_factor = 1.175730; x = 207; y = 251
p = 0.104700; confidence = 0.450000; image = 203; scale_factor = 1.175730; x = 207; y = 251
p = 0.169800; confidence = 0.520000; image = 203; scale_factor = 1.410880; x = 1159; y = 359
p = 0.283200; confidence = 0.540000; image = 203; scale_factor = 1.693050; x = 148; y = 316
p = 0.347500; confidence = 0.500000; image = 203; scale_factor = 1.693050; x = 1002; y = 302
p = 0.847200; confidence = 0.640000; image = 203; scale_factor = 2.031660; x = 154; y = 250
p = 0.127600; confidence = 0.510000; image = 203; scale_factor = 2.031660; x = 292; y = 346
p = 0.120500; confidence = 0.500000; image = 204; scale_factor = 0.567000; x = 639; y = 161
p = 0.152700; confidence = 0.410000; image = 204; scale_factor = 0.567000; x = 317; y = 271
p = 0.139000; confidence = 0.510000; image = 204; scale_factor = 0.567000; x = 777; y = 324
p = 0.132800; confidence = 0.510000; image = 204; scale_factor = 0.680400; x = 635; y = 160
p = 0.889900; confidence = 0.610000; image = 204; scale_factor = 0.680400; x = 140; y = 230
p = 0.121200; confidence = 0.410000; image = 204; scale_factor = 0.680400; x = 851; y = 283
p = 0.898700; confidence = 0.640000; image = 204; scale_factor = 0.816480; x = 136; y = 228
p = 0.270400; confidence = 0.500000; image = 204; scale_factor = 0.979780; x = 138; y = 225
p = 0.379100; confidence = 0.620000; image = 204; scale_factor = 1.175730; x = 802; y = 408
p = 0.139300; confidence = 0.520000; image = 204; scale_factor = 1.410880; x = 187; y = 197
p = 0.686100; confidence = 0.610000; image = 204; scale_factor = 1.693050; x = 186; y = 196
p = 0.283200; confidence = 0.500000; image = 204; scale_factor = 1.693050; x = 171; y = 319
p = 0.802900; confidence = 0.640000; image = 204; scale_factor = 1.693050; x = 287; y = 392
p = 0.608000; confidence = 0.620000; image = 204; scale_factor = 2.031660; x = 186; y = 195
p = 0.608000; confidence = 0.660000; image = 204; scale_factor = 2.031660; x = 172; y = 220
p = 0.219000; confidence = 0.500000; image = 204; scale_factor = 2.031660; x = 171; y = 318
p = 0.132600; confidence = 0.530000; image = 204; scale_factor = 2.031660; x = 409; y = 352
p = 0.333000; confidence = 0.560000; image = 205; scale_factor = 0.979780; x = 954; y = 165
p = 0.333000; confidence = 0.530000; image = 205; scale_factor = 0.979780; x = 955; y = 162
p = 0.333000; confidence = 0.570000; image = 205; scale_factor = 0.979780; x = 954; y = 165
p = 0.234300; confidence = 0.560000; image = 205; scale_factor = 0.979780; x = 1190; y = 164
p = 0.902500; confidence = 0.620000; image = 205; scale_factor = 0.979780; x = 1144; y = 368
p = 0.825200; confidence = 0.630000; image = 205; scale_factor = 1.175730; x = 1196; y = 162
p = 0.463000; confidence = 0.500000; image = 205; scale_factor = 1.175730; x = 909; y = 277
p = 0.878400; confidence = 0.700000; image = 205; scale_factor = 1.175730; x = 1142; y = 368
p = 0.267600; confidence = 0.580000; image = 205; scale_factor = 1.175730; x = 1190; y = 359
p = 0.188200; confidence = 0.600000; image = 205; scale_factor = 1.175730; x = 1249; y = 340
p = 0.725500; confidence = 0.660000; image = 205; scale_factor = 1.410880; x = 1189; y = 162
p = 0.232600; confidence = 0.570000; image = 205; scale_factor = 1.410880; x = 1271; y = 258
p = 0.325500; confidence = 0.500000; image = 205; scale_factor = 1.410880; x = 825; y = 274
p = 0.988800; confidence = 0.720000; image = 205; scale_factor = 1.410880; x = 1143; y = 369
p = 0.801700; confidence = 0.700000; image = 205; scale_factor = 1.410880; x = 1141; y = 369
p = 0.988800; confidence = 0.720000; image = 205; scale_factor = 1.410880; x = 1149; y = 364
p = 0.643500; confidence = 0.630000; image = 205; scale_factor = 1.693050; x = 1195; y = 160
p = 0.325000; confidence = 0.510000; image = 205; scale_factor = 1.693050; x = 306; y = 275
p = 0.171500; confidence = 0.570000; image = 205; scale_factor = 1.693050; x = 1263; y = 256
p = 0.803700; confidence = 0.680000; image = 205; scale_factor = 1.693050; x = 1270; y = 259
p = 0.283200; confidence = 0.550000; image = 205; scale_factor = 1.693050; x = 204; y = 317
p = 0.325000; confidence = 0.530000; image = 205; scale_factor = 1.693050; x = 303; y = 276
p = 0.803700; confidence = 0.650000; image = 205; scale_factor = 1.693050; x = 1270; y = 282
p = 0.984700; confidence = 0.810000; image = 205; scale_factor = 1.693050; x = 1145; y = 368
p = 0.734200; confidence = 0.620000; image = 205; scale_factor = 1.693050; x = 1197; y = 327
p = 0.561500; confidence = 0.640000; image = 205; scale_factor = 2.031660; x = 1196; y = 161
p = 0.254600; confidence = 0.580000; image = 205; scale_factor = 2.031660; x = 303; y = 275
p = 0.189500; confidence = 0.500000; image = 205; scale_factor = 2.031660; x = 938; y = 269
p = 0.984400; confidence = 0.780000; image = 205; scale_factor = 2.031660; x = 1271; y = 256
p = 0.662100; confidence = 0.620000; image = 205; scale_factor = 2.031660; x = 1196; y = 325
p = 0.820700; confidence = 0.640000; image = 205; scale_factor = 2.031660; x = 1212; y = 298
p = 0.984400; confidence = 0.760000; image = 205; scale_factor = 2.031660; x = 1269; y = 282
p = 0.107200; confidence = 0.530000; image = 205; scale_factor = 2.031660; x = 199; y = 326
p = 0.662100; confidence = 0.650000; image = 205; scale_factor = 2.031660; x = 1195; y = 327
p = 0.978600; confidence = 0.800000; image = 205; scale_factor = 2.031660; x = 1145; y = 367
p = 0.130500; confidence = 0.430000; image = 206; scale_factor = 0.472500; x = 990; y = 311
p = 0.166200; confidence = 0.410000; image = 206; scale_factor = 0.567000; x = 989; y = 311
p = 0.321100; confidence = 0.500000; image = 206; scale_factor = 0.979780; x = 819; y = 386
p = 0.104700; confidence = 0.470000; image = 206; scale_factor = 1.175730; x = 222; y = 277
p = 0.104700; confidence = 0.430000; image = 206; scale_factor = 1.175730; x = 219; y = 265
p = 0.994200; confidence = 0.800000; image = 206; scale_factor = 1.175730; x = 822; y = 382
p = 0.993800; confidence = 0.790000; image = 206; scale_factor = 1.175730; x = 823; y = 380
p = 0.993800; confidence = 0.790000; image = 206; scale_factor = 1.175730; x = 822; y = 380
p = 1.000000; confidence = 0.900000; image = 206; scale_factor = 1.410880; x = 818; y = 379
p = 1.000000; confidence = 0.930000; image = 206; scale_factor = 1.410880; x = 819; y = 381
p = 1.000000; confidence = 0.910000; image = 206; scale_factor = 1.410880; x = 820; y = 379
p = 1.000000; confidence = 0.910000; image = 206; scale_factor = 1.410880; x = 819; y = 379
p = 0.114800; confidence = 0.600000; image = 206; scale_factor = 1.410880; x = 1285; y = 355
p = 0.736100; confidence = 0.700000; image = 206; scale_factor = 1.693050; x = 817; y = 376
p = 0.736100; confidence = 0.630000; image = 206; scale_factor = 1.693050; x = 816; y = 375
p = 0.246100; confidence = 0.530000; image = 206; scale_factor = 1.693050; x = 1176; y = 319
p = 0.636600; confidence = 0.620000; image = 206; scale_factor = 1.693050; x = 1283; y = 355
p = 0.123700; confidence = 0.560000; image = 206; scale_factor = 1.693050; x = 819; y = 374
p = 0.139200; confidence = 0.510000; image = 206; scale_factor = 2.031660; x = 999; y = 360
p = 0.176400; confidence = 0.500000; image = 207; scale_factor = 0.680400; x = 1272; y = 160
p = 0.196500; confidence = 0.450000; image = 207; scale_factor = 0.816480; x = 990; y = 241
p = 0.264500; confidence = 0.520000; image = 207; scale_factor = 0.816480; x = 1308; y = 344
p = 0.522400; confidence = 0.560000; image = 207; scale_factor = 0.979780; x = 1206; y = 296
p = 0.279100; confidence = 0.550000; image = 207; scale_factor = 1.175730; x = 625; y = 246
p = 0.194300; confidence = 0.540000; image = 207; scale_factor = 1.175730; x = 837; y = 192
p = 0.124700; confidence = 0.430000; image = 207; scale_factor = 1.175730; x = 278; y = 264
p = 0.460500; confidence = 0.520000; image = 207; scale_factor = 1.175730; x = 1206; y = 294
p = 0.460500; confidence = 0.580000; image = 207; scale_factor = 1.175730; x = 1207; y = 292
p = 0.360400; confidence = 0.540000; image = 207; scale_factor = 1.175730; x = 452; y = 342
