p = 0.722200; confidence = 0.830000; image = 300; scale_factor = 1.410880; x = 791; y = 369
p = 0.722200; confidence = 0.820000; image = 496; scale_factor = 0.816480; x = 534; y = 282
p = 0.707300; confidence = 0.790000; image = 496; scale_factor = 0.816480; x = 536; y = 290
p = 0.722200; confidence = 0.810000; image = 496; scale_factor = 0.816480; x = 534; y = 284
p = 0.722200; confidence = 0.850000; image = 500; scale_factor = 0.567000; x = 975; y = 281
p = 0.870700; confidence = 0.900000; image = 500; scale_factor = 0.567000; x = 976; y = 274
p = 0.870700; confidence = 0.960000; image = 500; scale_factor = 0.680400; x = 979; y = 273
p = 0.870700; confidence = 0.980000; image = 500; scale_factor = 0.680400; x = 978; y = 277
p = 0.870700; confidence = 0.950000; image = 500; scale_factor = 0.680400; x = 979; y = 279
p = 0.707300; confidence = 0.720000; image = 500; scale_factor = 0.816480; x = 966; y = 272
p = 0.707300; confidence = 0.720000; image = 500; scale_factor = 0.816480; x = 967; y = 272
p = 0.707300; confidence = 0.720000; image = 500; scale_factor = 0.816480; x = 975; y = 288
p = 0.707300; confidence = 0.770000; image = 501; scale_factor = 1.693050; x = 617; y = 230
p = 0.722200; confidence = 0.840000; image = 501; scale_factor = 1.693050; x = 617; y = 233
p = 0.707300; confidence = 0.730000; image = 501; scale_factor = 1.693050; x = 618; y = 234
p = 0.722200; confidence = 0.830000; image = 501; scale_factor = 1.693050; x = 618; y = 233
p = 0.707300; confidence = 0.740000; image = 501; scale_factor = 1.693050; x = 952; y = 233
p = 0.722200; confidence = 0.840000; image = 501; scale_factor = 2.031660; x = 618; y = 231
p = 0.722200; confidence = 0.880000; image = 501; scale_factor = 2.031660; x = 618; y = 232
p = 0.707300; confidence = 0.780000; image = 501; scale_factor = 2.031660; x = 619; y = 236
p = 0.722200; confidence = 0.850000; image = 501; scale_factor = 2.031660; x = 618; y = 234
p = 0.722200; confidence = 0.820000; image = 512; scale_factor = 0.680400; x = 1157; y = 291
p = 0.722200; confidence = 0.810000; image = 512; scale_factor = 0.680400; x = 1160; y = 288
p = 0.722200; confidence = 0.830000; image = 512; scale_factor = 0.680400; x = 1160; y = 286
p = 0.722200; confidence = 0.880000; image = 512; scale_factor = 0.816480; x = 253; y = 296
p = 0.722200; confidence = 0.890000; image = 512; scale_factor = 0.816480; x = 1160; y = 286
p = 0.870700; confidence = 0.910000; image = 512; scale_factor = 0.816480; x = 1161; y = 288
p = 0.722200; confidence = 0.840000; image = 512; scale_factor = 0.816480; x = 255; y = 295
p = 0.722200; confidence = 0.840000; image = 512; scale_factor = 0.816480; x = 256; y = 299
p = 0.870700; confidence = 0.910000; image = 512; scale_factor = 0.816480; x = 1157; y = 290
p = 0.870700; confidence = 0.910000; image = 512; scale_factor = 0.816480; x = 1157; y = 290
p = 0.707300; confidence = 0.760000; image = 512; scale_factor = 0.979780; x = 1158; y = 284
p = 0.707300; confidence = 0.720000; image = 512; scale_factor = 0.979780; x = 1153; y = 286
p = 0.707300; confidence = 0.750000; image = 514; scale_factor = 0.816480; x = 401; y = 265
p = 0.707300; confidence = 0.750000; image = 514; scale_factor = 0.816480; x = 404; y = 269
p = 0.722200; confidence = 0.880000; image = 515; scale_factor = 0.393750; x = 293; y = 409
p = 0.722200; confidence = 0.850000; image = 515; scale_factor = 0.393750; x = 302; y = 404
p = 0.722200; confidence = 0.830000; image = 515; scale_factor = 0.472500; x = 303; y = 391
p = 0.707300; confidence = 0.790000; image = 515; scale_factor = 0.472500; x = 308; y = 400
p = 0.722200; confidence = 0.850000; image = 515; scale_factor = 0.472500; x = 303; y = 396
p = 0.722200; confidence = 0.830000; image = 515; scale_factor = 0.472500; x = 301; y = 409
p = 0.707300; confidence = 0.750000; image = 518; scale_factor = 0.567000; x = 474; y = 246
p = 0.707300; confidence = 0.710000; image = 518; scale_factor = 0.567000; x = 475; y = 253
p = 0.870700; confidence = 0.900000; image = 518; scale_factor = 0.680400; x = 476; y = 248
p = 0.722200; confidence = 0.840000; image = 518; scale_factor = 0.680400; x = 478; y = 248
p = 0.707300; confidence = 0.740000; image = 519; scale_factor = 0.567000; x = 476; y = 239
p = 0.707300; confidence = 0.760000; image = 521; scale_factor = 0.979780; x = 391; y = 207
p = 0.722200; confidence = 0.810000; image = 521; scale_factor = 0.979780; x = 392; y = 210
p = 0.722200; confidence = 0.820000; image = 521; scale_factor = 0.979780; x = 960; y = 219
p = 0.707300; confidence = 0.760000; image = 521; scale_factor = 0.979780; x = 961; y = 217
p = 0.707300; confidence = 0.760000; image = 521; scale_factor = 0.979780; x = 394; y = 213
p = 0.722200; confidence = 0.850000; image = 521; scale_factor = 0.979780; x = 963; y = 218
p = 0.707300; confidence = 0.760000; image = 521; scale_factor = 1.175730; x = 392; y = 205
p = 0.707300; confidence = 0.730000; image = 521; scale_factor = 1.175730; x = 955; y = 218
p = 0.722200; confidence = 0.850000; image = 521; scale_factor = 1.175730; x = 957; y = 220
p = 0.722200; confidence = 0.810000; image = 521; scale_factor = 1.175730; x = 388; y = 214
p = 0.722200; confidence = 0.800000; image = 521; scale_factor = 1.175730; x = 390; y = 206
p = 0.722200; confidence = 0.860000; image = 521; scale_factor = 1.175730; x = 959; y = 222
p = 0.707300; confidence = 0.760000; image = 521; scale_factor = 1.175730; x = 961; y = 225
p = 0.707300; confidence = 0.720000; image = 521; scale_factor = 1.410880; x = 968; y = 218
p = 0.707300; confidence = 0.710000; image = 523; scale_factor = 0.567000; x = 476; y = 260
p = 0.707300; confidence = 0.740000; image = 523; scale_factor = 0.567000; x = 485; y = 262
p = 0.707300; confidence = 0.740000; image = 523; scale_factor = 0.567000; x = 483; y = 259
p = 0.707300; confidence = 0.790000; image = 523; scale_factor = 0.680400; x = 1304; y = 264
p = 0.722200; confidence = 0.800000; image = 523; scale_factor = 0.680400; x = 1302; y = 264
p = 0.707300; confidence = 0.760000; image = 524; scale_factor = 0.472500; x = 225; y = 241
p = 0.707300; confidence = 0.760000; image = 524; scale_factor = 0.472500; x = 220; y = 241
p = 0.707300; confidence = 0.720000; image = 524; scale_factor = 0.472500; x = 1242; y = 245
p = 0.870700; confidence = 0.900000; image = 524; scale_factor = 0.567000; x = 218; y = 242
p = 0.722200; confidence = 0.860000; image = 524; scale_factor = 0.567000; x = 1251; y = 240
p = 0.870700; confidence = 0.910000; image = 524; scale_factor = 0.567000; x = 216; y = 244
p = 0.870700; confidence = 0.910000; image = 524; scale_factor = 0.567000; x = 216; y = 241
p = 0.870700; confidence = 0.960000; image = 524; scale_factor = 0.567000; x = 1246; y = 244
p = 0.707300; confidence = 0.780000; image = 524; scale_factor = 0.680400; x = 203; y = 242
p = 0.722200; confidence = 0.810000; image = 524; scale_factor = 0.680400; x = 226; y = 241
p = 0.722200; confidence = 0.830000; image = 524; scale_factor = 0.680400; x = 1236; y = 242
p = 0.722200; confidence = 0.860000; image = 524; scale_factor = 0.680400; x = 1254; y = 245
p = 0.707300; confidence = 0.710000; image = 527; scale_factor = 0.979780; x = 377; y = 364
p = 0.707300; confidence = 0.760000; image = 527; scale_factor = 0.979780; x = 891; y = 360
p = 0.707300; confidence = 0.740000; image = 527; scale_factor = 0.979780; x = 374; y = 363
p = 0.707300; confidence = 0.750000; image = 527; scale_factor = 0.979780; x = 891; y = 358
p = 0.707300; confidence = 0.760000; image = 527; scale_factor = 0.979780; x = 888; y = 357
p = 0.722200; confidence = 0.810000; image = 528; scale_factor = 0.680400; x = 182; y = 366
p = 0.707300; confidence = 0.770000; image = 528; scale_factor = 0.680400; x = 185; y = 369
p = 0.707300; confidence = 0.780000; image = 528; scale_factor = 0.680400; x = 182; y = 367
p = 0.722200; confidence = 0.810000; image = 528; scale_factor = 0.680400; x = 1004; y = 436
p = 0.707300; confidence = 0.780000; image = 528; scale_factor = 0.680400; x = 1005; y = 436
p = 0.707300; confidence = 0.780000; image = 528; scale_factor = 0.680400; x = 1007; y = 441
p = 0.722200; confidence = 0.880000; image = 528; scale_factor = 0.816480; x = 185; y = 365
p = 0.870700; confidence = 0.900000; image = 528; scale_factor = 0.816480; x = 184; y = 361
p = 0.722200; confidence = 0.810000; image = 528; scale_factor = 0.816480; x = 190; y = 371
p = 0.722200; confidence = 0.850000; image = 528; scale_factor = 0.816480; x = 186; y = 368
p = 0.707300; confidence = 0.760000; image = 528; scale_factor = 0.816480; x = 1001; y = 436
p = 0.707300; confidence = 0.710000; image = 530; scale_factor = 0.816480; x = 444; y = 381
p = 0.707300; confidence = 0.750000; image = 530; scale_factor = 0.816480; x = 445; y = 384
p = 0.707300; confidence = 0.760000; image = 530; scale_factor = 0.816480; x = 445; y = 385
p = 0.707300; confidence = 0.760000; image = 530; scale_factor = 0.816480; x = 441; y = 381
p = 0.722200; confidence = 0.820000; image = 530; scale_factor = 0.979780; x = 1027; y = 381
p = 0.707300; confidence = 0.740000; image = 530; scale_factor = 0.979780; x = 436; y = 384
p = 0.707300; confidence = 0.780000; image = 530; scale_factor = 0.979780; x = 443; y = 379
p = 0.707300; confidence = 0.750000; image = 530; scale_factor = 0.979780; x = 1024; y = 379
p = 0.722200; confidence = 0.820000; image = 530; scale_factor = 0.979780; x = 1032; y = 384
p = 0.707300; confidence = 0.710000; image = 531; scale_factor = 1.693050; x = 922; y = 356
p = 0.707300; confidence = 0.730000; image = 531; scale_factor = 1.693050; x = 920; y = 359
p = 0.707300; confidence = 0.740000; image = 544; scale_factor = 2.031660; x = 752; y = 353
p = 0.722200; confidence = 0.800000; image = 551; scale_factor = 1.175730; x = 948; y = 318
p = 0.707300; confidence = 0.770000; image = 551; scale_factor = 1.175730; x = 953; y = 318
p = 0.722200; confidence = 0.830000; image = 551; scale_factor = 1.175730; x = 949; y = 322
p = 0.722200; confidence = 0.810000; image = 551; scale_factor = 1.175730; x = 953; y = 322
p = 0.707300; confidence = 0.720000; image = 552; scale_factor = 1.693050; x = 548; y = 265
p = 0.707300; confidence = 0.760000; image = 552; scale_factor = 1.693050; x = 823; y = 267
p = 0.707300; confidence = 0.740000; image = 552; scale_factor = 1.693050; x = 823; y = 269
p = 0.722200; confidence = 0.820000; image = 552; scale_factor = 2.031660; x = 546; y = 264
p = 0.707300; confidence = 0.780000; image = 552; scale_factor = 2.031660; x = 548; y = 266
p = 0.707300; confidence = 0.720000; image = 552; scale_factor = 2.031660; x = 823; y = 265
p = 0.722200; confidence = 0.800000; image = 552; scale_factor = 2.031660; x = 822; y = 269
p = 0.707300; confidence = 0.720000; image = 552; scale_factor = 2.031660; x = 547; y = 265
p = 0.722200; confidence = 0.830000; image = 552; scale_factor = 2.031660; x = 823; y = 267
p = 0.707300; confidence = 0.750000; image = 552; scale_factor = 2.031660; x = 827; y = 268
p = 0.707300; confidence = 0.750000; image = 560; scale_factor = 0.567000; x = 1067; y = 604
p = 0.707300; confidence = 0.710000; image = 566; scale_factor = 0.816480; x = 671; y = 392
p = 0.707300; confidence = 0.710000; image = 566; scale_factor = 0.979780; x = 144; y = 364
p = 0.707300; confidence = 0.730000; image = 566; scale_factor = 0.979780; x = 144; y = 363
p = 0.722200; confidence = 0.860000; image = 566; scale_factor = 0.979780; x = 672; y = 387
p = 0.707300; confidence = 0.720000; image = 566; scale_factor = 0.979780; x = 142; y = 363
p = 0.707300; confidence = 0.750000; image = 566; scale_factor = 0.979780; x = 144; y = 367
p = 0.707300; confidence = 0.730000; image = 566; scale_factor = 0.979780; x = 670; y = 384
p = 0.722200; confidence = 0.830000; image = 566; scale_factor = 0.979780; x = 671; y = 386
p = 0.707300; confidence = 0.780000; image = 570; scale_factor = 0.979780; x = 897; y = 366
p = 0.707300; confidence = 0.730000; image = 570; scale_factor = 0.979780; x = 894; y = 365
p = 0.707300; confidence = 0.740000; image = 577; scale_factor = 1.410880; x = 750; y = 436
p = 0.722200; confidence = 0.820000; image = 577; scale_factor = 1.410880; x = 760; y = 437
p = 0.707300; confidence = 0.790000; image = 577; scale_factor = 1.410880; x = 755; y = 444
p = 0.722200; confidence = 0.800000; image = 577; scale_factor = 1.693050; x = 719; y = 419
