p = 0.873300; confidence = 0.710000; image = 1; scale_factor = 0.567000; x = 124; y = 315
p = 0.993300; confidence = 0.730000; image = 152; scale_factor = 0.567000; x = 958; y = 327
p = 0.993300; confidence = 0.720000; image = 152; scale_factor = 0.567000; x = 956; y = 326
p = 0.993300; confidence = 0.720000; image = 152; scale_factor = 0.567000; x = 958; y = 331
p = 0.993700; confidence = 0.880000; image = 152; scale_factor = 0.680400; x = 957; y = 330
p = 0.993700; confidence = 0.850000; image = 152; scale_factor = 0.680400; x = 960; y = 326
p = 0.993700; confidence = 0.830000; image = 152; scale_factor = 0.680400; x = 958; y = 332
p = 0.993700; confidence = 0.860000; image = 152; scale_factor = 0.680400; x = 958; y = 327
p = 0.993700; confidence = 0.830000; image = 152; scale_factor = 0.816480; x = 962; y = 325
p = 0.993700; confidence = 0.800000; image = 152; scale_factor = 0.816480; x = 955; y = 321
p = 0.993700; confidence = 0.810000; image = 152; scale_factor = 0.816480; x = 962; y = 322
p = 0.808100; confidence = 0.650000; image = 153; scale_factor = 1.410880; x = 846; y = 577
p = 0.834700; confidence = 0.620000; image = 153; scale_factor = 1.693050; x = 142; y = 378
p = 0.806600; confidence = 0.610000; image = 153; scale_factor = 2.031660; x = 1126; y = 304
p = 0.725700; confidence = 0.630000; image = 154; scale_factor = 1.693050; x = 1337; y = 165
p = 0.989200; confidence = 0.740000; image = 155; scale_factor = 0.816480; x = 868; y = 267
p = 0.989900; confidence = 0.880000; image = 155; scale_factor = 0.979780; x = 867; y = 265
p = 0.989900; confidence = 0.890000; image = 155; scale_factor = 0.979780; x = 868; y = 265
p = 0.989900; confidence = 0.890000; image = 155; scale_factor = 0.979780; x = 869; y = 265
p = 0.989900; confidence = 0.870000; image = 155; scale_factor = 0.979780; x = 866; y = 265
p = 1.000000; confidence = 0.950000; image = 155; scale_factor = 1.175730; x = 867; y = 265
p = 0.989900; confidence = 0.880000; image = 155; scale_factor = 1.175730; x = 868; y = 271
p = 1.000000; confidence = 0.940000; image = 155; scale_factor = 1.175730; x = 865; y = 265
p = 0.808100; confidence = 0.610000; image = 155; scale_factor = 1.410880; x = 862; y = 271
p = 0.808100; confidence = 0.610000; image = 155; scale_factor = 1.410880; x = 861; y = 271
p = 0.989100; confidence = 0.720000; image = 155; scale_factor = 1.693050; x = 1191; y = 203
p = 0.806600; confidence = 0.610000; image = 155; scale_factor = 2.031660; x = 1186; y = 198
p = 0.989800; confidence = 0.820000; image = 155; scale_factor = 2.031660; x = 1191; y = 201
p = 0.969400; confidence = 0.760000; image = 155; scale_factor = 2.031660; x = 706; y = 385
p = 0.808100; confidence = 0.660000; image = 156; scale_factor = 2.031660; x = 889; y = 226
p = 0.808100; confidence = 0.670000; image = 156; scale_factor = 2.031660; x = 889; y = 224
p = 0.834700; confidence = 0.620000; image = 157; scale_factor = 2.031660; x = 221; y = 136
p = 0.860200; confidence = 0.630000; image = 157; scale_factor = 2.031660; x = 397; y = 398
p = 0.992600; confidence = 0.730000; image = 158; scale_factor = 0.816480; x = 389; y = 238
p = 0.992600; confidence = 0.740000; image = 158; scale_factor = 0.816480; x = 393; y = 241
p = 0.993700; confidence = 0.830000; image = 158; scale_factor = 0.816480; x = 999; y = 231
p = 0.993300; confidence = 0.760000; image = 158; scale_factor = 0.816480; x = 1002; y = 234
p = 0.992600; confidence = 0.720000; image = 158; scale_factor = 0.816480; x = 391; y = 269
p = 0.993300; confidence = 0.780000; image = 158; scale_factor = 0.816480; x = 997; y = 263
p = 0.993100; confidence = 0.890000; image = 158; scale_factor = 0.979780; x = 389; y = 236
p = 0.993100; confidence = 0.830000; image = 158; scale_factor = 0.979780; x = 392; y = 241
p = 0.993700; confidence = 0.870000; image = 158; scale_factor = 0.979780; x = 997; y = 234
p = 1.000000; confidence = 0.900000; image = 158; scale_factor = 0.979780; x = 999; y = 231
p = 0.993100; confidence = 0.860000; image = 158; scale_factor = 0.979780; x = 387; y = 266
p = 0.993100; confidence = 0.840000; image = 158; scale_factor = 0.979780; x = 388; y = 269
p = 0.993700; confidence = 0.860000; image = 158; scale_factor = 0.979780; x = 996; y = 261
p = 1.000000; confidence = 0.900000; image = 158; scale_factor = 0.979780; x = 999; y = 262
p = 0.860200; confidence = 0.630000; image = 158; scale_factor = 1.175730; x = 389; y = 242
p = 0.993300; confidence = 0.760000; image = 158; scale_factor = 1.175730; x = 1000; y = 260
p = 0.860200; confidence = 0.670000; image = 158; scale_factor = 1.175730; x = 387; y = 241
p = 0.871900; confidence = 0.640000; image = 158; scale_factor = 1.175730; x = 996; y = 254
p = 0.871900; confidence = 0.700000; image = 158; scale_factor = 1.175730; x = 1001; y = 259
p = 0.806600; confidence = 0.610000; image = 158; scale_factor = 1.693050; x = 1103; y = 280
p = 0.806600; confidence = 0.630000; image = 158; scale_factor = 1.693050; x = 1101; y = 283
p = 0.834700; confidence = 0.680000; image = 159; scale_factor = 1.693050; x = 211; y = 286
p = 0.991000; confidence = 0.750000; image = 159; scale_factor = 2.031660; x = 212; y = 285
p = 0.977800; confidence = 0.810000; image = 160; scale_factor = 1.175730; x = 604; y = 226
p = 0.993300; confidence = 0.760000; image = 160; scale_factor = 1.175730; x = 1034; y = 221
p = 0.976300; confidence = 0.790000; image = 160; scale_factor = 1.175730; x = 603; y = 226
p = 0.654100; confidence = 0.650000; image = 160; scale_factor = 1.175730; x = 603; y = 249
p = 0.993700; confidence = 0.880000; image = 160; scale_factor = 1.175730; x = 1035; y = 246
p = 0.993700; confidence = 0.830000; image = 160; scale_factor = 1.175730; x = 1039; y = 243
p = 0.977800; confidence = 0.830000; image = 160; scale_factor = 1.410880; x = 601; y = 226
p = 0.977800; confidence = 0.850000; image = 160; scale_factor = 1.410880; x = 604; y = 224
p = 0.993700; confidence = 0.870000; image = 160; scale_factor = 1.410880; x = 1037; y = 221
p = 0.993700; confidence = 0.850000; image = 160; scale_factor = 1.410880; x = 1033; y = 219
p = 0.977800; confidence = 0.890000; image = 160; scale_factor = 1.410880; x = 603; y = 226
p = 0.977800; confidence = 0.880000; image = 160; scale_factor = 1.410880; x = 603; y = 225
p = 0.993700; confidence = 0.850000; image = 160; scale_factor = 1.410880; x = 1035; y = 221
p = 0.993700; confidence = 0.840000; image = 160; scale_factor = 1.410880; x = 1033; y = 220
p = 0.654100; confidence = 0.630000; image = 160; scale_factor = 1.693050; x = 608; y = 244
p = 0.654100; confidence = 0.620000; image = 160; scale_factor = 1.693050; x = 609; y = 245
p = 0.993300; confidence = 0.770000; image = 160; scale_factor = 1.693050; x = 1033; y = 240
p = 0.871900; confidence = 0.670000; image = 160; scale_factor = 1.693050; x = 1031; y = 245
p = 0.654100; confidence = 0.680000; image = 160; scale_factor = 1.693050; x = 605; y = 255
p = 0.871900; confidence = 0.670000; image = 160; scale_factor = 2.031660; x = 1033; y = 239
p = 0.871900; confidence = 0.630000; image = 160; scale_factor = 2.031660; x = 1034; y = 238
p = 0.654100; confidence = 0.620000; image = 161; scale_factor = 2.031660; x = 560; y = 330
p = 0.725700; confidence = 0.630000; image = 162; scale_factor = 0.816480; x = 1272; y = 528
p = 0.725700; confidence = 0.670000; image = 162; scale_factor = 0.979780; x = 1272; y = 527
p = 0.982900; confidence = 0.720000; image = 162; scale_factor = 0.979780; x = 1273; y = 530
p = 0.982900; confidence = 0.720000; image = 162; scale_factor = 0.979780; x = 1275; y = 527
p = 0.982900; confidence = 0.740000; image = 162; scale_factor = 0.979780; x = 1276; y = 527
p = 0.725700; confidence = 0.650000; image = 162; scale_factor = 1.175730; x = 1272; y = 534
p = 0.725700; confidence = 0.660000; image = 162; scale_factor = 1.175730; x = 1270; y = 529
p = 0.982900; confidence = 0.720000; image = 162; scale_factor = 1.410880; x = 1273; y = 527
p = 0.725700; confidence = 0.700000; image = 162; scale_factor = 1.410880; x = 1271; y = 531
p = 0.725700; confidence = 0.650000; image = 162; scale_factor = 1.410880; x = 1269; y = 530
p = 0.834700; confidence = 0.620000; image = 163; scale_factor = 1.175730; x = 147; y = 346
p = 0.871900; confidence = 0.670000; image = 163; scale_factor = 1.175730; x = 988; y = 502
p = 0.871900; confidence = 0.610000; image = 163; scale_factor = 1.175730; x = 989; y = 500
p = 0.834700; confidence = 0.670000; image = 163; scale_factor = 1.410880; x = 145; y = 345
p = 0.860200; confidence = 0.650000; image = 163; scale_factor = 1.410880; x = 341; y = 325
p = 0.806600; confidence = 0.630000; image = 163; scale_factor = 1.693050; x = 1155; y = 310
p = 0.991000; confidence = 0.710000; image = 163; scale_factor = 1.693050; x = 146; y = 345
p = 0.834700; confidence = 0.640000; image = 163; scale_factor = 2.031660; x = 147; y = 341
p = 0.871900; confidence = 0.610000; image = 164; scale_factor = 0.472500; x = 980; y = 572
p = 0.808100; confidence = 0.610000; image = 164; scale_factor = 1.175730; x = 847; y = 420
p = 0.806600; confidence = 0.620000; image = 164; scale_factor = 2.031660; x = 1089; y = 241
p = 0.806600; confidence = 0.650000; image = 165; scale_factor = 1.410880; x = 1186; y = 207
p = 0.806600; confidence = 0.700000; image = 165; scale_factor = 1.693050; x = 1186; y = 208
p = 0.725700; confidence = 0.680000; image = 165; scale_factor = 2.031660; x = 1310; y = 395
p = 0.991000; confidence = 0.710000; image = 166; scale_factor = 0.816480; x = 270; y = 279
p = 0.834700; confidence = 0.610000; image = 166; scale_factor = 0.979780; x = 270; y = 277
p = 0.834700; confidence = 0.650000; image = 166; scale_factor = 1.410880; x = 269; y = 450
p = 0.834700; confidence = 0.620000; image = 166; scale_factor = 1.410880; x = 271; y = 451
p = 0.806600; confidence = 0.630000; image = 167; scale_factor = 0.567000; x = 1154; y = 594
p = 0.806600; confidence = 0.640000; image = 167; scale_factor = 0.567000; x = 1154; y = 598
p = 0.989100; confidence = 0.750000; image = 167; scale_factor = 0.680400; x = 1155; y = 593
p = 0.725700; confidence = 0.620000; image = 167; scale_factor = 0.680400; x = 1279; y = 589
p = 0.725700; confidence = 0.610000; image = 167; scale_factor = 0.816480; x = 1300; y = 584
p = 0.725700; confidence = 0.650000; image = 167; scale_factor = 1.410880; x = 1245; y = 197
p = 0.725700; confidence = 0.630000; image = 167; scale_factor = 1.410880; x = 1236; y = 208
p = 0.725700; confidence = 0.690000; image = 167; scale_factor = 1.410880; x = 1243; y = 198
p = 0.982900; confidence = 0.770000; image = 167; scale_factor = 2.031660; x = 1241; y = 208
p = 0.725700; confidence = 0.700000; image = 167; scale_factor = 2.031660; x = 1243; y = 209
p = 0.834700; confidence = 0.610000; image = 171; scale_factor = 1.175730; x = 239; y = 342
p = 0.806600; confidence = 0.610000; image = 172; scale_factor = 2.031660; x = 1174; y = 347
p = 0.989200; confidence = 0.720000; image = 173; scale_factor = 1.175730; x = 891; y = 272
p = 0.989900; confidence = 0.810000; image = 173; scale_factor = 1.175730; x = 892; y = 272
p = 0.989900; confidence = 0.820000; image = 173; scale_factor = 1.410880; x = 891; y = 273
p = 0.989900; confidence = 0.800000; image = 173; scale_factor = 1.410880; x = 893; y = 273
p = 0.989900; confidence = 0.880000; image = 173; scale_factor = 1.410880; x = 891; y = 271
p = 0.989900; confidence = 0.810000; image = 173; scale_factor = 1.410880; x = 892; y = 274
p = 0.808100; confidence = 0.640000; image = 173; scale_factor = 1.693050; x = 890; y = 269
p = 0.993300; confidence = 0.740000; image = 173; scale_factor = 1.693050; x = 974; y = 288
p = 0.725700; confidence = 0.610000; image = 173; scale_factor = 2.031660; x = 1327; y = 193
p = 0.871900; confidence = 0.700000; image = 173; scale_factor = 2.031660; x = 972; y = 289
p = 0.808100; confidence = 0.650000; image = 174; scale_factor = 0.816480; x = 948; y = 266
p = 0.808100; confidence = 0.680000; image = 174; scale_factor = 0.816480; x = 942; y = 267
p = 0.989900; confidence = 0.810000; image = 174; scale_factor = 0.816480; x = 945; y = 267
p = 1.000000; confidence = 0.940000; image = 174; scale_factor = 0.979780; x = 947; y = 265
p = 1.000000; confidence = 0.940000; image = 174; scale_factor = 0.979780; x = 947; y = 265
p = 1.000000; confidence = 0.970000; image = 174; scale_factor = 0.979780; x = 944; y = 267
p = 1.000000; confidence = 0.960000; image = 174; scale_factor = 0.979780; x = 944; y = 268
p = 0.989200; confidence = 0.780000; image = 174; scale_factor = 1.175730; x = 947; y = 262
p = 0.989900; confidence = 0.880000; image = 174; scale_factor = 1.175730; x = 942; y = 272
p = 0.989900; confidence = 0.810000; image = 175; scale_factor = 0.680400; x = 903; y = 295
p = 0.989900; confidence = 0.820000; image = 175; scale_factor = 0.680400; x = 911; y = 297
p = 0.989900; confidence = 0.810000; image = 175; scale_factor = 0.680400; x = 906; y = 294
p = 0.808100; confidence = 0.650000; image = 175; scale_factor = 0.816480; x = 906; y = 296
p = 0.989200; confidence = 0.720000; image = 175; scale_factor = 0.816480; x = 907; y = 287
p = 0.808100; confidence = 0.700000; image = 175; scale_factor = 0.816480; x = 909; y = 299
p = 0.725700; confidence = 0.620000; image = 176; scale_factor = 0.816480; x = 1338; y = 574
p = 0.989900; confidence = 0.860000; image = 176; scale_factor = 0.979780; x = 877; y = 279
p = 0.989900; confidence = 0.820000; image = 176; scale_factor = 0.979780; x = 879; y = 278
p = 0.989900; confidence = 0.850000; image = 176; scale_factor = 0.979780; x = 877; y = 281
p = 0.989900; confidence = 0.860000; image = 176; scale_factor = 0.979780; x = 878; y = 278
p = 0.989900; confidence = 0.800000; image = 176; scale_factor = 1.175730; x = 878; y = 274
p = 0.989900; confidence = 0.840000; image = 176; scale_factor = 1.175730; x = 878; y = 277
p = 0.989200; confidence = 0.710000; image = 176; scale_factor = 1.175730; x = 872; y = 285
p = 0.860200; confidence = 0.620000; image = 176; scale_factor = 2.031660; x = 390; y = 261
p = 0.654100; confidence = 0.640000; image = 176; scale_factor = 2.031660; x = 573; y = 398
p = 0.654100; confidence = 0.620000; image = 177; scale_factor = 0.567000; x = 657; y = 194
p = 0.806600; confidence = 0.630000; image = 177; scale_factor = 0.816480; x = 1127; y = 564
p = 0.806600; confidence = 0.670000; image = 177; scale_factor = 0.979780; x = 1131; y = 563
p = 0.806600; confidence = 0.660000; image = 177; scale_factor = 0.979780; x = 1130; y = 563
p = 0.808100; confidence = 0.660000; image = 177; scale_factor = 1.175730; x = 844; y = 263
p = 0.808100; confidence = 0.660000; image = 177; scale_factor = 1.175730; x = 842; y = 265
p = 0.808100; confidence = 0.620000; image = 177; scale_factor = 1.175730; x = 846; y = 262
p = 0.989900; confidence = 0.860000; image = 177; scale_factor = 1.410880; x = 845; y = 264
p = 0.989900; confidence = 0.870000; image = 177; scale_factor = 1.410880; x = 844; y = 261
p = 0.989900; confidence = 0.800000; image = 177; scale_factor = 1.410880; x = 842; y = 263
p = 0.725700; confidence = 0.680000; image = 177; scale_factor = 1.693050; x = 1284; y = 462
p = 0.991000; confidence = 0.750000; image = 178; scale_factor = 1.410880; x = 139; y = 562
p = 0.991000; confidence = 0.740000; image = 178; scale_factor = 1.410880; x = 181; y = 524
p = 0.992900; confidence = 0.740000; image = 180; scale_factor = 0.472500; x = 411; y = 207
p = 0.989800; confidence = 0.860000; image = 180; scale_factor = 0.472500; x = 1193; y = 194
p = 0.989800; confidence = 0.820000; image = 180; scale_factor = 0.472500; x = 1202; y = 190
p = 0.992900; confidence = 0.780000; image = 180; scale_factor = 0.472500; x = 413; y = 213
p = 0.989800; confidence = 0.860000; image = 180; scale_factor = 0.472500; x = 1191; y = 190
p = 0.989800; confidence = 0.830000; image = 180; scale_factor = 0.472500; x = 1200; y = 192
p = 0.989800; confidence = 0.840000; image = 180; scale_factor = 0.567000; x = 1196; y = 184
p = 0.989800; confidence = 0.860000; image = 180; scale_factor = 0.567000; x = 1198; y = 187
p = 0.865400; confidence = 0.630000; image = 180; scale_factor = 0.567000; x = 423; y = 220
p = 0.989800; confidence = 0.850000; image = 180; scale_factor = 0.567000; x = 1198; y = 186
p = 0.989800; confidence = 0.840000; image = 180; scale_factor = 0.567000; x = 1205; y = 192
p = 0.871900; confidence = 0.650000; image = 180; scale_factor = 1.410880; x = 981; y = 334
p = 0.860200; confidence = 0.610000; image = 181; scale_factor = 0.328120; x = 358; y = 689
p = 0.860200; confidence = 0.610000; image = 181; scale_factor = 0.393750; x = 336; y = 699
p = 0.992600; confidence = 0.750000; image = 181; scale_factor = 0.472500; x = 358; y = 686
p = 0.992600; confidence = 0.770000; image = 181; scale_factor = 0.472500; x = 352; y = 686
p = 0.860200; confidence = 0.700000; image = 181; scale_factor = 0.567000; x = 337; y = 692
p = 0.992600; confidence = 0.750000; image = 181; scale_factor = 0.567000; x = 342; y = 688
p = 0.654100; confidence = 0.620000; image = 181; scale_factor = 0.680400; x = 573; y = 623
p = 0.992600; confidence = 0.770000; image = 181; scale_factor = 0.816480; x = 340; y = 693
p = 0.654100; confidence = 0.610000; image = 181; scale_factor = 0.816480; x = 578; y = 618
p = 0.992600; confidence = 0.780000; image = 181; scale_factor = 0.979780; x = 337; y = 694
p = 0.725700; confidence = 0.640000; image = 183; scale_factor = 0.979780; x = 1326; y = 303
p = 0.871900; confidence = 0.610000; image = 183; scale_factor = 1.175730; x = 1015; y = 340
p = 0.989200; confidence = 0.720000; image = 183; scale_factor = 1.410880; x = 889; y = 300
p = 0.993300; confidence = 0.730000; image = 183; scale_factor = 1.410880; x = 1023; y = 335
p = 0.871900; confidence = 0.700000; image = 183; scale_factor = 1.693050; x = 1022; y = 328
p = 0.808100; confidence = 0.620000; image = 183; scale_factor = 2.031660; x = 888; y = 301
p = 0.860200; confidence = 0.610000; image = 185; scale_factor = 0.979780; x = 345; y = 595
p = 0.806600; confidence = 0.610000; image = 187; scale_factor = 2.031660; x = 1152; y = 176
p = 0.871900; confidence = 0.610000; image = 188; scale_factor = 1.410880; x = 959; y = 157
p = 0.871900; confidence = 0.640000; image = 188; scale_factor = 1.693050; x = 1025; y = 269
p = 0.871900; confidence = 0.640000; image = 188; scale_factor = 1.693050; x = 1025; y = 269
p = 0.871900; confidence = 0.680000; image = 188; scale_factor = 2.031660; x = 1017; y = 245
p = 0.725700; confidence = 0.630000; image = 188; scale_factor = 2.031660; x = 1268; y = 306
p = 0.982900; confidence = 0.720000; image = 189; scale_factor = 0.816480; x = 1258; y = 34
p = 0.725700; confidence = 0.670000; image = 189; scale_factor = 0.816480; x = 1260; y = 38
p = 0.725700; confidence = 0.690000; image = 189; scale_factor = 0.979780; x = 1254; y = 34
p = 0.871900; confidence = 0.680000; image = 189; scale_factor = 1.175730; x = 1052; y = 278
p = 0.873300; confidence = 0.710000; image = 189; scale_factor = 1.693050; x = 112; y = 208
p = 0.871900; confidence = 0.690000; image = 189; scale_factor = 1.693050; x = 1052; y = 282
p = 0.871900; confidence = 0.610000; image = 189; scale_factor = 1.693050; x = 1039; y = 309
p = 0.993300; confidence = 0.750000; image = 189; scale_factor = 1.693050; x = 1054; y = 280
p = 0.871900; confidence = 0.660000; image = 189; scale_factor = 2.031660; x = 1053; y = 280
p = 0.993300; confidence = 0.730000; image = 189; scale_factor = 2.031660; x = 1041; y = 307
p = 0.993700; confidence = 0.820000; image = 189; scale_factor = 2.031660; x = 1053; y = 342
p = 0.808100; confidence = 0.670000; image = 190; scale_factor = 1.175730; x = 908; y = 359
p = 0.993300; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1019; y = 352
p = 0.993300; confidence = 0.730000; image = 191; scale_factor = 0.328120; x = 1026; y = 352
p = 0.993700; confidence = 0.810000; image = 191; scale_factor = 0.328120; x = 1022; y = 350
p = 0.993300; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1026; y = 353
p = 0.993700; confidence = 0.860000; image = 191; scale_factor = 0.393750; x = 1040; y = 347
p = 1.000000; confidence = 0.910000; image = 191; scale_factor = 0.393750; x = 1028; y = 353
p = 0.993300; confidence = 0.750000; image = 191; scale_factor = 0.393750; x = 1049; y = 350
p = 0.993700; confidence = 0.840000; image = 191; scale_factor = 0.472500; x = 1032; y = 345
p = 0.871900; confidence = 0.620000; image = 191; scale_factor = 0.472500; x = 1024; y = 366
p = 0.969400; confidence = 0.730000; image = 193; scale_factor = 0.328120; x = 770; y = 309
p = 0.654100; confidence = 0.620000; image = 193; scale_factor = 0.680400; x = 651; y = 132
p = 0.654100; confidence = 0.650000; image = 193; scale_factor = 0.816480; x = 649; y = 131
p = 0.654100; confidence = 0.630000; image = 193; scale_factor = 0.979780; x = 645; y = 136
p = 0.654100; confidence = 0.630000; image = 193; scale_factor = 1.175730; x = 642; y = 138
p = 0.654100; confidence = 0.690000; image = 193; scale_factor = 1.410880; x = 643; y = 140
p = 0.808100; confidence = 0.670000; image = 194; scale_factor = 0.273440; x = 877; y = 304
p = 0.808100; confidence = 0.700000; image = 194; scale_factor = 0.273440; x = 889; y = 316
p = 0.860200; confidence = 0.620000; image = 194; scale_factor = 0.680400; x = 379; y = 605
p = 0.860200; confidence = 0.620000; image = 194; scale_factor = 0.680400; x = 375; y = 608
p = 0.654100; confidence = 0.620000; image = 194; scale_factor = 0.816480; x = 676; y = 115
p = 0.654100; confidence = 0.650000; image = 194; scale_factor = 0.979780; x = 673; y = 117
p = 0.834700; confidence = 0.670000; image = 194; scale_factor = 0.979780; x = 197; y = 224
p = 0.654100; confidence = 0.620000; image = 194; scale_factor = 1.175730; x = 672; y = 113
p = 0.654100; confidence = 0.630000; image = 194; scale_factor = 1.410880; x = 670; y = 118
p = 0.834700; confidence = 0.650000; image = 194; scale_factor = 1.693050; x = 201; y = 276
p = 0.806600; confidence = 0.630000; image = 195; scale_factor = 1.693050; x = 1113; y = 242
p = 0.806600; confidence = 0.630000; image = 195; scale_factor = 1.693050; x = 1116; y = 375
p = 0.806600; confidence = 0.620000; image = 195; scale_factor = 2.031660; x = 1117; y = 375
p = 0.860200; confidence = 0.610000; image = 196; scale_factor = 0.680400; x = 365; y = 588
p = 0.808100; confidence = 0.610000; image = 197; scale_factor = 2.031660; x = 928; y = 315
p = 0.971400; confidence = 0.870000; image = 198; scale_factor = 1.693050; x = 795; y = 245
p = 0.971400; confidence = 0.860000; image = 198; scale_factor = 1.693050; x = 796; y = 244
p = 0.971400; confidence = 0.810000; image = 198; scale_factor = 2.031660; x = 796; y = 242
p = 0.969400; confidence = 0.780000; image = 198; scale_factor = 2.031660; x = 798; y = 243
p = 0.860200; confidence = 0.650000; image = 199; scale_factor = 1.693050; x = 366; y = 185
p = 0.860200; confidence = 0.680000; image = 199; scale_factor = 2.031660; x = 367; y = 183
p = 0.860200; confidence = 0.690000; image = 199; scale_factor = 2.031660; x = 367; y = 182
p = 0.654100; confidence = 0.610000; image = 202; scale_factor = 0.328120; x = 656; y = 481
p = 0.977800; confidence = 0.880000; image = 202; scale_factor = 0.393750; x = 650; y = 495
p = 0.976300; confidence = 0.740000; image = 202; scale_factor = 0.393750; x = 656; y = 498
p = 0.977800; confidence = 0.840000; image = 202; scale_factor = 0.393750; x = 645; y = 499
p = 0.977800; confidence = 0.860000; image = 202; scale_factor = 0.393750; x = 648; y = 499
p = 0.977800; confidence = 0.870000; image = 202; scale_factor = 0.472500; x = 653; y = 499
p = 0.977800; confidence = 0.860000; image = 202; scale_factor = 0.472500; x = 649; y = 491
p = 0.654100; confidence = 0.690000; image = 202; scale_factor = 0.567000; x = 662; y = 487
p = 0.654100; confidence = 0.670000; image = 202; scale_factor = 0.567000; x = 652; y = 485
p = 0.654100; confidence = 0.690000; image = 202; scale_factor = 0.567000; x = 637; y = 508
p = 0.654100; confidence = 0.690000; image = 202; scale_factor = 0.567000; x = 653; y = 489
p = 0.808100; confidence = 0.700000; image = 202; scale_factor = 0.979780; x = 895; y = 457
p = 0.989200; confidence = 0.760000; image = 202; scale_factor = 1.175730; x = 898; y = 457
p = 0.865400; confidence = 0.660000; image = 202; scale_factor = 1.410880; x = 452; y = 305
p = 0.865400; confidence = 0.650000; image = 202; scale_factor = 1.410880; x = 452; y = 305
p = 0.808100; confidence = 0.660000; image = 202; scale_factor = 1.410880; x = 896; y = 459
p = 0.865400; confidence = 0.620000; image = 202; scale_factor = 1.693050; x = 449; y = 304
p = 0.865400; confidence = 0.610000; image = 202; scale_factor = 1.693050; x = 448; y = 377
p = 0.989900; confidence = 0.800000; image = 202; scale_factor = 1.693050; x = 902; y = 459
p = 0.989200; confidence = 0.780000; image = 202; scale_factor = 1.693050; x = 901; y = 459
p = 0.969400; confidence = 0.740000; image = 203; scale_factor = 0.472500; x = 805; y = 442
p = 0.969400; confidence = 0.760000; image = 203; scale_factor = 0.472500; x = 804; y = 438
p = 0.971400; confidence = 0.860000; image = 203; scale_factor = 0.472500; x = 803; y = 536
p = 0.971400; confidence = 0.830000; image = 203; scale_factor = 0.472500; x = 806; y = 536
p = 0.971400; confidence = 0.890000; image = 203; scale_factor = 0.567000; x = 800; y = 540
p = 0.971400; confidence = 0.820000; image = 203; scale_factor = 0.567000; x = 809; y = 536
p = 0.969400; confidence = 0.740000; image = 203; scale_factor = 0.567000; x = 801; y = 537
p = 0.971400; confidence = 0.880000; image = 203; scale_factor = 0.567000; x = 799; y = 531
p = 0.834700; confidence = 0.640000; image = 203; scale_factor = 2.031660; x = 154; y = 250
p = 0.834700; confidence = 0.610000; image = 204; scale_factor = 0.680400; x = 140; y = 230
p = 0.834700; confidence = 0.640000; image = 204; scale_factor = 0.816480; x = 136; y = 228
p = 0.808100; confidence = 0.630000; image = 204; scale_factor = 1.410880; x = 841; y = 133
p = 0.834700; confidence = 0.610000; image = 204; scale_factor = 1.693050; x = 186; y = 196
p = 0.860200; confidence = 0.640000; image = 204; scale_factor = 1.693050; x = 287; y = 392
p = 0.834700; confidence = 0.620000; image = 204; scale_factor = 2.031660; x = 186; y = 195
p = 0.834700; confidence = 0.660000; image = 204; scale_factor = 2.031660; x = 172; y = 220
p = 0.808100; confidence = 0.620000; image = 205; scale_factor = 0.816480; x = 939; y = 89
p = 0.806600; confidence = 0.620000; image = 205; scale_factor = 0.979780; x = 1144; y = 368
p = 0.806600; confidence = 0.630000; image = 205; scale_factor = 1.175730; x = 1196; y = 162
p = 0.806600; confidence = 0.700000; image = 205; scale_factor = 1.175730; x = 1142; y = 368
p = 0.806600; confidence = 0.660000; image = 205; scale_factor = 1.410880; x = 1189; y = 162
p = 0.989100; confidence = 0.720000; image = 205; scale_factor = 1.410880; x = 1143; y = 369
p = 0.806600; confidence = 0.700000; image = 205; scale_factor = 1.410880; x = 1141; y = 369
p = 0.989100; confidence = 0.720000; image = 205; scale_factor = 1.410880; x = 1149; y = 364
p = 0.806600; confidence = 0.630000; image = 205; scale_factor = 1.693050; x = 1195; y = 160
p = 0.725700; confidence = 0.680000; image = 205; scale_factor = 1.693050; x = 1270; y = 259
p = 0.725700; confidence = 0.650000; image = 205; scale_factor = 1.693050; x = 1270; y = 282
p = 0.989800; confidence = 0.810000; image = 205; scale_factor = 1.693050; x = 1145; y = 368
p = 0.806600; confidence = 0.620000; image = 205; scale_factor = 1.693050; x = 1197; y = 327
p = 0.806600; confidence = 0.640000; image = 205; scale_factor = 2.031660; x = 1196; y = 161
p = 0.982900; confidence = 0.780000; image = 205; scale_factor = 2.031660; x = 1271; y = 256
p = 0.806600; confidence = 0.620000; image = 205; scale_factor = 2.031660; x = 1196; y = 325
p = 0.806600; confidence = 0.640000; image = 205; scale_factor = 2.031660; x = 1212; y = 298
p = 0.982900; confidence = 0.760000; image = 205; scale_factor = 2.031660; x = 1269; y = 282
p = 0.806600; confidence = 0.650000; image = 205; scale_factor = 2.031660; x = 1195; y = 327
p = 0.989800; confidence = 0.800000; image = 205; scale_factor = 2.031660; x = 1145; y = 367
p = 0.989900; confidence = 0.800000; image = 206; scale_factor = 1.175730; x = 822; y = 382
p = 0.989200; confidence = 0.790000; image = 206; scale_factor = 1.175730; x = 823; y = 380
