p = 0.923600; confidence = 0.650000; image = 2; scale_factor = 0.979780; x = 456; y = 245
p = 0.816300; confidence = 0.610000; image = 214; scale_factor = 0.816480; x = 430; y = 192
p = 0.784000; confidence = 0.710000; image = 215; scale_factor = 1.693050; x = 1140; y = 316
p = 0.648000; confidence = 0.700000; image = 215; scale_factor = 1.693050; x = 1143; y = 314
p = 0.939000; confidence = 0.620000; image = 217; scale_factor = 0.816480; x = 1053; y = 313
p = 0.946900; confidence = 0.740000; image = 217; scale_factor = 1.175730; x = 1057; y = 316
p = 0.900400; confidence = 0.700000; image = 217; scale_factor = 1.175730; x = 1054; y = 316
p = 0.756700; confidence = 0.630000; image = 217; scale_factor = 1.693050; x = 1056; y = 310
p = 0.645600; confidence = 0.650000; image = 217; scale_factor = 2.031660; x = 1056; y = 312
p = 0.768000; confidence = 0.680000; image = 221; scale_factor = 1.175730; x = 347; y = 345
p = 0.706900; confidence = 0.690000; image = 221; scale_factor = 1.175730; x = 871; y = 345
p = 0.867100; confidence = 0.760000; image = 221; scale_factor = 1.175730; x = 345; y = 347
p = 0.768000; confidence = 0.700000; image = 221; scale_factor = 1.175730; x = 348; y = 350
p = 0.836400; confidence = 0.800000; image = 221; scale_factor = 1.175730; x = 872; y = 347
p = 0.826200; confidence = 0.730000; image = 221; scale_factor = 1.175730; x = 870; y = 343
p = 0.785400; confidence = 0.870000; image = 221; scale_factor = 1.410880; x = 343; y = 346
p = 0.785400; confidence = 0.860000; image = 221; scale_factor = 1.410880; x = 345; y = 344
p = 0.727300; confidence = 0.890000; image = 221; scale_factor = 1.410880; x = 871; y = 342
p = 0.873600; confidence = 0.920000; image = 221; scale_factor = 1.410880; x = 871; y = 344
p = 0.904600; confidence = 0.920000; image = 221; scale_factor = 1.410880; x = 344; y = 345
p = 0.873600; confidence = 0.900000; image = 221; scale_factor = 1.410880; x = 870; y = 347
p = 0.637500; confidence = 0.810000; image = 221; scale_factor = 1.693050; x = 874; y = 345
p = 0.691800; confidence = 0.730000; image = 221; scale_factor = 1.693050; x = 349; y = 344
p = 0.620500; confidence = 0.770000; image = 221; scale_factor = 1.693050; x = 873; y = 341
p = 0.602500; confidence = 0.650000; image = 224; scale_factor = 0.472500; x = 871; y = 385
p = 0.672500; confidence = 0.660000; image = 224; scale_factor = 0.567000; x = 871; y = 386
p = 0.798800; confidence = 0.680000; image = 224; scale_factor = 1.175730; x = 952; y = 370
p = 0.741200; confidence = 0.700000; image = 224; scale_factor = 1.410880; x = 909; y = 318
p = 0.803200; confidence = 0.710000; image = 224; scale_factor = 1.410880; x = 962; y = 374
p = 0.743300; confidence = 0.820000; image = 224; scale_factor = 1.693050; x = 957; y = 372
p = 0.611900; confidence = 0.710000; image = 224; scale_factor = 2.031660; x = 953; y = 373
p = 0.611900; confidence = 0.720000; image = 224; scale_factor = 2.031660; x = 953; y = 397
p = 0.706900; confidence = 0.660000; image = 226; scale_factor = 1.175730; x = 832; y = 339
p = 0.756700; confidence = 0.680000; image = 226; scale_factor = 1.693050; x = 1077; y = 273
p = 0.633300; confidence = 0.680000; image = 227; scale_factor = 1.410880; x = 320; y = 340
p = 0.631500; confidence = 0.770000; image = 231; scale_factor = 0.680400; x = 992; y = 410
p = 0.631500; confidence = 0.730000; image = 231; scale_factor = 0.680400; x = 995; y = 413
p = 0.631500; confidence = 0.760000; image = 231; scale_factor = 0.680400; x = 992; y = 414
p = 0.880400; confidence = 0.900000; image = 231; scale_factor = 0.816480; x = 995; y = 410
p = 0.880400; confidence = 0.900000; image = 231; scale_factor = 0.816480; x = 994; y = 411
p = 0.689100; confidence = 0.780000; image = 231; scale_factor = 0.979780; x = 999; y = 411
p = 0.689100; confidence = 0.730000; image = 231; scale_factor = 0.979780; x = 1001; y = 414
p = 0.689100; confidence = 0.730000; image = 231; scale_factor = 0.979780; x = 994; y = 419
p = 0.649100; confidence = 0.900000; image = 233; scale_factor = 0.816480; x = 803; y = 441
p = 0.912700; confidence = 0.730000; image = 238; scale_factor = 0.979780; x = 459; y = 367
p = 0.912700; confidence = 0.740000; image = 238; scale_factor = 0.979780; x = 457; y = 364
p = 0.912700; confidence = 0.760000; image = 238; scale_factor = 0.979780; x = 455; y = 366
p = 0.912700; confidence = 0.730000; image = 238; scale_factor = 0.979780; x = 458; y = 367
p = 0.704500; confidence = 0.800000; image = 238; scale_factor = 0.979780; x = 1082; y = 403
p = 0.704500; confidence = 0.840000; image = 238; scale_factor = 0.979780; x = 1084; y = 402
p = 0.887200; confidence = 0.860000; image = 238; scale_factor = 1.175730; x = 456; y = 368
p = 0.887200; confidence = 0.850000; image = 238; scale_factor = 1.175730; x = 459; y = 366
p = 0.812100; confidence = 0.920000; image = 238; scale_factor = 1.175730; x = 1082; y = 400
p = 0.812100; confidence = 0.920000; image = 238; scale_factor = 1.175730; x = 1085; y = 400
p = 0.887200; confidence = 0.820000; image = 238; scale_factor = 1.175730; x = 458; y = 370
p = 0.607900; confidence = 0.790000; image = 238; scale_factor = 1.175730; x = 1082; y = 404
p = 0.625100; confidence = 0.860000; image = 238; scale_factor = 1.175730; x = 1087; y = 402
p = 0.659300; confidence = 0.680000; image = 238; scale_factor = 1.410880; x = 461; y = 364
p = 0.659300; confidence = 0.650000; image = 238; scale_factor = 1.410880; x = 459; y = 360
p = 0.674400; confidence = 0.680000; image = 238; scale_factor = 1.410880; x = 1078; y = 397
p = 0.674400; confidence = 0.680000; image = 238; scale_factor = 1.410880; x = 1078; y = 397
p = 0.738100; confidence = 0.690000; image = 239; scale_factor = 0.567000; x = 328; y = 364
p = 0.847500; confidence = 0.710000; image = 239; scale_factor = 0.567000; x = 318; y = 372
p = 0.885800; confidence = 0.850000; image = 239; scale_factor = 0.680400; x = 329; y = 366
p = 0.885800; confidence = 0.860000; image = 239; scale_factor = 0.680400; x = 328; y = 369
p = 0.885800; confidence = 0.870000; image = 239; scale_factor = 0.680400; x = 329; y = 367
p = 0.605800; confidence = 0.880000; image = 239; scale_factor = 0.680400; x = 323; y = 413
p = 0.703100; confidence = 0.840000; image = 239; scale_factor = 0.816480; x = 324; y = 410
p = 0.703100; confidence = 0.830000; image = 239; scale_factor = 0.816480; x = 327; y = 405
p = 0.703100; confidence = 0.840000; image = 239; scale_factor = 0.816480; x = 328; y = 407
p = 0.703100; confidence = 0.860000; image = 239; scale_factor = 0.816480; x = 321; y = 407
p = 0.603100; confidence = 0.700000; image = 241; scale_factor = 2.031660; x = 330; y = 253
p = 0.857800; confidence = 0.640000; image = 243; scale_factor = 1.175730; x = 252; y = 297
p = 0.721700; confidence = 0.610000; image = 243; scale_factor = 1.693050; x = 339; y = 297
p = 0.785400; confidence = 0.610000; image = 246; scale_factor = 0.680400; x = 395; y = 398
p = 0.922800; confidence = 0.840000; image = 246; scale_factor = 0.816480; x = 389; y = 399
p = 0.922800; confidence = 0.810000; image = 246; scale_factor = 0.816480; x = 395; y = 399
p = 0.627100; confidence = 0.860000; image = 246; scale_factor = 0.816480; x = 1116; y = 432
p = 0.703100; confidence = 0.890000; image = 246; scale_factor = 0.816480; x = 393; y = 402
p = 0.703100; confidence = 0.820000; image = 246; scale_factor = 0.816480; x = 395; y = 405
p = 0.813300; confidence = 0.930000; image = 246; scale_factor = 0.816480; x = 1112; y = 435
p = 0.909400; confidence = 0.840000; image = 246; scale_factor = 0.979780; x = 395; y = 392
p = 0.837400; confidence = 0.960000; image = 246; scale_factor = 0.979780; x = 391; y = 402
p = 0.963000; confidence = 0.990000; image = 246; scale_factor = 0.979780; x = 392; y = 399
p = 0.785300; confidence = 0.960000; image = 246; scale_factor = 0.979780; x = 1111; y = 429
p = 0.785300; confidence = 0.940000; image = 246; scale_factor = 0.979780; x = 1108; y = 428
p = 0.785300; confidence = 0.970000; image = 246; scale_factor = 0.979780; x = 1110; y = 429
p = 0.867100; confidence = 0.760000; image = 246; scale_factor = 1.175730; x = 394; y = 394
p = 0.768000; confidence = 0.700000; image = 246; scale_factor = 1.175730; x = 395; y = 393
p = 0.867100; confidence = 0.770000; image = 246; scale_factor = 1.175730; x = 397; y = 396
p = 0.867100; confidence = 0.740000; image = 246; scale_factor = 1.175730; x = 396; y = 396
p = 0.785900; confidence = 0.630000; image = 247; scale_factor = 0.680400; x = 1326; y = 257
p = 0.722100; confidence = 0.610000; image = 247; scale_factor = 0.680400; x = 1169; y = 374
p = 0.800200; confidence = 0.620000; image = 247; scale_factor = 0.816480; x = 1151; y = 382
p = 0.887500; confidence = 0.760000; image = 247; scale_factor = 0.816480; x = 1168; y = 376
p = 0.876900; confidence = 0.840000; image = 247; scale_factor = 0.979780; x = 1159; y = 379
p = 0.876900; confidence = 0.820000; image = 247; scale_factor = 0.979780; x = 1166; y = 378
p = 0.832900; confidence = 0.890000; image = 247; scale_factor = 1.175730; x = 1159; y = 381
p = 0.832900; confidence = 0.850000; image = 247; scale_factor = 1.175730; x = 1170; y = 377
p = 0.832900; confidence = 0.880000; image = 247; scale_factor = 1.175730; x = 1162; y = 380
p = 0.870700; confidence = 0.920000; image = 247; scale_factor = 1.410880; x = 1157; y = 381
p = 0.631600; confidence = 0.840000; image = 247; scale_factor = 1.693050; x = 1152; y = 386
p = 0.631600; confidence = 0.850000; image = 247; scale_factor = 1.693050; x = 1169; y = 377
p = 0.816200; confidence = 0.920000; image = 247; scale_factor = 1.693050; x = 1158; y = 382
p = 0.639200; confidence = 0.710000; image = 248; scale_factor = 0.567000; x = 553; y = 348
p = 0.697000; confidence = 0.740000; image = 248; scale_factor = 0.680400; x = 556; y = 363
p = 0.792300; confidence = 0.890000; image = 248; scale_factor = 0.816480; x = 546; y = 366
p = 0.792300; confidence = 0.820000; image = 248; scale_factor = 0.816480; x = 554; y = 365
p = 0.762000; confidence = 0.800000; image = 248; scale_factor = 0.979780; x = 554; y = 367
p = 0.892400; confidence = 0.900000; image = 248; scale_factor = 0.979780; x = 555; y = 360
p = 0.762000; confidence = 0.820000; image = 248; scale_factor = 0.979780; x = 559; y = 347
p = 0.853000; confidence = 0.900000; image = 248; scale_factor = 1.175730; x = 547; y = 365
p = 0.887200; confidence = 0.870000; image = 248; scale_factor = 1.175730; x = 537; y = 372
p = 0.804000; confidence = 0.870000; image = 248; scale_factor = 1.410880; x = 536; y = 374
p = 0.875200; confidence = 0.910000; image = 248; scale_factor = 1.693050; x = 536; y = 373
p = 0.666200; confidence = 0.910000; image = 248; scale_factor = 1.693050; x = 544; y = 366
p = 0.704500; confidence = 0.820000; image = 250; scale_factor = 0.979780; x = 987; y = 410
p = 0.689100; confidence = 0.760000; image = 250; scale_factor = 0.979780; x = 991; y = 412
p = 0.842600; confidence = 0.610000; image = 250; scale_factor = 1.175730; x = 1210; y = 281
p = 0.842600; confidence = 0.650000; image = 250; scale_factor = 1.175730; x = 1209; y = 283
p = 0.607900; confidence = 0.750000; image = 250; scale_factor = 1.175730; x = 989; y = 411
p = 0.736300; confidence = 0.610000; image = 250; scale_factor = 1.410880; x = 1211; y = 276
p = 0.708000; confidence = 0.640000; image = 255; scale_factor = 0.979780; x = 830; y = 222
p = 0.694400; confidence = 0.680000; image = 255; scale_factor = 1.175730; x = 783; y = 242
p = 0.620800; confidence = 0.830000; image = 262; scale_factor = 0.393750; x = 329; y = 334
p = 0.620800; confidence = 0.890000; image = 262; scale_factor = 0.393750; x = 326; y = 340
p = 0.620800; confidence = 0.870000; image = 262; scale_factor = 0.393750; x = 327; y = 345
p = 0.675400; confidence = 0.670000; image = 262; scale_factor = 0.472500; x = 318; y = 353
p = 0.815200; confidence = 0.800000; image = 262; scale_factor = 0.472500; x = 312; y = 338
p = 0.602500; confidence = 0.620000; image = 262; scale_factor = 0.472500; x = 888; y = 332
p = 0.675400; confidence = 0.690000; image = 262; scale_factor = 0.472500; x = 329; y = 358
p = 0.738100; confidence = 0.620000; image = 262; scale_factor = 0.567000; x = 308; y = 338
p = 0.738100; confidence = 0.690000; image = 262; scale_factor = 0.567000; x = 308; y = 326
p = 0.847500; confidence = 0.740000; image = 262; scale_factor = 0.567000; x = 310; y = 339
p = 0.871200; confidence = 0.640000; image = 266; scale_factor = 0.816480; x = 1023; y = 387
p = 0.850200; confidence = 0.680000; image = 266; scale_factor = 0.979780; x = 1018; y = 389
p = 0.850200; confidence = 0.640000; image = 266; scale_factor = 0.979780; x = 1018; y = 388
p = 0.893800; confidence = 0.880000; image = 266; scale_factor = 1.175730; x = 1016; y = 389
p = 0.893800; confidence = 0.880000; image = 266; scale_factor = 1.175730; x = 1015; y = 387
p = 0.674400; confidence = 0.680000; image = 266; scale_factor = 1.410880; x = 1017; y = 387
p = 0.803200; confidence = 0.780000; image = 266; scale_factor = 1.410880; x = 1012; y = 384
p = 0.803200; confidence = 0.730000; image = 266; scale_factor = 1.410880; x = 1013; y = 388
p = 0.803200; confidence = 0.740000; image = 270; scale_factor = 1.410880; x = 1040; y = 348
p = 0.803200; confidence = 0.790000; image = 270; scale_factor = 1.410880; x = 1042; y = 349
p = 0.803200; confidence = 0.740000; image = 270; scale_factor = 1.410880; x = 1043; y = 350
p = 0.803200; confidence = 0.790000; image = 270; scale_factor = 1.410880; x = 1041; y = 350
p = 0.882400; confidence = 0.900000; image = 270; scale_factor = 1.693050; x = 1038; y = 348
p = 0.882400; confidence = 0.900000; image = 270; scale_factor = 1.693050; x = 1040; y = 348
p = 0.743300; confidence = 0.850000; image = 270; scale_factor = 1.693050; x = 1038; y = 349
p = 0.743300; confidence = 0.860000; image = 270; scale_factor = 1.693050; x = 1040; y = 346
p = 0.611900; confidence = 0.740000; image = 270; scale_factor = 2.031660; x = 1040; y = 345
p = 0.785400; confidence = 0.630000; image = 271; scale_factor = 0.680400; x = 394; y = 380
p = 0.785400; confidence = 0.660000; image = 271; scale_factor = 0.680400; x = 398; y = 376
p = 0.773700; confidence = 0.840000; image = 271; scale_factor = 0.680400; x = 1292; y = 395
p = 0.773700; confidence = 0.840000; image = 271; scale_factor = 0.680400; x = 1294; y = 399
p = 0.922800; confidence = 0.830000; image = 271; scale_factor = 0.816480; x = 393; y = 375
p = 0.922800; confidence = 0.820000; image = 271; scale_factor = 0.816480; x = 394; y = 370
p = 0.931700; confidence = 0.930000; image = 271; scale_factor = 0.816480; x = 1294; y = 398
p = 0.931700; confidence = 0.920000; image = 271; scale_factor = 0.816480; x = 1294; y = 395
p = 0.922800; confidence = 0.870000; image = 271; scale_factor = 0.816480; x = 391; y = 374
p = 0.730000; confidence = 0.920000; image = 271; scale_factor = 0.816480; x = 1292; y = 400
p = 0.931700; confidence = 0.900000; image = 271; scale_factor = 0.816480; x = 1289; y = 396
p = 0.963000; confidence = 0.940000; image = 271; scale_factor = 0.979780; x = 394; y = 371
p = 0.804300; confidence = 0.780000; image = 271; scale_factor = 0.979780; x = 1294; y = 392
p = 0.963000; confidence = 0.960000; image = 271; scale_factor = 0.979780; x = 393; y = 372
p = 0.909400; confidence = 0.880000; image = 271; scale_factor = 0.979780; x = 398; y = 375
p = 0.815600; confidence = 0.870000; image = 271; scale_factor = 0.979780; x = 1296; y = 398
p = 0.815600; confidence = 0.870000; image = 271; scale_factor = 0.979780; x = 1297; y = 399
p = 0.768000; confidence = 0.700000; image = 271; scale_factor = 1.175730; x = 385; y = 368
p = 0.768000; confidence = 0.630000; image = 271; scale_factor = 1.175730; x = 396; y = 365
p = 0.867100; confidence = 0.720000; image = 271; scale_factor = 1.175730; x = 383; y = 375
p = 0.867100; confidence = 0.730000; image = 271; scale_factor = 1.175730; x = 383; y = 375
p = 0.849400; confidence = 0.660000; image = 272; scale_factor = 0.816480; x = 335; y = 367
p = 0.849400; confidence = 0.620000; image = 272; scale_factor = 0.816480; x = 338; y = 367
p = 0.930200; confidence = 0.720000; image = 272; scale_factor = 0.816480; x = 958; y = 376
p = 0.930200; confidence = 0.730000; image = 272; scale_factor = 0.816480; x = 958; y = 373
p = 0.871200; confidence = 0.700000; image = 272; scale_factor = 0.816480; x = 957; y = 375
p = 0.903200; confidence = 0.790000; image = 272; scale_factor = 0.979780; x = 337; y = 362
p = 0.909400; confidence = 0.810000; image = 272; scale_factor = 0.979780; x = 338; y = 364
p = 0.923300; confidence = 0.890000; image = 272; scale_factor = 0.979780; x = 956; y = 375
p = 0.923300; confidence = 0.880000; image = 272; scale_factor = 0.979780; x = 956; y = 376
p = 0.909400; confidence = 0.840000; image = 272; scale_factor = 0.979780; x = 336; y = 364
p = 0.909400; confidence = 0.850000; image = 272; scale_factor = 0.979780; x = 335; y = 365
p = 0.968900; confidence = 0.940000; image = 272; scale_factor = 0.979780; x = 955; y = 375
p = 0.968900; confidence = 0.930000; image = 272; scale_factor = 0.979780; x = 955; y = 375
p = 0.768000; confidence = 0.610000; image = 272; scale_factor = 1.175730; x = 341; y = 362
p = 0.617200; confidence = 0.700000; image = 273; scale_factor = 0.680400; x = 1313; y = 385
p = 0.675900; confidence = 0.660000; image = 273; scale_factor = 0.979780; x = 1289; y = 383
p = 0.787700; confidence = 0.660000; image = 276; scale_factor = 1.175730; x = 479; y = 320
p = 0.943300; confidence = 0.740000; image = 276; scale_factor = 1.175730; x = 479; y = 319
p = 0.894200; confidence = 0.700000; image = 276; scale_factor = 1.175730; x = 477; y = 316
p = 0.943300; confidence = 0.750000; image = 276; scale_factor = 1.175730; x = 479; y = 319
p = 0.903300; confidence = 0.890000; image = 276; scale_factor = 1.410880; x = 479; y = 317
p = 0.700200; confidence = 0.730000; image = 276; scale_factor = 1.410880; x = 786; y = 308
p = 0.960300; confidence = 0.920000; image = 276; scale_factor = 1.410880; x = 478; y = 317
p = 0.903300; confidence = 0.890000; image = 276; scale_factor = 1.410880; x = 479; y = 316
p = 0.715300; confidence = 0.880000; image = 276; scale_factor = 1.410880; x = 785; y = 312
p = 0.715300; confidence = 0.800000; image = 276; scale_factor = 1.410880; x = 786; y = 314
p = 0.623600; confidence = 0.830000; image = 276; scale_factor = 1.693050; x = 787; y = 310
p = 0.623600; confidence = 0.860000; image = 276; scale_factor = 1.693050; x = 785; y = 312
p = 0.623600; confidence = 0.810000; image = 276; scale_factor = 1.693050; x = 786; y = 313
p = 0.885000; confidence = 0.640000; image = 279; scale_factor = 0.567000; x = 1017; y = 278
p = 0.646300; confidence = 0.700000; image = 281; scale_factor = 0.680400; x = 1150; y = 220
p = 0.782600; confidence = 0.780000; image = 281; scale_factor = 0.680400; x = 1155; y = 224
p = 0.782600; confidence = 0.750000; image = 281; scale_factor = 0.680400; x = 1154; y = 223
p = 0.904000; confidence = 0.820000; image = 281; scale_factor = 0.816480; x = 497; y = 237
p = 0.939300; confidence = 0.930000; image = 281; scale_factor = 0.816480; x = 1150; y = 221
p = 0.939300; confidence = 0.910000; image = 281; scale_factor = 0.816480; x = 1152; y = 221
p = 0.897500; confidence = 0.780000; image = 281; scale_factor = 0.816480; x = 503; y = 234
p = 0.953500; confidence = 0.920000; image = 281; scale_factor = 0.979780; x = 495; y = 237
p = 0.953500; confidence = 0.970000; image = 281; scale_factor = 0.979780; x = 497; y = 235
p = 0.928500; confidence = 0.960000; image = 281; scale_factor = 0.979780; x = 1150; y = 220
p = 0.928500; confidence = 0.940000; image = 281; scale_factor = 0.979780; x = 1154; y = 220
p = 0.887800; confidence = 0.890000; image = 281; scale_factor = 0.979780; x = 500; y = 233
p = 0.928500; confidence = 0.970000; image = 281; scale_factor = 0.979780; x = 1148; y = 219
p = 0.623000; confidence = 0.690000; image = 281; scale_factor = 1.175730; x = 1142; y = 216
p = 0.722900; confidence = 0.650000; image = 281; scale_factor = 1.175730; x = 501; y = 232
p = 0.889300; confidence = 0.920000; image = 282; scale_factor = 0.472500; x = 278; y = 213
p = 0.889300; confidence = 0.940000; image = 282; scale_factor = 0.472500; x = 278; y = 215
p = 0.889300; confidence = 0.910000; image = 282; scale_factor = 0.472500; x = 282; y = 218
p = 0.889300; confidence = 0.900000; image = 282; scale_factor = 0.472500; x = 278; y = 224
p = 0.664700; confidence = 0.670000; image = 282; scale_factor = 0.567000; x = 272; y = 201
p = 0.664700; confidence = 0.650000; image = 282; scale_factor = 0.567000; x = 294; y = 210
p = 0.664700; confidence = 0.670000; image = 282; scale_factor = 0.567000; x = 296; y = 229
p = 0.769000; confidence = 0.660000; image = 282; scale_factor = 0.979780; x = 273; y = 221
p = 0.727100; confidence = 0.610000; image = 283; scale_factor = 0.979780; x = 147; y = 196
p = 0.650800; confidence = 0.610000; image = 283; scale_factor = 1.175730; x = 139; y = 199
p = 0.858600; confidence = 0.620000; image = 284; scale_factor = 0.680400; x = 875; y = 302
p = 0.948600; confidence = 0.760000; image = 284; scale_factor = 0.816480; x = 870; y = 271
p = 0.952000; confidence = 0.880000; image = 284; scale_factor = 0.816480; x = 872; y = 307
p = 0.939300; confidence = 0.780000; image = 284; scale_factor = 0.979780; x = 867; y = 275
p = 0.943300; confidence = 0.870000; image = 284; scale_factor = 0.979780; x = 870; y = 271
p = 0.977300; confidence = 0.940000; image = 284; scale_factor = 0.979780; x = 871; y = 307
p = 0.977300; confidence = 0.910000; image = 284; scale_factor = 0.979780; x = 870; y = 304
p = 0.915400; confidence = 0.750000; image = 286; scale_factor = 1.175730; x = 829; y = 249
p = 0.915400; confidence = 0.740000; image = 286; scale_factor = 1.175730; x = 829; y = 271
p = 0.920900; confidence = 0.840000; image = 286; scale_factor = 1.175730; x = 828; y = 272
p = 0.858600; confidence = 0.830000; image = 286; scale_factor = 1.410880; x = 825; y = 246
p = 0.940200; confidence = 0.930000; image = 286; scale_factor = 1.410880; x = 827; y = 270
p = 0.858600; confidence = 0.830000; image = 286; scale_factor = 1.410880; x = 826; y = 249
p = 0.634000; confidence = 0.670000; image = 286; scale_factor = 1.410880; x = 1325; y = 302
p = 0.940200; confidence = 0.910000; image = 286; scale_factor = 1.410880; x = 828; y = 270
p = 0.617300; confidence = 0.810000; image = 286; scale_factor = 1.410880; x = 1319; y = 346
p = 0.617300; confidence = 0.810000; image = 286; scale_factor = 1.410880; x = 1303; y = 352
p = 0.648000; confidence = 0.620000; image = 286; scale_factor = 1.693050; x = 1133; y = 305
p = 0.614400; confidence = 0.790000; image = 286; scale_factor = 1.693050; x = 1194; y = 345
p = 0.645600; confidence = 0.680000; image = 286; scale_factor = 2.031660; x = 1087; y = 309
p = 0.680100; confidence = 0.780000; image = 286; scale_factor = 2.031660; x = 1128; y = 294
p = 0.695700; confidence = 0.850000; image = 286; scale_factor = 2.031660; x = 1134; y = 300
p = 0.817400; confidence = 0.750000; image = 289; scale_factor = 1.175730; x = 700; y = 257
p = 0.694400; confidence = 0.670000; image = 289; scale_factor = 1.175730; x = 703; y = 260
p = 0.817400; confidence = 0.720000; image = 289; scale_factor = 1.175730; x = 704; y = 259
p = 0.866800; confidence = 0.910000; image = 289; scale_factor = 1.410880; x = 701; y = 259
p = 0.715300; confidence = 0.860000; image = 289; scale_factor = 1.410880; x = 701; y = 256
p = 0.700200; confidence = 0.790000; image = 289; scale_factor = 1.410880; x = 700; y = 263
p = 0.692500; confidence = 0.710000; image = 290; scale_factor = 1.693050; x = 1293; y = 310
p = 0.784000; confidence = 0.740000; image = 290; scale_factor = 1.693050; x = 1209; y = 319
p = 0.680100; confidence = 0.750000; image = 290; scale_factor = 2.031660; x = 1181; y = 301
p = 0.655500; confidence = 0.820000; image = 291; scale_factor = 1.693050; x = 483; y = 234
p = 0.638800; confidence = 0.790000; image = 291; scale_factor = 1.693050; x = 482; y = 233
p = 0.638800; confidence = 0.770000; image = 291; scale_factor = 1.693050; x = 481; y = 236
p = 0.623600; confidence = 0.820000; image = 291; scale_factor = 1.693050; x = 756; y = 241
p = 0.926200; confidence = 0.810000; image = 294; scale_factor = 0.680400; x = 1113; y = 254
p = 0.921000; confidence = 0.790000; image = 294; scale_factor = 0.680400; x = 1111; y = 248
p = 0.927800; confidence = 0.630000; image = 294; scale_factor = 0.816480; x = 401; y = 260
p = 0.980400; confidence = 0.970000; image = 294; scale_factor = 0.816480; x = 1113; y = 250
p = 0.927800; confidence = 0.630000; image = 294; scale_factor = 0.816480; x = 401; y = 258
p = 0.980400; confidence = 0.910000; image = 294; scale_factor = 0.816480; x = 1116; y = 253
p = 0.955000; confidence = 0.770000; image = 294; scale_factor = 0.979780; x = 403; y = 260
p = 0.942000; confidence = 0.820000; image = 294; scale_factor = 0.979780; x = 1105; y = 250
p = 0.942000; confidence = 0.870000; image = 294; scale_factor = 0.979780; x = 1116; y = 247
p = 0.958100; confidence = 0.800000; image = 294; scale_factor = 0.979780; x = 402; y = 260
p = 0.942000; confidence = 0.840000; image = 294; scale_factor = 0.979780; x = 1115; y = 254
p = 0.976400; confidence = 0.920000; image = 294; scale_factor = 1.175730; x = 405; y = 260
p = 0.976400; confidence = 0.930000; image = 294; scale_factor = 1.175730; x = 402; y = 259
p = 0.976400; confidence = 0.930000; image = 294; scale_factor = 1.175730; x = 404; y = 259
p = 0.892900; confidence = 0.840000; image = 294; scale_factor = 1.410880; x = 407; y = 261
p = 0.892900; confidence = 0.830000; image = 294; scale_factor = 1.410880; x = 403; y = 263
p = 0.713900; confidence = 0.620000; image = 295; scale_factor = 0.472500; x = 986; y = 357
p = 0.837100; confidence = 0.670000; image = 295; scale_factor = 0.567000; x = 214; y = 292
p = 0.837100; confidence = 0.660000; image = 295; scale_factor = 0.567000; x = 216; y = 294
p = 0.869500; confidence = 0.790000; image = 295; scale_factor = 0.567000; x = 987; y = 361
p = 0.869500; confidence = 0.790000; image = 295; scale_factor = 0.567000; x = 995; y = 361
p = 0.877600; confidence = 0.820000; image = 295; scale_factor = 0.567000; x = 991; y = 361
p = 0.877600; confidence = 0.840000; image = 295; scale_factor = 0.567000; x = 991; y = 360
p = 0.934000; confidence = 0.860000; image = 295; scale_factor = 0.680400; x = 218; y = 294
p = 0.934000; confidence = 0.870000; image = 295; scale_factor = 0.680400; x = 218; y = 292
p = 0.960200; confidence = 0.960000; image = 295; scale_factor = 0.680400; x = 991; y = 358
p = 0.934000; confidence = 0.860000; image = 295; scale_factor = 0.680400; x = 218; y = 297
p = 0.934000; confidence = 0.860000; image = 295; scale_factor = 0.680400; x = 215; y = 297
p = 0.960200; confidence = 0.930000; image = 295; scale_factor = 0.680400; x = 988; y = 361
p = 0.960200; confidence = 0.960000; image = 295; scale_factor = 0.680400; x = 994; y = 360
p = 0.953000; confidence = 0.710000; image = 295; scale_factor = 0.816480; x = 212; y = 288
p = 0.911300; confidence = 0.640000; image = 295; scale_factor = 0.816480; x = 217; y = 290
p = 0.953000; confidence = 0.740000; image = 295; scale_factor = 0.816480; x = 220; y = 299
p = 0.953000; confidence = 0.750000; image = 295; scale_factor = 0.816480; x = 222; y = 302
p = 0.871200; confidence = 0.670000; image = 295; scale_factor = 0.816480; x = 995; y = 346
p = 0.934800; confidence = 0.820000; image = 295; scale_factor = 0.816480; x = 998; y = 365
p = 0.948600; confidence = 0.730000; image = 298; scale_factor = 0.816480; x = 831; y = 274
p = 0.948600; confidence = 0.790000; image = 298; scale_factor = 0.816480; x = 833; y = 276
p = 0.952000; confidence = 0.800000; image = 298; scale_factor = 0.816480; x = 832; y = 275
p = 0.903400; confidence = 0.640000; image = 298; scale_factor = 0.816480; x = 837; y = 275
p = 0.958100; confidence = 0.830000; image = 298; scale_factor = 0.979780; x = 341; y = 280
p = 0.955000; confidence = 0.770000; image = 298; scale_factor = 0.979780; x = 344; y = 274
p = 0.943300; confidence = 0.840000; image = 298; scale_factor = 0.979780; x = 832; y = 273
p = 0.958100; confidence = 0.840000; image = 298; scale_factor = 0.979780; x = 340; y = 280
p = 0.958100; confidence = 0.820000; image = 298; scale_factor = 0.979780; x = 341; y = 277
p = 0.943300; confidence = 0.840000; image = 298; scale_factor = 0.979780; x = 832; y = 273
p = 0.943300; confidence = 0.860000; image = 298; scale_factor = 0.979780; x = 836; y = 271
