p = 0.109600; confidence = 0.500000; image = 300; scale_factor = 0.816480; x = 791; y = 367
p = 0.550800; confidence = 0.620000; image = 436; scale_factor = 2.031660; x = 805; y = 262
p = 0.109600; confidence = 0.570000; image = 436; scale_factor = 2.031660; x = 804; y = 260
p = 0.109600; confidence = 0.500000; image = 436; scale_factor = 2.031660; x = 506; y = 390
p = 0.109600; confidence = 0.500000; image = 437; scale_factor = 1.693050; x = 1345; y = 340
p = 0.109600; confidence = 0.500000; image = 437; scale_factor = 2.031660; x = 1329; y = 386
p = 0.109600; confidence = 0.510000; image = 438; scale_factor = 0.816480; x = 546; y = 230
p = 0.109600; confidence = 0.560000; image = 438; scale_factor = 1.175730; x = 542; y = 230
p = 0.109600; confidence = 0.500000; image = 438; scale_factor = 1.175730; x = 543; y = 227
p = 0.109600; confidence = 0.500000; image = 438; scale_factor = 1.175730; x = 541; y = 229
p = 0.109600; confidence = 0.540000; image = 438; scale_factor = 1.693050; x = 811; y = 209
p = 0.109600; confidence = 0.520000; image = 438; scale_factor = 2.031660; x = 811; y = 209
p = 0.109600; confidence = 0.530000; image = 438; scale_factor = 2.031660; x = 811; y = 210
p = 0.109600; confidence = 0.540000; image = 438; scale_factor = 2.031660; x = 812; y = 209
p = 0.109600; confidence = 0.530000; image = 439; scale_factor = 0.472500; x = 1228; y = 249
p = 0.109600; confidence = 0.550000; image = 439; scale_factor = 0.472500; x = 1236; y = 262
p = 0.109600; confidence = 0.550000; image = 439; scale_factor = 0.567000; x = 1227; y = 254
p = 0.109600; confidence = 0.600000; image = 439; scale_factor = 0.567000; x = 1239; y = 271
p = 0.550800; confidence = 0.690000; image = 439; scale_factor = 0.680400; x = 1210; y = 267
p = 0.707300; confidence = 0.750000; image = 439; scale_factor = 0.680400; x = 1229; y = 279
p = 0.550800; confidence = 0.690000; image = 439; scale_factor = 0.680400; x = 1211; y = 279
p = 0.109600; confidence = 0.510000; image = 439; scale_factor = 0.680400; x = 1161; y = 573
p = 0.109600; confidence = 0.520000; image = 439; scale_factor = 0.816480; x = 646; y = 201
p = 0.109600; confidence = 0.560000; image = 439; scale_factor = 0.816480; x = 648; y = 200
p = 0.550800; confidence = 0.670000; image = 439; scale_factor = 0.816480; x = 1210; y = 255
p = 0.109600; confidence = 0.550000; image = 439; scale_factor = 0.816480; x = 1318; y = 562
p = 0.109600; confidence = 0.560000; image = 439; scale_factor = 0.979780; x = 648; y = 201
p = 0.109600; confidence = 0.540000; image = 439; scale_factor = 1.693050; x = 1333; y = 354
p = 0.109600; confidence = 0.500000; image = 439; scale_factor = 2.031660; x = 1258; y = 292
p = 0.109600; confidence = 0.520000; image = 440; scale_factor = 0.472500; x = 1287; y = 273
p = 0.109600; confidence = 0.560000; image = 440; scale_factor = 1.175730; x = 1233; y = 447
p = 0.109600; confidence = 0.500000; image = 440; scale_factor = 2.031660; x = 915; y = 310
p = 0.109600; confidence = 0.510000; image = 441; scale_factor = 0.680400; x = 1086; y = 230
p = 0.550800; confidence = 0.620000; image = 441; scale_factor = 0.680400; x = 1094; y = 236
p = 0.109600; confidence = 0.570000; image = 441; scale_factor = 0.680400; x = 1094; y = 239
p = 0.550800; confidence = 0.650000; image = 441; scale_factor = 0.816480; x = 1086; y = 255
p = 0.707300; confidence = 0.710000; image = 441; scale_factor = 0.816480; x = 1097; y = 237
p = 0.707300; confidence = 0.740000; image = 441; scale_factor = 0.816480; x = 1094; y = 253
p = 0.550800; confidence = 0.680000; image = 441; scale_factor = 0.979780; x = 1080; y = 236
p = 0.550800; confidence = 0.680000; image = 441; scale_factor = 0.979780; x = 1079; y = 235
p = 0.109600; confidence = 0.600000; image = 441; scale_factor = 0.979780; x = 1075; y = 251
p = 0.109600; confidence = 0.520000; image = 441; scale_factor = 0.979780; x = 1076; y = 254
p = 0.109600; confidence = 0.500000; image = 441; scale_factor = 0.979780; x = 186; y = 458
p = 0.109600; confidence = 0.500000; image = 441; scale_factor = 1.175730; x = 1076; y = 255
p = 0.109600; confidence = 0.510000; image = 442; scale_factor = 0.393750; x = 1214; y = 368
p = 0.109600; confidence = 0.520000; image = 442; scale_factor = 0.472500; x = 1215; y = 366
p = 0.109600; confidence = 0.520000; image = 442; scale_factor = 0.567000; x = 1216; y = 366
p = 0.109600; confidence = 0.540000; image = 442; scale_factor = 0.567000; x = 1213; y = 367
p = 0.109600; confidence = 0.500000; image = 442; scale_factor = 0.680400; x = 394; y = 248
p = 0.109600; confidence = 0.500000; image = 442; scale_factor = 0.680400; x = 394; y = 248
p = 0.109600; confidence = 0.550000; image = 443; scale_factor = 0.328120; x = 921; y = 766
p = 0.109600; confidence = 0.510000; image = 443; scale_factor = 0.816480; x = 717; y = 241
p = 0.109600; confidence = 0.510000; image = 443; scale_factor = 0.816480; x = 1035; y = 436
p = 0.109600; confidence = 0.510000; image = 443; scale_factor = 0.979780; x = 720; y = 240
p = 0.109600; confidence = 0.510000; image = 443; scale_factor = 0.979780; x = 1036; y = 438
p = 0.109600; confidence = 0.520000; image = 443; scale_factor = 1.175730; x = 227; y = 299
p = 0.109600; confidence = 0.510000; image = 443; scale_factor = 1.175730; x = 1252; y = 405
p = 0.109600; confidence = 0.520000; image = 443; scale_factor = 1.175730; x = 1254; y = 407
p = 0.109600; confidence = 0.510000; image = 443; scale_factor = 1.410880; x = 1251; y = 406
p = 0.109600; confidence = 0.560000; image = 443; scale_factor = 1.410880; x = 1229; y = 520
p = 0.109600; confidence = 0.590000; image = 443; scale_factor = 1.693050; x = 483; y = 215
p = 0.550800; confidence = 0.620000; image = 443; scale_factor = 1.693050; x = 832; y = 216
p = 0.550800; confidence = 0.610000; image = 443; scale_factor = 2.031660; x = 487; y = 217
p = 0.109600; confidence = 0.570000; image = 443; scale_factor = 2.031660; x = 830; y = 208
p = 0.109600; confidence = 0.520000; image = 443; scale_factor = 2.031660; x = 704; y = 250
p = 0.550800; confidence = 0.620000; image = 443; scale_factor = 2.031660; x = 831; y = 215
p = 0.109600; confidence = 0.520000; image = 443; scale_factor = 2.031660; x = 996; y = 322
p = 0.109600; confidence = 0.520000; image = 443; scale_factor = 2.031660; x = 996; y = 322
p = 0.109600; confidence = 0.570000; image = 444; scale_factor = 0.816480; x = 984; y = 217
p = 0.109600; confidence = 0.600000; image = 444; scale_factor = 0.979780; x = 398; y = 219
p = 0.707300; confidence = 0.760000; image = 444; scale_factor = 0.979780; x = 404; y = 215
p = 0.707300; confidence = 0.780000; image = 444; scale_factor = 0.979780; x = 986; y = 215
p = 0.722200; confidence = 0.810000; image = 444; scale_factor = 0.979780; x = 986; y = 211
p = 0.707300; confidence = 0.720000; image = 444; scale_factor = 0.979780; x = 401; y = 216
p = 0.109600; confidence = 0.530000; image = 444; scale_factor = 0.979780; x = 983; y = 250
p = 0.707300; confidence = 0.780000; image = 444; scale_factor = 0.979780; x = 987; y = 213
p = 0.707300; confidence = 0.710000; image = 444; scale_factor = 1.175730; x = 401; y = 209
p = 0.707300; confidence = 0.750000; image = 444; scale_factor = 1.175730; x = 399; y = 212
p = 0.722200; confidence = 0.830000; image = 444; scale_factor = 1.175730; x = 982; y = 211
p = 0.722200; confidence = 0.840000; image = 444; scale_factor = 1.175730; x = 985; y = 209
p = 0.707300; confidence = 0.710000; image = 444; scale_factor = 1.175730; x = 401; y = 209
p = 0.722200; confidence = 0.810000; image = 444; scale_factor = 1.175730; x = 987; y = 209
p = 0.109600; confidence = 0.570000; image = 444; scale_factor = 1.410880; x = 398; y = 216
p = 0.550800; confidence = 0.610000; image = 444; scale_factor = 1.410880; x = 410; y = 211
p = 0.109600; confidence = 0.520000; image = 444; scale_factor = 1.410880; x = 980; y = 207
p = 0.109600; confidence = 0.580000; image = 444; scale_factor = 1.410880; x = 992; y = 213
p = 0.550800; confidence = 0.690000; image = 444; scale_factor = 1.410880; x = 400; y = 222
p = 0.550800; confidence = 0.650000; image = 444; scale_factor = 1.410880; x = 982; y = 222
p = 0.109600; confidence = 0.580000; image = 444; scale_factor = 1.410880; x = 981; y = 220
p = 0.109600; confidence = 0.500000; image = 444; scale_factor = 1.410880; x = 1187; y = 285
p = 0.109600; confidence = 0.520000; image = 444; scale_factor = 1.693050; x = 1346; y = 319
p = 0.109600; confidence = 0.510000; image = 444; scale_factor = 2.031660; x = 396; y = 221
p = 0.109600; confidence = 0.510000; image = 445; scale_factor = 0.393750; x = 1043; y = 273
p = 0.550800; confidence = 0.620000; image = 445; scale_factor = 0.567000; x = 1048; y = 268
p = 0.109600; confidence = 0.540000; image = 445; scale_factor = 0.567000; x = 240; y = 266
p = 0.550800; confidence = 0.700000; image = 445; scale_factor = 0.567000; x = 1038; y = 276
p = 0.550800; confidence = 0.690000; image = 445; scale_factor = 0.567000; x = 1039; y = 285
p = 0.550800; confidence = 0.700000; image = 445; scale_factor = 0.680400; x = 235; y = 266
p = 0.707300; confidence = 0.710000; image = 445; scale_factor = 0.680400; x = 238; y = 267
p = 0.870700; confidence = 0.940000; image = 445; scale_factor = 0.680400; x = 1044; y = 280
p = 0.722200; confidence = 0.890000; image = 445; scale_factor = 0.680400; x = 1047; y = 282
p = 0.870700; confidence = 0.900000; image = 445; scale_factor = 0.680400; x = 1041; y = 280
p = 0.550800; confidence = 0.610000; image = 445; scale_factor = 0.816480; x = 234; y = 252
p = 0.722200; confidence = 0.870000; image = 445; scale_factor = 0.816480; x = 1044; y = 272
p = 0.707300; confidence = 0.720000; image = 445; scale_factor = 0.816480; x = 1052; y = 276
p = 0.707300; confidence = 0.720000; image = 445; scale_factor = 0.816480; x = 235; y = 267
p = 0.722200; confidence = 0.840000; image = 445; scale_factor = 0.816480; x = 1049; y = 273
p = 0.722200; confidence = 0.850000; image = 445; scale_factor = 0.816480; x = 1049; y = 280
p = 0.550800; confidence = 0.670000; image = 445; scale_factor = 0.979780; x = 234; y = 269
p = 0.109600; confidence = 0.580000; image = 445; scale_factor = 0.979780; x = 236; y = 248
p = 0.550800; confidence = 0.670000; image = 445; scale_factor = 0.979780; x = 237; y = 269
p = 0.550800; confidence = 0.650000; image = 445; scale_factor = 0.979780; x = 234; y = 270
p = 0.109600; confidence = 0.520000; image = 445; scale_factor = 0.979780; x = 1031; y = 273
p = 0.550800; confidence = 0.630000; image = 445; scale_factor = 0.979780; x = 1051; y = 291
p = 0.109600; confidence = 0.510000; image = 445; scale_factor = 1.175730; x = 1102; y = 124
p = 0.109600; confidence = 0.570000; image = 445; scale_factor = 1.175730; x = 1100; y = 126
p = 0.109600; confidence = 0.570000; image = 445; scale_factor = 1.175730; x = 224; y = 265
p = 0.109600; confidence = 0.570000; image = 445; scale_factor = 1.175730; x = 241; y = 270
p = 0.550800; confidence = 0.670000; image = 445; scale_factor = 1.410880; x = 227; y = 261
p = 0.550800; confidence = 0.680000; image = 445; scale_factor = 1.410880; x = 226; y = 263
p = 0.550800; confidence = 0.640000; image = 445; scale_factor = 1.410880; x = 223; y = 266
p = 0.550800; confidence = 0.670000; image = 445; scale_factor = 1.693050; x = 227; y = 258
p = 0.550800; confidence = 0.640000; image = 445; scale_factor = 1.693050; x = 227; y = 257
p = 0.109600; confidence = 0.590000; image = 445; scale_factor = 1.693050; x = 222; y = 266
p = 0.550800; confidence = 0.620000; image = 445; scale_factor = 1.693050; x = 225; y = 257
p = 0.109600; confidence = 0.510000; image = 446; scale_factor = 0.680400; x = 1330; y = 28
p = 0.109600; confidence = 0.510000; image = 446; scale_factor = 1.175730; x = 1264; y = 316
p = 0.109600; confidence = 0.510000; image = 446; scale_factor = 1.175730; x = 1261; y = 346
p = 0.109600; confidence = 0.530000; image = 446; scale_factor = 1.175730; x = 1127; y = 523
p = 0.109600; confidence = 0.560000; image = 446; scale_factor = 1.175730; x = 1127; y = 526
p = 0.109600; confidence = 0.540000; image = 446; scale_factor = 1.410880; x = 858; y = 209
p = 0.109600; confidence = 0.520000; image = 446; scale_factor = 1.410880; x = 1259; y = 348
p = 0.109600; confidence = 0.500000; image = 446; scale_factor = 1.410880; x = 489; y = 374
p = 0.109600; confidence = 0.520000; image = 446; scale_factor = 1.410880; x = 293; y = 496
p = 0.109600; confidence = 0.520000; image = 446; scale_factor = 1.410880; x = 496; y = 471
p = 0.109600; confidence = 0.500000; image = 446; scale_factor = 1.410880; x = 200; y = 562
p = 0.109600; confidence = 0.510000; image = 446; scale_factor = 1.410880; x = 294; y = 495
p = 0.109600; confidence = 0.540000; image = 446; scale_factor = 1.410880; x = 411; y = 546
p = 0.109600; confidence = 0.570000; image = 446; scale_factor = 1.410880; x = 410; y = 545
p = 0.109600; confidence = 0.520000; image = 446; scale_factor = 1.693050; x = 856; y = 209
p = 0.109600; confidence = 0.510000; image = 446; scale_factor = 2.031660; x = 716; y = 194
p = 0.109600; confidence = 0.500000; image = 446; scale_factor = 2.031660; x = 1214; y = 299
p = 0.109600; confidence = 0.570000; image = 447; scale_factor = 1.410880; x = 736; y = 379
p = 0.109600; confidence = 0.520000; image = 447; scale_factor = 1.693050; x = 187; y = 436
p = 0.109600; confidence = 0.530000; image = 447; scale_factor = 2.031660; x = 328; y = 279
p = 0.109600; confidence = 0.510000; image = 447; scale_factor = 2.031660; x = 327; y = 279
p = 0.109600; confidence = 0.500000; image = 447; scale_factor = 2.031660; x = 1104; y = 315
p = 0.109600; confidence = 0.500000; image = 447; scale_factor = 2.031660; x = 682; y = 383
p = 0.109600; confidence = 0.500000; image = 448; scale_factor = 0.680400; x = 788; y = 294
p = 0.109600; confidence = 0.570000; image = 448; scale_factor = 0.816480; x = 234; y = 423
p = 0.109600; confidence = 0.510000; image = 448; scale_factor = 0.979780; x = 980; y = 48
p = 0.109600; confidence = 0.510000; image = 448; scale_factor = 0.979780; x = 226; y = 480
p = 0.109600; confidence = 0.520000; image = 448; scale_factor = 1.175730; x = 62; y = 398
p = 0.109600; confidence = 0.510000; image = 448; scale_factor = 1.175730; x = 62; y = 399
p = 0.109600; confidence = 0.570000; image = 448; scale_factor = 1.410880; x = 62; y = 398
p = 0.109600; confidence = 0.550000; image = 448; scale_factor = 1.410880; x = 1308; y = 488
p = 0.109600; confidence = 0.520000; image = 448; scale_factor = 1.693050; x = 146; y = 381
p = 0.109600; confidence = 0.500000; image = 448; scale_factor = 1.693050; x = 1191; y = 385
p = 0.109600; confidence = 0.560000; image = 448; scale_factor = 1.693050; x = 224; y = 420
p = 0.109600; confidence = 0.580000; image = 448; scale_factor = 2.031660; x = 226; y = 419
p = 0.109600; confidence = 0.600000; image = 448; scale_factor = 2.031660; x = 224; y = 416
p = 0.109600; confidence = 0.510000; image = 449; scale_factor = 0.393750; x = 1071; y = 256
p = 0.109600; confidence = 0.560000; image = 449; scale_factor = 0.567000; x = 163; y = 576
p = 0.550800; confidence = 0.620000; image = 449; scale_factor = 0.680400; x = 147; y = 555
p = 0.109600; confidence = 0.540000; image = 449; scale_factor = 0.816480; x = 195; y = 554
p = 0.109600; confidence = 0.500000; image = 449; scale_factor = 1.410880; x = 244; y = 306
p = 0.109600; confidence = 0.500000; image = 449; scale_factor = 1.410880; x = 322; y = 391
p = 0.109600; confidence = 0.510000; image = 449; scale_factor = 1.693050; x = 68; y = 181
p = 0.109600; confidence = 0.540000; image = 449; scale_factor = 1.693050; x = 242; y = 306
p = 0.109600; confidence = 0.510000; image = 449; scale_factor = 1.693050; x = 244; y = 308
p = 0.109600; confidence = 0.500000; image = 449; scale_factor = 1.693050; x = 471; y = 258
p = 0.109600; confidence = 0.530000; image = 449; scale_factor = 2.031660; x = 1190; y = 238
p = 0.109600; confidence = 0.510000; image = 449; scale_factor = 2.031660; x = 1191; y = 237
p = 0.109600; confidence = 0.520000; image = 449; scale_factor = 2.031660; x = 242; y = 306
p = 0.109600; confidence = 0.520000; image = 450; scale_factor = 0.680400; x = 851; y = 704
p = 0.109600; confidence = 0.530000; image = 450; scale_factor = 0.680400; x = 854; y = 699
p = 0.109600; confidence = 0.500000; image = 450; scale_factor = 0.816480; x = 1125; y = 405
p = 0.109600; confidence = 0.510000; image = 450; scale_factor = 2.031660; x = 203; y = 285
p = 0.109600; confidence = 0.500000; image = 451; scale_factor = 0.816480; x = 485; y = 351
p = 0.109600; confidence = 0.510000; image = 451; scale_factor = 0.979780; x = 755; y = 380
p = 0.109600; confidence = 0.500000; image = 451; scale_factor = 1.175730; x = 458; y = 414
p = 0.109600; confidence = 0.520000; image = 451; scale_factor = 1.175730; x = 1255; y = 416
p = 0.109600; confidence = 0.530000; image = 451; scale_factor = 1.175730; x = 1254; y = 414
p = 0.109600; confidence = 0.520000; image = 451; scale_factor = 1.175730; x = 1255; y = 416
p = 0.109600; confidence = 0.590000; image = 451; scale_factor = 1.410880; x = 805; y = 263
p = 0.109600; confidence = 0.570000; image = 451; scale_factor = 1.410880; x = 850; y = 332
p = 0.109600; confidence = 0.580000; image = 451; scale_factor = 1.410880; x = 928; y = 393
p = 0.109600; confidence = 0.530000; image = 451; scale_factor = 1.693050; x = 804; y = 260
p = 0.109600; confidence = 0.600000; image = 451; scale_factor = 1.693050; x = 807; y = 262
p = 0.109600; confidence = 0.580000; image = 451; scale_factor = 1.693050; x = 804; y = 261
p = 0.109600; confidence = 0.500000; image = 451; scale_factor = 2.031660; x = 670; y = 174
p = 0.109600; confidence = 0.520000; image = 451; scale_factor = 2.031660; x = 584; y = 243
p = 0.109600; confidence = 0.520000; image = 451; scale_factor = 2.031660; x = 804; y = 263
p = 0.109600; confidence = 0.500000; image = 451; scale_factor = 2.031660; x = 804; y = 262
p = 0.109600; confidence = 0.570000; image = 451; scale_factor = 2.031660; x = 505; y = 350
p = 0.109600; confidence = 0.570000; image = 451; scale_factor = 2.031660; x = 848; y = 333
p = 0.109600; confidence = 0.520000; image = 451; scale_factor = 2.031660; x = 873; y = 381
p = 0.109600; confidence = 0.540000; image = 452; scale_factor = 0.567000; x = 469; y = 443
p = 0.109600; confidence = 0.510000; image = 452; scale_factor = 0.680400; x = 132; y = 272
p = 0.109600; confidence = 0.550000; image = 452; scale_factor = 0.979780; x = 528; y = 493
p = 0.109600; confidence = 0.510000; image = 452; scale_factor = 1.175730; x = 550; y = 525
p = 0.109600; confidence = 0.510000; image = 452; scale_factor = 1.693050; x = 1322; y = 287
p = 0.109600; confidence = 0.510000; image = 452; scale_factor = 2.031660; x = 960; y = 332
p = 0.109600; confidence = 0.520000; image = 452; scale_factor = 2.031660; x = 961; y = 332
p = 0.109600; confidence = 0.520000; image = 452; scale_factor = 2.031660; x = 961; y = 332
p = 0.109600; confidence = 0.510000; image = 452; scale_factor = 2.031660; x = 212; y = 420
p = 0.109600; confidence = 0.510000; image = 453; scale_factor = 0.273440; x = 272; y = 616
p = 0.109600; confidence = 0.530000; image = 453; scale_factor = 0.328120; x = 282; y = 628
p = 0.109600; confidence = 0.510000; image = 453; scale_factor = 0.328120; x = 285; y = 629
p = 0.109600; confidence = 0.520000; image = 453; scale_factor = 0.472500; x = 1079; y = 546
p = 0.109600; confidence = 0.520000; image = 453; scale_factor = 0.816480; x = 710; y = 462
p = 0.109600; confidence = 0.530000; image = 453; scale_factor = 0.979780; x = 910; y = 444
p = 0.109600; confidence = 0.560000; image = 453; scale_factor = 1.175730; x = 1094; y = 432
p = 0.109600; confidence = 0.510000; image = 453; scale_factor = 1.175730; x = 533; y = 419
p = 0.109600; confidence = 0.580000; image = 453; scale_factor = 1.175730; x = 1096; y = 431
p = 0.109600; confidence = 0.540000; image = 453; scale_factor = 1.175730; x = 494; y = 505
p = 0.109600; confidence = 0.520000; image = 453; scale_factor = 1.410880; x = 626; y = 484
p = 0.109600; confidence = 0.520000; image = 453; scale_factor = 1.693050; x = 403; y = 425
p = 0.109600; confidence = 0.570000; image = 453; scale_factor = 2.031660; x = 755; y = 370
p = 0.109600; confidence = 0.510000; image = 453; scale_factor = 2.031660; x = 1184; y = 377
p = 0.109600; confidence = 0.540000; image = 453; scale_factor = 2.031660; x = 500; y = 402
p = 0.109600; confidence = 0.520000; image = 453; scale_factor = 2.031660; x = 757; y = 370
p = 0.109600; confidence = 0.560000; image = 453; scale_factor = 2.031660; x = 832; y = 399
p = 0.109600; confidence = 0.500000; image = 453; scale_factor = 2.031660; x = 1184; y = 379
p = 0.109600; confidence = 0.530000; image = 454; scale_factor = 0.567000; x = 266; y = 635
p = 0.109600; confidence = 0.510000; image = 454; scale_factor = 1.410880; x = 296; y = 179
p = 0.109600; confidence = 0.500000; image = 454; scale_factor = 1.410880; x = 300; y = 178
p = 0.109600; confidence = 0.500000; image = 454; scale_factor = 1.410880; x = 55; y = 300
p = 0.109600; confidence = 0.510000; image = 454; scale_factor = 1.410880; x = 185; y = 363
p = 0.109600; confidence = 0.580000; image = 454; scale_factor = 1.410880; x = 185; y = 366
p = 0.109600; confidence = 0.500000; image = 454; scale_factor = 1.410880; x = 188; y = 366
p = 0.109600; confidence = 0.550000; image = 454; scale_factor = 1.693050; x = 297; y = 178
p = 0.109600; confidence = 0.580000; image = 454; scale_factor = 1.693050; x = 668; y = 237
p = 0.109600; confidence = 0.550000; image = 454; scale_factor = 1.693050; x = 651; y = 249
p = 0.109600; confidence = 0.510000; image = 454; scale_factor = 1.693050; x = 805; y = 381
p = 0.109600; confidence = 0.510000; image = 454; scale_factor = 2.031660; x = 1227; y = 268
p = 0.109600; confidence = 0.520000; image = 454; scale_factor = 2.031660; x = 336; y = 326
p = 0.109600; confidence = 0.500000; image = 454; scale_factor = 2.031660; x = 1298; y = 318
p = 0.109600; confidence = 0.550000; image = 455; scale_factor = 1.693050; x = 598; y = 361
p = 0.109600; confidence = 0.510000; image = 455; scale_factor = 1.693050; x = 639; y = 411
p = 0.109600; confidence = 0.520000; image = 455; scale_factor = 2.031660; x = 632; y = 349
p = 0.109600; confidence = 0.530000; image = 455; scale_factor = 2.031660; x = 636; y = 384
p = 0.109600; confidence = 0.500000; image = 455; scale_factor = 2.031660; x = 667; y = 378
p = 0.550800; confidence = 0.660000; image = 456; scale_factor = 0.472500; x = 449; y = 355
p = 0.550800; confidence = 0.670000; image = 456; scale_factor = 0.472500; x = 446; y = 357
p = 0.550800; confidence = 0.660000; image = 456; scale_factor = 0.472500; x = 443; y = 354
p = 0.870700; confidence = 0.900000; image = 456; scale_factor = 0.567000; x = 451; y = 357
p = 0.722200; confidence = 0.860000; image = 456; scale_factor = 0.567000; x = 452; y = 356
p = 0.722200; confidence = 0.850000; image = 456; scale_factor = 0.567000; x = 447; y = 360
p = 0.722200; confidence = 0.860000; image = 456; scale_factor = 0.567000; x = 450; y = 360
p = 0.550800; confidence = 0.610000; image = 456; scale_factor = 0.680400; x = 457; y = 346
p = 0.550800; confidence = 0.660000; image = 456; scale_factor = 0.680400; x = 438; y = 352
p = 0.550800; confidence = 0.610000; image = 456; scale_factor = 0.680400; x = 456; y = 352
p = 0.109600; confidence = 0.590000; image = 456; scale_factor = 1.693050; x = 1250; y = 417
p = 0.109600; confidence = 0.520000; image = 456; scale_factor = 2.031660; x = 1045; y = 340
p = 0.707300; confidence = 0.760000; image = 457; scale_factor = 0.472500; x = 1276; y = 351
p = 0.707300; confidence = 0.780000; image = 457; scale_factor = 0.472500; x = 1278; y = 354
p = 0.870700; confidence = 0.950000; image = 457; scale_factor = 0.567000; x = 1273; y = 350
p = 0.870700; confidence = 0.930000; image = 457; scale_factor = 0.567000; x = 1271; y = 354
p = 0.707300; confidence = 0.720000; image = 457; scale_factor = 0.680400; x = 539; y = 311
p = 0.550800; confidence = 0.650000; image = 457; scale_factor = 0.680400; x = 537; y = 314
p = 0.707300; confidence = 0.710000; image = 457; scale_factor = 0.680400; x = 1267; y = 348
p = 0.707300; confidence = 0.720000; image = 457; scale_factor = 0.680400; x = 1282; y = 345
p = 0.707300; confidence = 0.710000; image = 457; scale_factor = 0.680400; x = 538; y = 311
p = 0.707300; confidence = 0.770000; image = 457; scale_factor = 0.680400; x = 1276; y = 363
p = 0.550800; confidence = 0.690000; image = 457; scale_factor = 0.680400; x = 1283; y = 345
p = 0.109600; confidence = 0.560000; image = 457; scale_factor = 0.680400; x = 175; y = 674
p = 0.722200; confidence = 0.890000; image = 457; scale_factor = 0.816480; x = 534; y = 314
p = 0.722200; confidence = 0.860000; image = 457; scale_factor = 0.816480; x = 537; y = 316
p = 0.870700; confidence = 0.900000; image = 457; scale_factor = 0.816480; x = 539; y = 313
p = 0.109600; confidence = 0.590000; image = 457; scale_factor = 0.816480; x = 1258; y = 362
p = 0.109600; confidence = 0.600000; image = 457; scale_factor = 0.816480; x = 1288; y = 344
p = 0.109600; confidence = 0.520000; image = 457; scale_factor = 0.816480; x = 416; y = 610
p = 0.722200; confidence = 0.890000; image = 457; scale_factor = 0.979780; x = 540; y = 312
p = 0.722200; confidence = 0.890000; image = 457; scale_factor = 0.979780; x = 541; y = 313
p = 0.870700; confidence = 0.930000; image = 457; scale_factor = 0.979780; x = 538; y = 313
p = 0.109600; confidence = 0.540000; image = 457; scale_factor = 0.979780; x = 1280; y = 365
p = 0.109600; confidence = 0.530000; image = 457; scale_factor = 0.979780; x = 1285; y = 366
p = 0.109600; confidence = 0.500000; image = 457; scale_factor = 0.979780; x = 395; y = 497
p = 0.550800; confidence = 0.660000; image = 457; scale_factor = 1.175730; x = 530; y = 306
p = 0.109600; confidence = 0.570000; image = 457; scale_factor = 1.175730; x = 528; y = 312
p = 0.550800; confidence = 0.650000; image = 457; scale_factor = 1.175730; x = 529; y = 308
p = 0.109600; confidence = 0.510000; image = 457; scale_factor = 1.175730; x = 949; y = 448
p = 0.550800; confidence = 0.630000; image = 457; scale_factor = 1.175730; x = 1004; y = 490
p = 0.109600; confidence = 0.600000; image = 457; scale_factor = 1.175730; x = 1027; y = 506
p = 0.109600; confidence = 0.590000; image = 457; scale_factor = 1.175730; x = 1066; y = 534
p = 0.109600; confidence = 0.530000; image = 457; scale_factor = 1.410880; x = 589; y = 374
p = 0.109600; confidence = 0.570000; image = 457; scale_factor = 1.410880; x = 952; y = 450
p = 0.109600; confidence = 0.590000; image = 457; scale_factor = 1.410880; x = 951; y = 450
p = 0.109600; confidence = 0.530000; image = 457; scale_factor = 1.410880; x = 970; y = 465
p = 0.109600; confidence = 0.530000; image = 457; scale_factor = 1.410880; x = 1022; y = 505
p = 0.109600; confidence = 0.520000; image = 457; scale_factor = 1.410880; x = 1024; y = 506
p = 0.109600; confidence = 0.530000; image = 457; scale_factor = 1.693050; x = 160; y = 456
p = 0.109600; confidence = 0.550000; image = 457; scale_factor = 1.693050; x = 928; y = 433
p = 0.109600; confidence = 0.500000; image = 457; scale_factor = 1.693050; x = 938; y = 441
p = 0.109600; confidence = 0.500000; image = 457; scale_factor = 2.031660; x = 95; y = 247
p = 0.109600; confidence = 0.500000; image = 457; scale_factor = 2.031660; x = 1265; y = 348
p = 0.109600; confidence = 0.510000; image = 458; scale_factor = 0.567000; x = 449; y = 48
p = 0.109600; confidence = 0.500000; image = 458; scale_factor = 0.816480; x = 1018; y = 533
p = 0.109600; confidence = 0.550000; image = 458; scale_factor = 0.816480; x = 1019; y = 532
p = 0.109600; confidence = 0.500000; image = 458; scale_factor = 0.979780; x = 1112; y = 608
p = 0.109600; confidence = 0.540000; image = 458; scale_factor = 1.410880; x = 1170; y = 541
p = 0.109600; confidence = 0.530000; image = 458; scale_factor = 1.693050; x = 380; y = 367
p = 0.109600; confidence = 0.500000; image = 458; scale_factor = 2.031660; x = 743; y = 256
p = 0.109600; confidence = 0.530000; image = 458; scale_factor = 2.031660; x = 280; y = 340
p = 0.109600; confidence = 0.500000; image = 458; scale_factor = 2.031660; x = 499; y = 346
p = 0.109600; confidence = 0.540000; image = 459; scale_factor = 0.816480; x = 1203; y = 81
p = 0.109600; confidence = 0.520000; image = 459; scale_factor = 0.816480; x = 1199; y = 81
