p = 0.991600; confidence = 0.850000; image = 5; scale_factor = 0.816480; x = 187; y = 269
p = 0.993300; confidence = 0.730000; image = 231; scale_factor = 0.979780; x = 1001; y = 414
p = 0.993300; confidence = 0.730000; image = 231; scale_factor = 0.979780; x = 994; y = 419
p = 0.971400; confidence = 0.830000; image = 233; scale_factor = 0.567000; x = 801; y = 446
p = 0.971400; confidence = 0.820000; image = 233; scale_factor = 0.567000; x = 799; y = 451
p = 1.000000; confidence = 0.940000; image = 233; scale_factor = 0.680400; x = 803; y = 445
p = 1.000000; confidence = 0.930000; image = 233; scale_factor = 0.680400; x = 804; y = 446
p = 1.000000; confidence = 0.950000; image = 233; scale_factor = 0.680400; x = 801; y = 448
p = 1.000000; confidence = 0.960000; image = 233; scale_factor = 0.680400; x = 803; y = 444
p = 0.969400; confidence = 0.770000; image = 233; scale_factor = 0.816480; x = 805; y = 441
p = 0.969400; confidence = 0.780000; image = 233; scale_factor = 0.816480; x = 805; y = 440
p = 1.000000; confidence = 0.900000; image = 233; scale_factor = 0.816480; x = 803; y = 441
p = 0.971400; confidence = 0.850000; image = 233; scale_factor = 0.816480; x = 802; y = 439
p = 0.991000; confidence = 0.720000; image = 233; scale_factor = 2.031660; x = 234; y = 155
p = 0.989100; confidence = 0.730000; image = 234; scale_factor = 0.393750; x = 1150; y = 506
p = 0.989800; confidence = 0.840000; image = 234; scale_factor = 0.472500; x = 1149; y = 503
p = 1.000000; confidence = 0.900000; image = 234; scale_factor = 0.472500; x = 1158; y = 499
p = 0.989800; confidence = 0.880000; image = 234; scale_factor = 0.472500; x = 1159; y = 506
p = 0.989800; confidence = 0.890000; image = 234; scale_factor = 0.472500; x = 1158; y = 508
p = 1.000000; confidence = 0.960000; image = 234; scale_factor = 0.567000; x = 1155; y = 501
p = 0.989800; confidence = 0.890000; image = 234; scale_factor = 0.567000; x = 1165; y = 511
p = 1.000000; confidence = 0.920000; image = 234; scale_factor = 0.567000; x = 1154; y = 508
p = 1.000000; confidence = 0.950000; image = 234; scale_factor = 0.567000; x = 1161; y = 508
p = 0.992900; confidence = 0.730000; image = 238; scale_factor = 0.979780; x = 459; y = 367
p = 0.992900; confidence = 0.740000; image = 238; scale_factor = 0.979780; x = 457; y = 364
p = 0.992900; confidence = 0.760000; image = 238; scale_factor = 0.979780; x = 455; y = 366
p = 0.992900; confidence = 0.730000; image = 238; scale_factor = 0.979780; x = 458; y = 367
p = 0.993700; confidence = 0.800000; image = 238; scale_factor = 0.979780; x = 1082; y = 403
p = 0.993700; confidence = 0.840000; image = 238; scale_factor = 0.979780; x = 1084; y = 402
p = 0.993400; confidence = 0.860000; image = 238; scale_factor = 1.175730; x = 456; y = 368
p = 0.993400; confidence = 0.850000; image = 238; scale_factor = 1.175730; x = 459; y = 366
p = 1.000000; confidence = 0.920000; image = 238; scale_factor = 1.175730; x = 1082; y = 400
p = 1.000000; confidence = 0.920000; image = 238; scale_factor = 1.175730; x = 1085; y = 400
p = 0.993400; confidence = 0.820000; image = 238; scale_factor = 1.175730; x = 458; y = 370
p = 0.993300; confidence = 0.790000; image = 238; scale_factor = 1.175730; x = 1082; y = 404
p = 0.993700; confidence = 0.860000; image = 238; scale_factor = 1.175730; x = 1087; y = 402
p = 0.992600; confidence = 0.710000; image = 239; scale_factor = 0.567000; x = 318; y = 372
p = 0.993100; confidence = 0.850000; image = 239; scale_factor = 0.680400; x = 329; y = 366
p = 0.993100; confidence = 0.860000; image = 239; scale_factor = 0.680400; x = 328; y = 369
p = 0.993100; confidence = 0.870000; image = 239; scale_factor = 0.680400; x = 329; y = 367
p = 0.984100; confidence = 0.870000; image = 239; scale_factor = 0.680400; x = 1257; y = 433
p = 0.984100; confidence = 0.810000; image = 239; scale_factor = 0.680400; x = 1255; y = 435
p = 0.993100; confidence = 0.880000; image = 239; scale_factor = 0.680400; x = 323; y = 413
p = 0.984100; confidence = 0.830000; image = 239; scale_factor = 0.680400; x = 1257; y = 483
p = 0.982900; confidence = 0.770000; image = 239; scale_factor = 0.680400; x = 1257; y = 477
p = 0.993100; confidence = 0.840000; image = 239; scale_factor = 0.816480; x = 324; y = 410
p = 0.993100; confidence = 0.830000; image = 239; scale_factor = 0.816480; x = 327; y = 405
p = 0.993100; confidence = 0.840000; image = 239; scale_factor = 0.816480; x = 328; y = 407
p = 0.993100; confidence = 0.860000; image = 239; scale_factor = 0.816480; x = 321; y = 407
p = 0.982900; confidence = 0.770000; image = 239; scale_factor = 0.816480; x = 1248; y = 485
p = 0.982900; confidence = 0.730000; image = 239; scale_factor = 0.816480; x = 1262; y = 479
p = 0.984100; confidence = 0.820000; image = 239; scale_factor = 0.816480; x = 1253; y = 487
p = 0.989100; confidence = 0.730000; image = 246; scale_factor = 0.680400; x = 1114; y = 436
p = 0.989100; confidence = 0.760000; image = 246; scale_factor = 0.680400; x = 1113; y = 432
p = 0.989100; confidence = 0.730000; image = 246; scale_factor = 0.680400; x = 1111; y = 433
p = 0.993100; confidence = 0.840000; image = 246; scale_factor = 0.816480; x = 389; y = 399
p = 0.993100; confidence = 0.810000; image = 246; scale_factor = 0.816480; x = 395; y = 399
p = 0.989800; confidence = 0.860000; image = 246; scale_factor = 0.816480; x = 1116; y = 432
p = 0.993100; confidence = 0.890000; image = 246; scale_factor = 0.816480; x = 393; y = 402
p = 0.993100; confidence = 0.820000; image = 246; scale_factor = 0.816480; x = 395; y = 405
p = 1.000000; confidence = 0.930000; image = 246; scale_factor = 0.816480; x = 1112; y = 435
p = 0.993100; confidence = 0.840000; image = 246; scale_factor = 0.979780; x = 395; y = 392
p = 1.000000; confidence = 0.960000; image = 246; scale_factor = 0.979780; x = 391; y = 402
p = 1.000000; confidence = 0.990000; image = 246; scale_factor = 0.979780; x = 392; y = 399
p = 1.000000; confidence = 0.960000; image = 246; scale_factor = 0.979780; x = 1111; y = 429
p = 1.000000; confidence = 0.940000; image = 246; scale_factor = 0.979780; x = 1108; y = 428
p = 1.000000; confidence = 0.970000; image = 246; scale_factor = 0.979780; x = 1110; y = 429
p = 0.992600; confidence = 0.760000; image = 246; scale_factor = 1.175730; x = 394; y = 394
p = 0.989100; confidence = 0.710000; image = 246; scale_factor = 1.175730; x = 1116; y = 425
p = 0.992600; confidence = 0.770000; image = 246; scale_factor = 1.175730; x = 397; y = 396
p = 0.992600; confidence = 0.740000; image = 246; scale_factor = 1.175730; x = 396; y = 396
p = 0.989100; confidence = 0.760000; image = 247; scale_factor = 0.816480; x = 1168; y = 376
p = 0.989800; confidence = 0.840000; image = 247; scale_factor = 0.979780; x = 1159; y = 379
p = 0.989800; confidence = 0.820000; image = 247; scale_factor = 0.979780; x = 1166; y = 378
p = 0.989800; confidence = 0.890000; image = 247; scale_factor = 1.175730; x = 1159; y = 381
p = 0.989800; confidence = 0.850000; image = 247; scale_factor = 1.175730; x = 1170; y = 377
p = 0.989800; confidence = 0.880000; image = 247; scale_factor = 1.175730; x = 1162; y = 380
p = 1.000000; confidence = 0.920000; image = 247; scale_factor = 1.410880; x = 1157; y = 381
p = 0.989800; confidence = 0.840000; image = 247; scale_factor = 1.693050; x = 1152; y = 386
p = 0.989800; confidence = 0.850000; image = 247; scale_factor = 1.693050; x = 1169; y = 377
p = 1.000000; confidence = 0.920000; image = 247; scale_factor = 1.693050; x = 1158; y = 382
p = 0.989100; confidence = 0.740000; image = 247; scale_factor = 2.031660; x = 1148; y = 385
p = 0.976300; confidence = 0.710000; image = 248; scale_factor = 0.567000; x = 553; y = 348
p = 0.976300; confidence = 0.740000; image = 248; scale_factor = 0.680400; x = 556; y = 363
p = 0.977800; confidence = 0.890000; image = 248; scale_factor = 0.816480; x = 546; y = 366
p = 0.977800; confidence = 0.820000; image = 248; scale_factor = 0.816480; x = 554; y = 365
p = 0.977800; confidence = 0.800000; image = 248; scale_factor = 0.979780; x = 554; y = 367
p = 1.000000; confidence = 0.900000; image = 248; scale_factor = 0.979780; x = 555; y = 360
p = 0.977800; confidence = 0.820000; image = 248; scale_factor = 0.979780; x = 559; y = 347
p = 1.000000; confidence = 0.900000; image = 248; scale_factor = 1.175730; x = 547; y = 365
p = 0.993400; confidence = 0.870000; image = 248; scale_factor = 1.175730; x = 537; y = 372
p = 0.993400; confidence = 0.870000; image = 248; scale_factor = 1.410880; x = 536; y = 374
p = 1.000000; confidence = 0.910000; image = 248; scale_factor = 1.693050; x = 536; y = 373
p = 1.000000; confidence = 0.910000; image = 248; scale_factor = 1.693050; x = 544; y = 366
p = 0.992900; confidence = 0.720000; image = 248; scale_factor = 2.031660; x = 526; y = 382
p = 0.993700; confidence = 0.820000; image = 250; scale_factor = 0.979780; x = 987; y = 410
p = 0.993300; confidence = 0.760000; image = 250; scale_factor = 0.979780; x = 991; y = 412
p = 0.993300; confidence = 0.750000; image = 250; scale_factor = 1.175730; x = 989; y = 411
p = 0.989100; confidence = 0.760000; image = 251; scale_factor = 0.472500; x = 1117; y = 464
p = 0.989100; confidence = 0.760000; image = 251; scale_factor = 0.472500; x = 1120; y = 459
p = 0.989800; confidence = 0.890000; image = 251; scale_factor = 0.567000; x = 1118; y = 460
p = 0.989800; confidence = 0.880000; image = 251; scale_factor = 0.567000; x = 1121; y = 462
p = 0.989100; confidence = 0.740000; image = 251; scale_factor = 0.680400; x = 1123; y = 466
p = 0.989100; confidence = 0.780000; image = 251; scale_factor = 0.680400; x = 1122; y = 454
p = 0.989800; confidence = 0.840000; image = 254; scale_factor = 0.393750; x = 1223; y = 505
p = 0.984100; confidence = 0.870000; image = 254; scale_factor = 0.393750; x = 1224; y = 510
p = 0.989800; confidence = 0.870000; image = 254; scale_factor = 0.393750; x = 1223; y = 516
p = 0.989800; confidence = 0.840000; image = 254; scale_factor = 0.393750; x = 1219; y = 514
p = 0.989800; confidence = 0.850000; image = 254; scale_factor = 0.472500; x = 1223; y = 501
p = 0.989800; confidence = 0.890000; image = 254; scale_factor = 0.472500; x = 1217; y = 516
p = 1.000000; confidence = 0.900000; image = 254; scale_factor = 0.472500; x = 1221; y = 502
p = 0.989800; confidence = 0.860000; image = 260; scale_factor = 0.328120; x = 1122; y = 615
p = 0.989800; confidence = 0.810000; image = 260; scale_factor = 0.328120; x = 1126; y = 606
p = 0.989800; confidence = 0.830000; image = 260; scale_factor = 0.328120; x = 1122; y = 620
p = 0.989800; confidence = 0.850000; image = 260; scale_factor = 0.328120; x = 1130; y = 614
p = 1.000000; confidence = 0.920000; image = 260; scale_factor = 0.393750; x = 1132; y = 607
p = 1.000000; confidence = 0.910000; image = 260; scale_factor = 0.393750; x = 1134; y = 610
p = 1.000000; confidence = 0.900000; image = 260; scale_factor = 0.393750; x = 1135; y = 610
p = 0.992600; confidence = 0.740000; image = 262; scale_factor = 0.328120; x = 324; y = 331
p = 0.992600; confidence = 0.730000; image = 262; scale_factor = 0.328120; x = 327; y = 341
p = 0.993100; confidence = 0.830000; image = 262; scale_factor = 0.393750; x = 329; y = 334
p = 0.993100; confidence = 0.890000; image = 262; scale_factor = 0.393750; x = 326; y = 340
p = 0.993100; confidence = 0.870000; image = 262; scale_factor = 0.393750; x = 327; y = 345
p = 0.993100; confidence = 0.800000; image = 262; scale_factor = 0.472500; x = 312; y = 338
p = 0.992600; confidence = 0.740000; image = 262; scale_factor = 0.567000; x = 310; y = 339
p = 0.993700; confidence = 0.880000; image = 266; scale_factor = 1.175730; x = 1016; y = 389
p = 0.993700; confidence = 0.880000; image = 266; scale_factor = 1.175730; x = 1015; y = 387
p = 0.993300; confidence = 0.780000; image = 266; scale_factor = 1.410880; x = 1012; y = 384
p = 0.993300; confidence = 0.730000; image = 266; scale_factor = 1.410880; x = 1013; y = 388
p = 0.989100; confidence = 0.720000; image = 268; scale_factor = 0.680400; x = 1195; y = 663
p = 0.989100; confidence = 0.750000; image = 268; scale_factor = 0.680400; x = 1192; y = 660
p = 0.989800; confidence = 0.800000; image = 268; scale_factor = 0.816480; x = 1189; y = 660
p = 0.977800; confidence = 0.830000; image = 270; scale_factor = 1.410880; x = 581; y = 331
p = 0.993300; confidence = 0.740000; image = 270; scale_factor = 1.410880; x = 1040; y = 348
p = 0.993300; confidence = 0.790000; image = 270; scale_factor = 1.410880; x = 1042; y = 349
p = 0.976300; confidence = 0.750000; image = 270; scale_factor = 1.410880; x = 579; y = 334
p = 0.993300; confidence = 0.740000; image = 270; scale_factor = 1.410880; x = 1043; y = 350
p = 0.993300; confidence = 0.790000; image = 270; scale_factor = 1.410880; x = 1041; y = 350
p = 0.977800; confidence = 0.860000; image = 270; scale_factor = 1.693050; x = 580; y = 332
p = 0.977800; confidence = 0.840000; image = 270; scale_factor = 1.693050; x = 581; y = 331
p = 1.000000; confidence = 0.900000; image = 270; scale_factor = 1.693050; x = 1038; y = 348
p = 1.000000; confidence = 0.900000; image = 270; scale_factor = 1.693050; x = 1040; y = 348
p = 0.976300; confidence = 0.730000; image = 270; scale_factor = 1.693050; x = 578; y = 333
p = 0.993700; confidence = 0.850000; image = 270; scale_factor = 1.693050; x = 1038; y = 349
p = 0.993700; confidence = 0.860000; image = 270; scale_factor = 1.693050; x = 1040; y = 346
p = 0.993300; confidence = 0.740000; image = 270; scale_factor = 2.031660; x = 1040; y = 345
p = 0.984100; confidence = 0.840000; image = 271; scale_factor = 0.680400; x = 1292; y = 395
p = 0.984100; confidence = 0.840000; image = 271; scale_factor = 0.680400; x = 1294; y = 399
p = 0.993100; confidence = 0.830000; image = 271; scale_factor = 0.816480; x = 393; y = 375
p = 0.993100; confidence = 0.820000; image = 271; scale_factor = 0.816480; x = 394; y = 370
p = 1.000000; confidence = 0.930000; image = 271; scale_factor = 0.816480; x = 1294; y = 398
p = 1.000000; confidence = 0.920000; image = 271; scale_factor = 0.816480; x = 1294; y = 395
p = 0.993100; confidence = 0.870000; image = 271; scale_factor = 0.816480; x = 391; y = 374
p = 1.000000; confidence = 0.920000; image = 271; scale_factor = 0.816480; x = 1292; y = 400
p = 1.000000; confidence = 0.900000; image = 271; scale_factor = 0.816480; x = 1289; y = 396
p = 1.000000; confidence = 0.940000; image = 271; scale_factor = 0.979780; x = 394; y = 371
p = 0.982900; confidence = 0.780000; image = 271; scale_factor = 0.979780; x = 1294; y = 392
p = 1.000000; confidence = 0.960000; image = 271; scale_factor = 0.979780; x = 393; y = 372
p = 0.993100; confidence = 0.880000; image = 271; scale_factor = 0.979780; x = 398; y = 375
p = 0.984100; confidence = 0.870000; image = 271; scale_factor = 0.979780; x = 1296; y = 398
p = 0.984100; confidence = 0.870000; image = 271; scale_factor = 0.979780; x = 1297; y = 399
p = 0.992600; confidence = 0.720000; image = 271; scale_factor = 1.175730; x = 383; y = 375
p = 0.992600; confidence = 0.730000; image = 271; scale_factor = 1.175730; x = 383; y = 375
p = 0.993300; confidence = 0.720000; image = 272; scale_factor = 0.816480; x = 958; y = 376
p = 0.993300; confidence = 0.730000; image = 272; scale_factor = 0.816480; x = 958; y = 373
p = 0.992600; confidence = 0.790000; image = 272; scale_factor = 0.979780; x = 337; y = 362
p = 0.993100; confidence = 0.810000; image = 272; scale_factor = 0.979780; x = 338; y = 364
p = 0.993700; confidence = 0.890000; image = 272; scale_factor = 0.979780; x = 956; y = 375
p = 0.993700; confidence = 0.880000; image = 272; scale_factor = 0.979780; x = 956; y = 376
p = 0.993100; confidence = 0.840000; image = 272; scale_factor = 0.979780; x = 336; y = 364
p = 0.993100; confidence = 0.850000; image = 272; scale_factor = 0.979780; x = 335; y = 365
p = 1.000000; confidence = 0.940000; image = 272; scale_factor = 0.979780; x = 955; y = 375
p = 1.000000; confidence = 0.930000; image = 272; scale_factor = 0.979780; x = 955; y = 375
p = 0.992900; confidence = 0.740000; image = 276; scale_factor = 1.175730; x = 479; y = 319
p = 0.992900; confidence = 0.750000; image = 276; scale_factor = 1.175730; x = 479; y = 319
p = 0.993400; confidence = 0.890000; image = 276; scale_factor = 1.410880; x = 479; y = 317
p = 0.969400; confidence = 0.730000; image = 276; scale_factor = 1.410880; x = 786; y = 308
p = 1.000000; confidence = 0.920000; image = 276; scale_factor = 1.410880; x = 478; y = 317
p = 0.993400; confidence = 0.890000; image = 276; scale_factor = 1.410880; x = 479; y = 316
p = 0.971400; confidence = 0.880000; image = 276; scale_factor = 1.410880; x = 785; y = 312
p = 0.971400; confidence = 0.800000; image = 276; scale_factor = 1.410880; x = 786; y = 314
p = 0.971400; confidence = 0.830000; image = 276; scale_factor = 1.693050; x = 787; y = 310
p = 0.971400; confidence = 0.860000; image = 276; scale_factor = 1.693050; x = 785; y = 312
p = 0.971400; confidence = 0.810000; image = 276; scale_factor = 1.693050; x = 786; y = 313
p = 0.989100; confidence = 0.780000; image = 281; scale_factor = 0.680400; x = 1155; y = 224
p = 0.989100; confidence = 0.750000; image = 281; scale_factor = 0.680400; x = 1154; y = 223
p = 0.993400; confidence = 0.820000; image = 281; scale_factor = 0.816480; x = 497; y = 237
p = 1.000000; confidence = 0.930000; image = 281; scale_factor = 0.816480; x = 1150; y = 221
p = 1.000000; confidence = 0.910000; image = 281; scale_factor = 0.816480; x = 1152; y = 221
p = 0.992900; confidence = 0.780000; image = 281; scale_factor = 0.816480; x = 503; y = 234
p = 1.000000; confidence = 0.920000; image = 281; scale_factor = 0.979780; x = 495; y = 237
p = 1.000000; confidence = 0.970000; image = 281; scale_factor = 0.979780; x = 497; y = 235
p = 1.000000; confidence = 0.960000; image = 281; scale_factor = 0.979780; x = 1150; y = 220
p = 1.000000; confidence = 0.940000; image = 281; scale_factor = 0.979780; x = 1154; y = 220
p = 0.993400; confidence = 0.890000; image = 281; scale_factor = 0.979780; x = 500; y = 233
p = 1.000000; confidence = 0.970000; image = 281; scale_factor = 0.979780; x = 1148; y = 219
p = 0.993100; confidence = 0.850000; image = 282; scale_factor = 0.393750; x = 278; y = 215
p = 0.993100; confidence = 0.850000; image = 282; scale_factor = 0.393750; x = 287; y = 227
p = 0.993100; confidence = 0.880000; image = 282; scale_factor = 0.393750; x = 283; y = 223
p = 1.000000; confidence = 0.920000; image = 282; scale_factor = 0.472500; x = 278; y = 213
p = 1.000000; confidence = 0.940000; image = 282; scale_factor = 0.472500; x = 278; y = 215
p = 1.000000; confidence = 0.910000; image = 282; scale_factor = 0.472500; x = 282; y = 218
p = 1.000000; confidence = 0.900000; image = 282; scale_factor = 0.472500; x = 278; y = 224
p = 0.989200; confidence = 0.760000; image = 284; scale_factor = 0.816480; x = 870; y = 271
p = 0.989900; confidence = 0.880000; image = 284; scale_factor = 0.816480; x = 872; y = 307
p = 0.989200; confidence = 0.780000; image = 284; scale_factor = 0.979780; x = 867; y = 275
p = 0.989900; confidence = 0.870000; image = 284; scale_factor = 0.979780; x = 870; y = 271
p = 1.000000; confidence = 0.940000; image = 284; scale_factor = 0.979780; x = 871; y = 307
p = 1.000000; confidence = 0.910000; image = 284; scale_factor = 0.979780; x = 870; y = 304
p = 0.989200; confidence = 0.750000; image = 286; scale_factor = 1.175730; x = 829; y = 249
p = 0.989200; confidence = 0.740000; image = 286; scale_factor = 1.175730; x = 829; y = 271
p = 0.989900; confidence = 0.840000; image = 286; scale_factor = 1.175730; x = 828; y = 272
p = 0.989900; confidence = 0.830000; image = 286; scale_factor = 1.410880; x = 825; y = 246
p = 1.000000; confidence = 0.930000; image = 286; scale_factor = 1.410880; x = 827; y = 270
p = 0.989900; confidence = 0.830000; image = 286; scale_factor = 1.410880; x = 826; y = 249
p = 1.000000; confidence = 0.910000; image = 286; scale_factor = 1.410880; x = 828; y = 270
p = 0.984100; confidence = 0.810000; image = 286; scale_factor = 1.410880; x = 1319; y = 346
p = 0.982900; confidence = 0.720000; image = 286; scale_factor = 1.410880; x = 1245; y = 360
p = 0.984100; confidence = 0.810000; image = 286; scale_factor = 1.410880; x = 1303; y = 352
p = 0.989100; confidence = 0.790000; image = 286; scale_factor = 1.693050; x = 1194; y = 345
p = 0.989100; confidence = 0.780000; image = 286; scale_factor = 2.031660; x = 1128; y = 294
p = 0.989800; confidence = 0.850000; image = 286; scale_factor = 2.031660; x = 1134; y = 300
p = 0.969400; confidence = 0.750000; image = 289; scale_factor = 1.175730; x = 700; y = 257
p = 0.969400; confidence = 0.720000; image = 289; scale_factor = 1.175730; x = 704; y = 259
p = 1.000000; confidence = 0.910000; image = 289; scale_factor = 1.410880; x = 701; y = 259
p = 0.971400; confidence = 0.860000; image = 289; scale_factor = 1.410880; x = 701; y = 256
p = 0.969400; confidence = 0.790000; image = 289; scale_factor = 1.410880; x = 700; y = 263
p = 0.982900; confidence = 0.710000; image = 290; scale_factor = 1.693050; x = 1293; y = 310
p = 0.989100; confidence = 0.740000; image = 290; scale_factor = 1.693050; x = 1209; y = 319
p = 0.989100; confidence = 0.750000; image = 290; scale_factor = 2.031660; x = 1181; y = 301
p = 0.993400; confidence = 0.820000; image = 291; scale_factor = 1.693050; x = 483; y = 234
p = 0.971400; confidence = 0.850000; image = 291; scale_factor = 1.693050; x = 756; y = 239
p = 0.992900; confidence = 0.790000; image = 291; scale_factor = 1.693050; x = 482; y = 233
p = 0.992900; confidence = 0.770000; image = 291; scale_factor = 1.693050; x = 481; y = 236
p = 0.971400; confidence = 0.850000; image = 291; scale_factor = 1.693050; x = 757; y = 239
p = 0.971400; confidence = 0.820000; image = 291; scale_factor = 1.693050; x = 756; y = 241
p = 0.993400; confidence = 0.820000; image = 291; scale_factor = 2.031660; x = 484; y = 232
p = 0.993400; confidence = 0.880000; image = 291; scale_factor = 2.031660; x = 483; y = 235
p = 0.993400; confidence = 0.850000; image = 291; scale_factor = 2.031660; x = 482; y = 235
p = 1.000000; confidence = 0.920000; image = 291; scale_factor = 2.031660; x = 757; y = 239
p = 0.971400; confidence = 0.890000; image = 291; scale_factor = 2.031660; x = 756; y = 238
p = 0.989800; confidence = 0.810000; image = 294; scale_factor = 0.680400; x = 1113; y = 254
p = 0.989100; confidence = 0.790000; image = 294; scale_factor = 0.680400; x = 1111; y = 248
p = 1.000000; confidence = 0.970000; image = 294; scale_factor = 0.816480; x = 1113; y = 250
p = 1.000000; confidence = 0.910000; image = 294; scale_factor = 0.816480; x = 1116; y = 253
p = 0.992600; confidence = 0.770000; image = 294; scale_factor = 0.979780; x = 403; y = 260
p = 0.989800; confidence = 0.820000; image = 294; scale_factor = 0.979780; x = 1105; y = 250
p = 0.989800; confidence = 0.870000; image = 294; scale_factor = 0.979780; x = 1116; y = 247
p = 0.993100; confidence = 0.800000; image = 294; scale_factor = 0.979780; x = 402; y = 260
p = 0.989800; confidence = 0.840000; image = 294; scale_factor = 0.979780; x = 1115; y = 254
p = 1.000000; confidence = 0.920000; image = 294; scale_factor = 1.175730; x = 405; y = 260
p = 1.000000; confidence = 0.930000; image = 294; scale_factor = 1.175730; x = 402; y = 259
p = 1.000000; confidence = 0.930000; image = 294; scale_factor = 1.175730; x = 404; y = 259
p = 0.993100; confidence = 0.840000; image = 294; scale_factor = 1.410880; x = 407; y = 261
p = 0.993100; confidence = 0.830000; image = 294; scale_factor = 1.410880; x = 403; y = 263
p = 0.993300; confidence = 0.790000; image = 295; scale_factor = 0.567000; x = 987; y = 361
p = 0.993300; confidence = 0.790000; image = 295; scale_factor = 0.567000; x = 995; y = 361
p = 0.993700; confidence = 0.820000; image = 295; scale_factor = 0.567000; x = 991; y = 361
p = 0.993700; confidence = 0.840000; image = 295; scale_factor = 0.567000; x = 991; y = 360
p = 0.991600; confidence = 0.860000; image = 295; scale_factor = 0.680400; x = 218; y = 294
p = 0.991600; confidence = 0.870000; image = 295; scale_factor = 0.680400; x = 218; y = 292
p = 1.000000; confidence = 0.960000; image = 295; scale_factor = 0.680400; x = 991; y = 358
p = 0.991600; confidence = 0.860000; image = 295; scale_factor = 0.680400; x = 218; y = 297
p = 0.991600; confidence = 0.860000; image = 295; scale_factor = 0.680400; x = 215; y = 297
p = 1.000000; confidence = 0.930000; image = 295; scale_factor = 0.680400; x = 988; y = 361
p = 1.000000; confidence = 0.960000; image = 295; scale_factor = 0.680400; x = 994; y = 360
p = 0.991000; confidence = 0.710000; image = 295; scale_factor = 0.816480; x = 212; y = 288
p = 0.991000; confidence = 0.740000; image = 295; scale_factor = 0.816480; x = 220; y = 299
p = 0.991000; confidence = 0.750000; image = 295; scale_factor = 0.816480; x = 222; y = 302
p = 0.993700; confidence = 0.820000; image = 295; scale_factor = 0.816480; x = 998; y = 365
p = 0.989200; confidence = 0.730000; image = 298; scale_factor = 0.816480; x = 831; y = 274
p = 0.989200; confidence = 0.790000; image = 298; scale_factor = 0.816480; x = 833; y = 276
p = 0.989900; confidence = 0.800000; image = 298; scale_factor = 0.816480; x = 832; y = 275
p = 0.993100; confidence = 0.830000; image = 298; scale_factor = 0.979780; x = 341; y = 280
p = 0.992600; confidence = 0.770000; image = 298; scale_factor = 0.979780; x = 344; y = 274
p = 0.989900; confidence = 0.840000; image = 298; scale_factor = 0.979780; x = 832; y = 273
p = 0.993100; confidence = 0.840000; image = 298; scale_factor = 0.979780; x = 340; y = 280
p = 0.993100; confidence = 0.820000; image = 298; scale_factor = 0.979780; x = 341; y = 277
p = 0.989900; confidence = 0.840000; image = 298; scale_factor = 0.979780; x = 832; y = 273
p = 0.989900; confidence = 0.860000; image = 298; scale_factor = 0.979780; x = 836; y = 271
p = 0.992600; confidence = 0.760000; image = 298; scale_factor = 1.175730; x = 339; y = 275
p = 0.989200; confidence = 0.760000; image = 298; scale_factor = 1.175730; x = 836; y = 274
p = 0.989200; confidence = 0.740000; image = 298; scale_factor = 1.175730; x = 835; y = 276
