p = 0.399800; confidence = 0.710000; image = 1; scale_factor = 0.567000; x = 124; y = 315
p = 0.147700; confidence = 0.520000; image = 164; scale_factor = 1.410880; x = 334; y = 388
p = 0.237900; confidence = 0.580000; image = 164; scale_factor = 1.693050; x = 1084; y = 245
p = 0.225800; confidence = 0.540000; image = 164; scale_factor = 1.693050; x = 443; y = 288
p = 0.154600; confidence = 0.540000; image = 164; scale_factor = 2.031660; x = 1083; y = 246
p = 0.518900; confidence = 0.620000; image = 164; scale_factor = 2.031660; x = 1089; y = 241
p = 0.145900; confidence = 0.500000; image = 164; scale_factor = 2.031660; x = 441; y = 288
p = 0.142300; confidence = 0.560000; image = 165; scale_factor = 1.175730; x = 1187; y = 209
p = 0.463000; confidence = 0.650000; image = 165; scale_factor = 1.410880; x = 1186; y = 207
p = 0.218800; confidence = 0.560000; image = 165; scale_factor = 1.410880; x = 1223; y = 245
p = 0.218800; confidence = 0.560000; image = 165; scale_factor = 1.410880; x = 1223; y = 245
p = 0.109500; confidence = 0.510000; image = 165; scale_factor = 1.410880; x = 1212; y = 320
p = 0.362500; confidence = 0.700000; image = 165; scale_factor = 1.693050; x = 1186; y = 208
p = 0.156000; confidence = 0.530000; image = 165; scale_factor = 1.693050; x = 1220; y = 245
p = 0.156000; confidence = 0.540000; image = 165; scale_factor = 1.693050; x = 1222; y = 246
p = 0.113500; confidence = 0.530000; image = 165; scale_factor = 1.693050; x = 537; y = 380
p = 0.227200; confidence = 0.680000; image = 165; scale_factor = 2.031660; x = 1310; y = 395
p = 0.182300; confidence = 0.500000; image = 166; scale_factor = 0.567000; x = 423; y = 207
p = 0.182300; confidence = 0.530000; image = 166; scale_factor = 0.567000; x = 420; y = 203
p = 0.182300; confidence = 0.530000; image = 166; scale_factor = 0.567000; x = 426; y = 207
p = 0.182300; confidence = 0.520000; image = 166; scale_factor = 0.567000; x = 425; y = 207
p = 0.401000; confidence = 0.520000; image = 166; scale_factor = 0.680400; x = 270; y = 288
p = 0.224800; confidence = 0.510000; image = 166; scale_factor = 0.816480; x = 819; y = 180
p = 0.507800; confidence = 0.580000; image = 166; scale_factor = 0.816480; x = 270; y = 287
p = 0.953000; confidence = 0.710000; image = 166; scale_factor = 0.816480; x = 270; y = 279
p = 0.114600; confidence = 0.400000; image = 166; scale_factor = 0.816480; x = 1051; y = 262
p = 0.896100; confidence = 0.610000; image = 166; scale_factor = 0.979780; x = 270; y = 277
p = 0.257100; confidence = 0.500000; image = 166; scale_factor = 0.979780; x = 844; y = 327
p = 0.215000; confidence = 0.650000; image = 166; scale_factor = 1.410880; x = 269; y = 450
p = 0.215000; confidence = 0.620000; image = 166; scale_factor = 1.410880; x = 271; y = 451
p = 0.225800; confidence = 0.510000; image = 166; scale_factor = 1.693050; x = 540; y = 272
p = 0.173800; confidence = 0.630000; image = 167; scale_factor = 0.567000; x = 1154; y = 594
p = 0.173800; confidence = 0.640000; image = 167; scale_factor = 0.567000; x = 1154; y = 598
p = 0.102100; confidence = 0.580000; image = 167; scale_factor = 0.680400; x = 1242; y = 202
p = 0.350000; confidence = 0.750000; image = 167; scale_factor = 0.680400; x = 1155; y = 593
p = 0.144900; confidence = 0.620000; image = 167; scale_factor = 0.680400; x = 1279; y = 589
p = 0.149200; confidence = 0.570000; image = 167; scale_factor = 0.816480; x = 1234; y = 199
p = 0.152900; confidence = 0.520000; image = 167; scale_factor = 0.816480; x = 678; y = 353
p = 0.207100; confidence = 0.610000; image = 167; scale_factor = 0.816480; x = 1300; y = 584
p = 0.128300; confidence = 0.510000; image = 167; scale_factor = 0.979780; x = 1233; y = 212
p = 0.348500; confidence = 0.650000; image = 167; scale_factor = 1.410880; x = 1245; y = 197
p = 0.348500; confidence = 0.630000; image = 167; scale_factor = 1.410880; x = 1236; y = 208
p = 0.348500; confidence = 0.690000; image = 167; scale_factor = 1.410880; x = 1243; y = 198
p = 0.289400; confidence = 0.770000; image = 167; scale_factor = 2.031660; x = 1241; y = 208
p = 0.171300; confidence = 0.700000; image = 167; scale_factor = 2.031660; x = 1243; y = 209
p = 0.143200; confidence = 0.510000; image = 169; scale_factor = 0.472500; x = 159; y = 324
p = 0.118500; confidence = 0.500000; image = 169; scale_factor = 0.816480; x = 1069; y = 417
p = 0.101400; confidence = 0.570000; image = 169; scale_factor = 0.979780; x = 1070; y = 420
p = 0.240000; confidence = 0.500000; image = 169; scale_factor = 1.410880; x = 144; y = 270
p = 0.121800; confidence = 0.510000; image = 169; scale_factor = 1.410880; x = 153; y = 351
p = 0.102600; confidence = 0.560000; image = 169; scale_factor = 1.693050; x = 279; y = 390
p = 0.132300; confidence = 0.530000; image = 169; scale_factor = 2.031660; x = 353; y = 294
p = 0.291500; confidence = 0.530000; image = 170; scale_factor = 0.680400; x = 526; y = 369
p = 0.464100; confidence = 0.540000; image = 170; scale_factor = 0.979780; x = 144; y = 279
p = 0.464100; confidence = 0.510000; image = 170; scale_factor = 0.979780; x = 147; y = 282
p = 0.147700; confidence = 0.550000; image = 170; scale_factor = 1.410880; x = 381; y = 335
p = 0.108800; confidence = 0.500000; image = 170; scale_factor = 2.031660; x = 243; y = 319
p = 0.145900; confidence = 0.530000; image = 170; scale_factor = 2.031660; x = 457; y = 288
p = 0.726000; confidence = 0.610000; image = 171; scale_factor = 1.175730; x = 239; y = 342
p = 0.210100; confidence = 0.540000; image = 171; scale_factor = 1.175730; x = 239; y = 339
p = 0.120500; confidence = 0.500000; image = 171; scale_factor = 1.693050; x = 956; y = 327
p = 0.271300; confidence = 0.600000; image = 172; scale_factor = 1.175730; x = 418; y = 360
p = 0.321400; confidence = 0.610000; image = 172; scale_factor = 2.031660; x = 1174; y = 347
p = 0.275500; confidence = 0.520000; image = 173; scale_factor = 0.979780; x = 265; y = 381
p = 0.275500; confidence = 0.530000; image = 173; scale_factor = 0.979780; x = 263; y = 376
p = 0.275500; confidence = 0.530000; image = 173; scale_factor = 0.979780; x = 263; y = 378
p = 0.275500; confidence = 0.530000; image = 173; scale_factor = 0.979780; x = 263; y = 378
p = 0.915400; confidence = 0.720000; image = 173; scale_factor = 1.175730; x = 891; y = 272
p = 0.920900; confidence = 0.810000; image = 173; scale_factor = 1.175730; x = 892; y = 272
p = 0.271300; confidence = 0.500000; image = 173; scale_factor = 1.175730; x = 468; y = 373
p = 0.858600; confidence = 0.820000; image = 173; scale_factor = 1.410880; x = 891; y = 273
p = 0.858600; confidence = 0.800000; image = 173; scale_factor = 1.410880; x = 893; y = 273
p = 0.858600; confidence = 0.880000; image = 173; scale_factor = 1.410880; x = 891; y = 271
p = 0.858600; confidence = 0.810000; image = 173; scale_factor = 1.410880; x = 892; y = 274
p = 0.653900; confidence = 0.640000; image = 173; scale_factor = 1.693050; x = 890; y = 269
p = 0.159400; confidence = 0.570000; image = 173; scale_factor = 1.693050; x = 893; y = 277
p = 0.859700; confidence = 0.740000; image = 173; scale_factor = 1.693050; x = 974; y = 288
p = 0.156000; confidence = 0.540000; image = 173; scale_factor = 1.693050; x = 1176; y = 306
p = 0.171300; confidence = 0.610000; image = 173; scale_factor = 2.031660; x = 1327; y = 193
p = 0.645600; confidence = 0.700000; image = 173; scale_factor = 2.031660; x = 972; y = 289
p = 0.435800; confidence = 0.530000; image = 174; scale_factor = 0.567000; x = 1071; y = 278
p = 0.903400; confidence = 0.650000; image = 174; scale_factor = 0.816480; x = 948; y = 266
p = 0.107900; confidence = 0.480000; image = 174; scale_factor = 0.816480; x = 475; y = 294
p = 0.903400; confidence = 0.680000; image = 174; scale_factor = 0.816480; x = 942; y = 267
p = 0.952000; confidence = 0.810000; image = 174; scale_factor = 0.816480; x = 945; y = 267
p = 0.199600; confidence = 0.600000; image = 174; scale_factor = 0.816480; x = 1280; y = 344
p = 0.977300; confidence = 0.940000; image = 174; scale_factor = 0.979780; x = 947; y = 265
p = 0.977300; confidence = 0.940000; image = 174; scale_factor = 0.979780; x = 947; y = 265
p = 0.977300; confidence = 0.970000; image = 174; scale_factor = 0.979780; x = 944; y = 267
p = 0.977300; confidence = 0.960000; image = 174; scale_factor = 0.979780; x = 944; y = 268
p = 0.915400; confidence = 0.780000; image = 174; scale_factor = 1.175730; x = 947; y = 262
p = 0.920900; confidence = 0.880000; image = 174; scale_factor = 1.175730; x = 942; y = 272
p = 0.321200; confidence = 0.500000; image = 174; scale_factor = 1.410880; x = 1007; y = 312
p = 0.121800; confidence = 0.560000; image = 174; scale_factor = 1.410880; x = 222; y = 347
p = 0.159400; confidence = 0.550000; image = 174; scale_factor = 1.693050; x = 861; y = 254
p = 0.159400; confidence = 0.510000; image = 174; scale_factor = 1.693050; x = 860; y = 254
p = 0.154600; confidence = 0.520000; image = 174; scale_factor = 2.031660; x = 973; y = 247
p = 0.319400; confidence = 0.590000; image = 175; scale_factor = 0.567000; x = 910; y = 299
p = 0.927900; confidence = 0.810000; image = 175; scale_factor = 0.680400; x = 903; y = 295
p = 0.927900; confidence = 0.820000; image = 175; scale_factor = 0.680400; x = 911; y = 297
p = 0.927900; confidence = 0.810000; image = 175; scale_factor = 0.680400; x = 906; y = 294
p = 0.903400; confidence = 0.650000; image = 175; scale_factor = 0.816480; x = 906; y = 296
p = 0.948600; confidence = 0.720000; image = 175; scale_factor = 0.816480; x = 907; y = 287
p = 0.903400; confidence = 0.700000; image = 175; scale_factor = 0.816480; x = 909; y = 299
p = 0.377200; confidence = 0.590000; image = 175; scale_factor = 1.175730; x = 148; y = 317
p = 0.210100; confidence = 0.510000; image = 175; scale_factor = 1.175730; x = 228; y = 339
p = 0.108600; confidence = 0.510000; image = 175; scale_factor = 1.410880; x = 346; y = 164
p = 0.108600; confidence = 0.580000; image = 175; scale_factor = 1.410880; x = 347; y = 161
p = 0.107900; confidence = 0.410000; image = 176; scale_factor = 0.816480; x = 476; y = 297
p = 0.484200; confidence = 0.500000; image = 176; scale_factor = 0.816480; x = 872; y = 279
p = 0.207100; confidence = 0.620000; image = 176; scale_factor = 0.816480; x = 1338; y = 574
p = 0.943300; confidence = 0.860000; image = 176; scale_factor = 0.979780; x = 877; y = 279
p = 0.943300; confidence = 0.820000; image = 176; scale_factor = 0.979780; x = 879; y = 278
p = 0.943300; confidence = 0.850000; image = 176; scale_factor = 0.979780; x = 877; y = 281
p = 0.943300; confidence = 0.860000; image = 176; scale_factor = 0.979780; x = 878; y = 278
p = 0.920900; confidence = 0.800000; image = 176; scale_factor = 1.175730; x = 878; y = 274
p = 0.920900; confidence = 0.840000; image = 176; scale_factor = 1.175730; x = 878; y = 277
p = 0.915400; confidence = 0.710000; image = 176; scale_factor = 1.175730; x = 872; y = 285
p = 0.111800; confidence = 0.580000; image = 176; scale_factor = 1.410880; x = 626; y = 266
p = 0.223300; confidence = 0.570000; image = 176; scale_factor = 1.410880; x = 882; y = 271
p = 0.223300; confidence = 0.540000; image = 176; scale_factor = 1.410880; x = 883; y = 285
p = 0.223300; confidence = 0.540000; image = 176; scale_factor = 1.410880; x = 881; y = 285
p = 0.109500; confidence = 0.510000; image = 176; scale_factor = 1.410880; x = 1114; y = 398
p = 0.603100; confidence = 0.620000; image = 176; scale_factor = 2.031660; x = 390; y = 261
p = 0.175500; confidence = 0.640000; image = 176; scale_factor = 2.031660; x = 573; y = 398
p = 0.387300; confidence = 0.620000; image = 177; scale_factor = 0.567000; x = 657; y = 194
p = 0.296300; confidence = 0.630000; image = 177; scale_factor = 0.816480; x = 1127; y = 564
p = 0.261100; confidence = 0.670000; image = 177; scale_factor = 0.979780; x = 1131; y = 563
p = 0.261100; confidence = 0.660000; image = 177; scale_factor = 0.979780; x = 1130; y = 563
p = 0.846000; confidence = 0.660000; image = 177; scale_factor = 1.175730; x = 844; y = 263
p = 0.846000; confidence = 0.660000; image = 177; scale_factor = 1.175730; x = 842; y = 265
p = 0.846000; confidence = 0.620000; image = 177; scale_factor = 1.175730; x = 846; y = 262
p = 0.858600; confidence = 0.860000; image = 177; scale_factor = 1.410880; x = 845; y = 264
p = 0.858600; confidence = 0.870000; image = 177; scale_factor = 1.410880; x = 844; y = 261
p = 0.321200; confidence = 0.550000; image = 177; scale_factor = 1.410880; x = 961; y = 293
p = 0.321200; confidence = 0.540000; image = 177; scale_factor = 1.410880; x = 963; y = 295
p = 0.858600; confidence = 0.800000; image = 177; scale_factor = 1.410880; x = 842; y = 263
p = 0.321200; confidence = 0.580000; image = 177; scale_factor = 1.410880; x = 962; y = 293
p = 0.321200; confidence = 0.570000; image = 177; scale_factor = 1.410880; x = 962; y = 295
p = 0.159400; confidence = 0.600000; image = 177; scale_factor = 1.693050; x = 846; y = 267
p = 0.159400; confidence = 0.580000; image = 177; scale_factor = 1.693050; x = 845; y = 268
p = 0.237900; confidence = 0.510000; image = 177; scale_factor = 1.693050; x = 960; y = 296
p = 0.519700; confidence = 0.510000; image = 178; scale_factor = 0.979780; x = 301; y = 269
p = 0.282900; confidence = 0.500000; image = 178; scale_factor = 1.410880; x = 291; y = 262
p = 0.222600; confidence = 0.750000; image = 178; scale_factor = 1.410880; x = 139; y = 562
p = 0.115300; confidence = 0.740000; image = 178; scale_factor = 1.410880; x = 181; y = 524
p = 0.107900; confidence = 0.420000; image = 179; scale_factor = 0.816480; x = 526; y = 289
p = 0.548000; confidence = 0.560000; image = 179; scale_factor = 0.979780; x = 528; y = 293
p = 0.157500; confidence = 0.500000; image = 179; scale_factor = 1.175730; x = 264; y = 232
p = 0.109500; confidence = 0.510000; image = 179; scale_factor = 1.410880; x = 1113; y = 347
p = 0.237900; confidence = 0.510000; image = 179; scale_factor = 1.693050; x = 988; y = 304
p = 0.154600; confidence = 0.510000; image = 179; scale_factor = 2.031660; x = 989; y = 303
p = 0.763700; confidence = 0.740000; image = 180; scale_factor = 0.472500; x = 411; y = 207
p = 0.687700; confidence = 0.860000; image = 180; scale_factor = 0.472500; x = 1193; y = 194
p = 0.687700; confidence = 0.820000; image = 180; scale_factor = 0.472500; x = 1202; y = 190
p = 0.763700; confidence = 0.780000; image = 180; scale_factor = 0.472500; x = 413; y = 213
p = 0.687700; confidence = 0.860000; image = 180; scale_factor = 0.472500; x = 1191; y = 190
p = 0.687700; confidence = 0.830000; image = 180; scale_factor = 0.472500; x = 1200; y = 192
p = 0.182300; confidence = 0.560000; image = 180; scale_factor = 0.567000; x = 423; y = 207
p = 0.182300; confidence = 0.570000; image = 180; scale_factor = 0.567000; x = 420; y = 203
p = 0.749000; confidence = 0.840000; image = 180; scale_factor = 0.567000; x = 1196; y = 184
p = 0.749000; confidence = 0.860000; image = 180; scale_factor = 0.567000; x = 1198; y = 187
p = 0.689600; confidence = 0.630000; image = 180; scale_factor = 0.567000; x = 423; y = 220
p = 0.170900; confidence = 0.540000; image = 180; scale_factor = 0.567000; x = 862; y = 331
p = 0.749000; confidence = 0.850000; image = 180; scale_factor = 0.567000; x = 1198; y = 186
p = 0.749000; confidence = 0.840000; image = 180; scale_factor = 0.567000; x = 1205; y = 192
p = 0.170900; confidence = 0.500000; image = 180; scale_factor = 0.567000; x = 866; y = 331
p = 0.107900; confidence = 0.440000; image = 180; scale_factor = 0.816480; x = 532; y = 252
p = 0.111600; confidence = 0.580000; image = 180; scale_factor = 0.816480; x = 516; y = 402
p = 0.284900; confidence = 0.550000; image = 180; scale_factor = 1.175730; x = 980; y = 333
p = 0.674400; confidence = 0.650000; image = 180; scale_factor = 1.410880; x = 981; y = 334
p = 0.121800; confidence = 0.510000; image = 180; scale_factor = 1.410880; x = 166; y = 367
p = 0.102900; confidence = 0.500000; image = 180; scale_factor = 1.693050; x = 1328; y = 288
p = 0.113500; confidence = 0.500000; image = 180; scale_factor = 1.693050; x = 522; y = 374
p = 0.715200; confidence = 0.610000; image = 181; scale_factor = 0.680400; x = 792; y = 304
p = 0.211100; confidence = 0.500000; image = 181; scale_factor = 0.680400; x = 848; y = 366
p = 0.211100; confidence = 0.540000; image = 181; scale_factor = 0.680400; x = 844; y = 363
p = 0.109300; confidence = 0.620000; image = 181; scale_factor = 0.680400; x = 573; y = 623
p = 0.159000; confidence = 0.610000; image = 181; scale_factor = 0.816480; x = 578; y = 618
p = 0.245900; confidence = 0.540000; image = 181; scale_factor = 0.979780; x = 815; y = 308
p = 0.171300; confidence = 0.510000; image = 182; scale_factor = 0.680400; x = 226; y = 188
p = 0.159400; confidence = 0.500000; image = 182; scale_factor = 1.693050; x = 924; y = 275
p = 0.154900; confidence = 0.570000; image = 183; scale_factor = 0.680400; x = 1157; y = 194
p = 0.154900; confidence = 0.550000; image = 183; scale_factor = 0.680400; x = 1160; y = 191
p = 0.220300; confidence = 0.520000; image = 183; scale_factor = 0.816480; x = 1160; y = 188
p = 0.220300; confidence = 0.520000; image = 183; scale_factor = 0.816480; x = 1160; y = 188
p = 0.826100; confidence = 0.640000; image = 183; scale_factor = 0.979780; x = 1326; y = 303
p = 0.798800; confidence = 0.610000; image = 183; scale_factor = 1.175730; x = 1015; y = 340
p = 0.218800; confidence = 0.510000; image = 183; scale_factor = 1.410880; x = 1110; y = 266
p = 0.223300; confidence = 0.560000; image = 183; scale_factor = 1.410880; x = 882; y = 304
p = 0.849500; confidence = 0.720000; image = 183; scale_factor = 1.410880; x = 889; y = 300
p = 0.803200; confidence = 0.730000; image = 183; scale_factor = 1.410880; x = 1023; y = 335
p = 0.577300; confidence = 0.700000; image = 183; scale_factor = 1.693050; x = 1022; y = 328
p = 0.525300; confidence = 0.620000; image = 183; scale_factor = 2.031660; x = 888; y = 301
p = 0.114600; confidence = 0.440000; image = 184; scale_factor = 0.816480; x = 1074; y = 264
p = 0.114600; confidence = 0.400000; image = 185; scale_factor = 0.816480; x = 1001; y = 294
p = 0.332300; confidence = 0.610000; image = 185; scale_factor = 0.979780; x = 345; y = 595
p = 0.306600; confidence = 0.510000; image = 185; scale_factor = 1.410880; x = 490; y = 314
p = 0.225800; confidence = 0.510000; image = 185; scale_factor = 1.693050; x = 440; y = 263
p = 0.172400; confidence = 0.520000; image = 185; scale_factor = 1.693050; x = 181; y = 299
p = 0.225800; confidence = 0.510000; image = 185; scale_factor = 1.693050; x = 493; y = 312
p = 0.225800; confidence = 0.500000; image = 185; scale_factor = 1.693050; x = 492; y = 312
p = 0.240700; confidence = 0.520000; image = 186; scale_factor = 0.567000; x = 535; y = 337
p = 0.127700; confidence = 0.510000; image = 187; scale_factor = 1.175730; x = 1261; y = 336
p = 0.102900; confidence = 0.500000; image = 187; scale_factor = 1.693050; x = 1247; y = 272
p = 0.249900; confidence = 0.610000; image = 187; scale_factor = 2.031660; x = 1152; y = 176
p = 0.363000; confidence = 0.570000; image = 188; scale_factor = 0.979780; x = 1081; y = 330
p = 0.363000; confidence = 0.550000; image = 188; scale_factor = 0.979780; x = 1082; y = 327
p = 0.190900; confidence = 0.550000; image = 188; scale_factor = 1.175730; x = 1215; y = 379
p = 0.321200; confidence = 0.560000; image = 188; scale_factor = 1.410880; x = 1050; y = 255
p = 0.112100; confidence = 0.560000; image = 188; scale_factor = 1.410880; x = 929; y = 342
p = 0.321200; confidence = 0.520000; image = 188; scale_factor = 1.410880; x = 984; y = 313
p = 0.109500; confidence = 0.590000; image = 188; scale_factor = 1.410880; x = 1169; y = 342
p = 0.109500; confidence = 0.540000; image = 188; scale_factor = 1.410880; x = 1170; y = 342
p = 0.109500; confidence = 0.580000; image = 188; scale_factor = 1.410880; x = 1169; y = 342
p = 0.237900; confidence = 0.500000; image = 188; scale_factor = 1.693050; x = 1023; y = 270
p = 0.756700; confidence = 0.640000; image = 188; scale_factor = 1.693050; x = 1025; y = 269
p = 0.172400; confidence = 0.500000; image = 188; scale_factor = 1.693050; x = 184; y = 315
p = 0.756700; confidence = 0.640000; image = 188; scale_factor = 1.693050; x = 1025; y = 269
p = 0.645600; confidence = 0.680000; image = 188; scale_factor = 2.031660; x = 1017; y = 245
p = 0.154600; confidence = 0.560000; image = 188; scale_factor = 2.031660; x = 1024; y = 270
p = 0.401000; confidence = 0.630000; image = 188; scale_factor = 2.031660; x = 1268; y = 306
p = 0.128000; confidence = 0.530000; image = 189; scale_factor = 0.472500; x = 366; y = 236
p = 0.128000; confidence = 0.510000; image = 189; scale_factor = 0.472500; x = 373; y = 233
p = 0.900400; confidence = 0.680000; image = 189; scale_factor = 1.175730; x = 1052; y = 278
p = 0.475700; confidence = 0.500000; image = 189; scale_factor = 1.175730; x = 1039; y = 308
p = 0.321200; confidence = 0.500000; image = 189; scale_factor = 1.410880; x = 1052; y = 276
p = 0.321200; confidence = 0.550000; image = 189; scale_factor = 1.410880; x = 1046; y = 308
p = 0.112100; confidence = 0.530000; image = 189; scale_factor = 1.410880; x = 892; y = 354
p = 0.159400; confidence = 0.570000; image = 189; scale_factor = 1.693050; x = 937; y = 266
p = 0.756700; confidence = 0.690000; image = 189; scale_factor = 1.693050; x = 1052; y = 282
p = 0.756700; confidence = 0.610000; image = 189; scale_factor = 1.693050; x = 1039; y = 309
p = 0.859700; confidence = 0.750000; image = 189; scale_factor = 1.693050; x = 1054; y = 280
p = 0.102600; confidence = 0.510000; image = 189; scale_factor = 1.693050; x = 377; y = 323
p = 0.645600; confidence = 0.660000; image = 189; scale_factor = 2.031660; x = 1053; y = 280
p = 0.782200; confidence = 0.730000; image = 189; scale_factor = 2.031660; x = 1041; y = 307
p = 0.629100; confidence = 0.820000; image = 189; scale_factor = 2.031660; x = 1053; y = 342
p = 0.162600; confidence = 0.550000; image = 190; scale_factor = 0.567000; x = 740; y = 313
p = 0.107900; confidence = 0.400000; image = 190; scale_factor = 0.816480; x = 487; y = 310
p = 0.194400; confidence = 0.540000; image = 190; scale_factor = 1.175730; x = 609; y = 257
p = 0.194400; confidence = 0.550000; image = 190; scale_factor = 1.175730; x = 669; y = 253
p = 0.706900; confidence = 0.670000; image = 190; scale_factor = 1.175730; x = 908; y = 359
p = 0.194900; confidence = 0.570000; image = 190; scale_factor = 1.175730; x = 909; y = 358
p = 0.159400; confidence = 0.500000; image = 190; scale_factor = 1.693050; x = 860; y = 294
p = 0.603300; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1019; y = 352
p = 0.603300; confidence = 0.730000; image = 191; scale_factor = 0.328120; x = 1026; y = 352
p = 0.620600; confidence = 0.810000; image = 191; scale_factor = 0.328120; x = 1022; y = 350
p = 0.603300; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1026; y = 353
p = 0.662500; confidence = 0.860000; image = 191; scale_factor = 0.393750; x = 1040; y = 347
p = 0.835700; confidence = 0.910000; image = 191; scale_factor = 0.393750; x = 1028; y = 353
p = 0.646000; confidence = 0.750000; image = 191; scale_factor = 0.393750; x = 1049; y = 350
p = 0.841000; confidence = 0.840000; image = 191; scale_factor = 0.472500; x = 1032; y = 345
p = 0.713900; confidence = 0.620000; image = 191; scale_factor = 0.472500; x = 1024; y = 366
p = 0.253300; confidence = 0.540000; image = 191; scale_factor = 0.567000; x = 1014; y = 366
p = 0.253300; confidence = 0.510000; image = 191; scale_factor = 0.567000; x = 1014; y = 367
p = 0.245900; confidence = 0.540000; image = 191; scale_factor = 0.979780; x = 755; y = 282
p = 0.120500; confidence = 0.540000; image = 191; scale_factor = 1.693050; x = 960; y = 334
p = 0.157500; confidence = 0.500000; image = 192; scale_factor = 1.175730; x = 151; y = 200
p = 0.284900; confidence = 0.500000; image = 192; scale_factor = 1.175730; x = 955; y = 370
p = 0.120100; confidence = 0.500000; image = 192; scale_factor = 1.410880; x = 464; y = 222
p = 0.120100; confidence = 0.510000; image = 192; scale_factor = 1.410880; x = 465; y = 222
p = 0.120500; confidence = 0.530000; image = 192; scale_factor = 1.693050; x = 988; y = 371
p = 0.120500; confidence = 0.520000; image = 192; scale_factor = 1.693050; x = 988; y = 371
p = 0.465300; confidence = 0.730000; image = 193; scale_factor = 0.328120; x = 770; y = 309
p = 0.162400; confidence = 0.700000; image = 193; scale_factor = 0.328120; x = 761; y = 323
p = 0.346400; confidence = 0.610000; image = 193; scale_factor = 0.393750; x = 750; y = 312
p = 0.224400; confidence = 0.510000; image = 193; scale_factor = 0.680400; x = 541; y = 213
p = 0.607200; confidence = 0.500000; image = 193; scale_factor = 0.816480; x = 1001; y = 269
p = 0.107900; confidence = 0.400000; image = 193; scale_factor = 0.816480; x = 448; y = 316
p = 0.114600; confidence = 0.440000; image = 193; scale_factor = 0.816480; x = 1001; y = 268
p = 0.128300; confidence = 0.520000; image = 193; scale_factor = 0.979780; x = 1345; y = 239
p = 0.250000; confidence = 0.510000; image = 193; scale_factor = 1.175730; x = 1227; y = 261
p = 0.250000; confidence = 0.570000; image = 193; scale_factor = 1.175730; x = 1226; y = 294
p = 0.145900; confidence = 0.540000; image = 193; scale_factor = 2.031660; x = 481; y = 317
p = 0.154600; confidence = 0.550000; image = 193; scale_factor = 2.031660; x = 1009; y = 270
p = 0.145900; confidence = 0.520000; image = 193; scale_factor = 2.031660; x = 481; y = 316
p = 0.415600; confidence = 0.670000; image = 194; scale_factor = 0.273440; x = 877; y = 304
p = 0.415600; confidence = 0.700000; image = 194; scale_factor = 0.273440; x = 889; y = 316
p = 0.277900; confidence = 0.620000; image = 194; scale_factor = 0.680400; x = 379; y = 605
p = 0.277900; confidence = 0.620000; image = 194; scale_factor = 0.680400; x = 375; y = 608
p = 0.607200; confidence = 0.520000; image = 194; scale_factor = 0.816480; x = 1044; y = 266
p = 0.607200; confidence = 0.520000; image = 194; scale_factor = 0.816480; x = 1042; y = 264
p = 0.114600; confidence = 0.460000; image = 194; scale_factor = 0.816480; x = 1045; y = 266
p = 0.211000; confidence = 0.580000; image = 194; scale_factor = 0.979780; x = 195; y = 221
p = 0.727100; confidence = 0.670000; image = 194; scale_factor = 0.979780; x = 197; y = 224
p = 0.275500; confidence = 0.510000; image = 194; scale_factor = 0.979780; x = 194; y = 386
p = 0.210100; confidence = 0.500000; image = 194; scale_factor = 1.175730; x = 201; y = 337
p = 0.674900; confidence = 0.650000; image = 194; scale_factor = 1.693050; x = 201; y = 276
p = 0.113500; confidence = 0.510000; image = 194; scale_factor = 1.693050; x = 533; y = 369
p = 0.137300; confidence = 0.520000; image = 195; scale_factor = 0.567000; x = 188; y = 175
p = 0.282900; confidence = 0.500000; image = 195; scale_factor = 1.410880; x = 393; y = 255
p = 0.218800; confidence = 0.590000; image = 195; scale_factor = 1.410880; x = 1113; y = 242
p = 0.648000; confidence = 0.630000; image = 195; scale_factor = 1.693050; x = 1113; y = 242
p = 0.447100; confidence = 0.630000; image = 195; scale_factor = 1.693050; x = 1116; y = 375
p = 0.132300; confidence = 0.500000; image = 195; scale_factor = 2.031660; x = 280; y = 313
p = 0.321400; confidence = 0.620000; image = 195; scale_factor = 2.031660; x = 1117; y = 375
p = 0.277900; confidence = 0.610000; image = 196; scale_factor = 0.680400; x = 365; y = 588
p = 0.275500; confidence = 0.530000; image = 196; scale_factor = 0.979780; x = 212; y = 340
p = 0.256500; confidence = 0.500000; image = 196; scale_factor = 0.979780; x = 646; y = 249
p = 0.275500; confidence = 0.570000; image = 196; scale_factor = 0.979780; x = 211; y = 338
p = 0.127700; confidence = 0.530000; image = 196; scale_factor = 1.175730; x = 1284; y = 356
p = 0.120500; confidence = 0.500000; image = 196; scale_factor = 1.693050; x = 1053; y = 374
p = 0.195700; confidence = 0.510000; image = 197; scale_factor = 0.979780; x = 944; y = 218
p = 0.125200; confidence = 0.510000; image = 197; scale_factor = 0.979780; x = 712; y = 320
p = 0.127500; confidence = 0.530000; image = 197; scale_factor = 1.410880; x = 1023; y = 176
p = 0.306600; confidence = 0.510000; image = 197; scale_factor = 1.410880; x = 420; y = 295
p = 0.172100; confidence = 0.570000; image = 197; scale_factor = 1.410880; x = 997; y = 388
p = 0.225800; confidence = 0.500000; image = 197; scale_factor = 1.693050; x = 417; y = 298
