p = 0.650800; confidence = 0.440000; image = 2; scale_factor = 0.816480; x = 457; y = 243
p = 0.785900; confidence = 0.600000; image = 177; scale_factor = 1.410880; x = 844; y = 259
p = 0.867000; confidence = 0.620000; image = 177; scale_factor = 1.410880; x = 845; y = 257
p = 0.923100; confidence = 0.510000; image = 179; scale_factor = 1.175730; x = 521; y = 258
p = 0.518700; confidence = 0.450000; image = 179; scale_factor = 1.175730; x = 521; y = 260
p = 0.341500; confidence = 0.400000; image = 179; scale_factor = 1.410880; x = 521; y = 256
p = 0.341500; confidence = 0.430000; image = 179; scale_factor = 1.410880; x = 523; y = 258
p = 0.596600; confidence = 0.580000; image = 180; scale_factor = 0.393750; x = 421; y = 212
p = 0.596600; confidence = 0.560000; image = 180; scale_factor = 0.393750; x = 419; y = 216
p = 0.934900; confidence = 0.750000; image = 180; scale_factor = 0.472500; x = 411; y = 205
p = 0.766600; confidence = 0.670000; image = 180; scale_factor = 0.472500; x = 1202; y = 198
p = 0.934900; confidence = 0.760000; image = 180; scale_factor = 0.472500; x = 413; y = 213
p = 0.766600; confidence = 0.650000; image = 180; scale_factor = 0.472500; x = 1202; y = 194
p = 0.766600; confidence = 0.670000; image = 180; scale_factor = 0.472500; x = 1204; y = 201
p = 0.764700; confidence = 0.600000; image = 180; scale_factor = 0.567000; x = 410; y = 217
p = 0.852300; confidence = 0.690000; image = 180; scale_factor = 0.567000; x = 416; y = 205
p = 0.805600; confidence = 0.690000; image = 180; scale_factor = 0.567000; x = 1204; y = 187
p = 0.722100; confidence = 0.540000; image = 180; scale_factor = 0.567000; x = 407; y = 209
p = 0.852300; confidence = 0.650000; image = 180; scale_factor = 0.567000; x = 411; y = 218
p = 0.805600; confidence = 0.620000; image = 180; scale_factor = 0.567000; x = 1189; y = 192
p = 0.928700; confidence = 0.710000; image = 180; scale_factor = 0.567000; x = 1205; y = 192
p = 0.766000; confidence = 0.510000; image = 180; scale_factor = 0.680400; x = 1201; y = 185
p = 0.766000; confidence = 0.540000; image = 180; scale_factor = 0.680400; x = 1204; y = 185
p = 0.341500; confidence = 0.400000; image = 180; scale_factor = 1.410880; x = 490; y = 318
p = 0.766000; confidence = 0.550000; image = 181; scale_factor = 0.680400; x = 1223; y = 186
p = 0.451700; confidence = 0.440000; image = 181; scale_factor = 0.680400; x = 1201; y = 264
p = 0.451700; confidence = 0.480000; image = 181; scale_factor = 0.680400; x = 1205; y = 261
p = 0.323300; confidence = 0.420000; image = 181; scale_factor = 0.816480; x = 1185; y = 226
p = 0.436500; confidence = 0.410000; image = 181; scale_factor = 1.175730; x = 1110; y = 249
p = 0.436500; confidence = 0.410000; image = 181; scale_factor = 1.175730; x = 1111; y = 248
p = 0.462900; confidence = 0.440000; image = 182; scale_factor = 1.175730; x = 339; y = 275
p = 0.400800; confidence = 0.480000; image = 183; scale_factor = 0.979780; x = 1327; y = 298
p = 0.483300; confidence = 0.410000; image = 185; scale_factor = 0.979780; x = 821; y = 244
p = 0.328800; confidence = 0.430000; image = 185; scale_factor = 1.175730; x = 1323; y = 274
p = 0.436500; confidence = 0.400000; image = 189; scale_factor = 1.175730; x = 1195; y = 240
p = 0.596800; confidence = 0.500000; image = 189; scale_factor = 1.410880; x = 1193; y = 231
p = 0.721400; confidence = 0.510000; image = 189; scale_factor = 1.693050; x = 1195; y = 241
p = 0.383600; confidence = 0.560000; image = 189; scale_factor = 2.031660; x = 1191; y = 235
p = 0.383600; confidence = 0.550000; image = 189; scale_factor = 2.031660; x = 1191; y = 237
p = 0.708000; confidence = 0.630000; image = 191; scale_factor = 0.328120; x = 1022; y = 358
p = 0.577300; confidence = 0.600000; image = 191; scale_factor = 0.328120; x = 1029; y = 346
p = 0.577300; confidence = 0.570000; image = 191; scale_factor = 0.328120; x = 1028; y = 359
p = 0.577300; confidence = 0.510000; image = 191; scale_factor = 0.328120; x = 1029; y = 353
p = 0.912800; confidence = 0.760000; image = 191; scale_factor = 0.393750; x = 1038; y = 342
p = 0.912800; confidence = 0.790000; image = 191; scale_factor = 0.393750; x = 1025; y = 353
p = 0.912800; confidence = 0.740000; image = 191; scale_factor = 0.393750; x = 1041; y = 345
p = 0.948000; confidence = 0.740000; image = 191; scale_factor = 0.472500; x = 1028; y = 355
p = 0.948000; confidence = 0.740000; image = 191; scale_factor = 0.472500; x = 1026; y = 351
p = 0.948000; confidence = 0.770000; image = 191; scale_factor = 0.472500; x = 1030; y = 358
p = 0.332000; confidence = 0.400000; image = 193; scale_factor = 0.979780; x = 392; y = 328
p = 0.306400; confidence = 0.500000; image = 194; scale_factor = 0.979780; x = 565; y = 440
p = 0.421200; confidence = 0.530000; image = 198; scale_factor = 1.693050; x = 798; y = 241
p = 0.328900; confidence = 0.580000; image = 198; scale_factor = 2.031660; x = 796; y = 240
p = 0.324900; confidence = 0.540000; image = 203; scale_factor = 0.472500; x = 816; y = 440
p = 1.000000; confidence = 0.810000; image = 203; scale_factor = 0.567000; x = 805; y = 533
p = 0.548900; confidence = 0.520000; image = 204; scale_factor = 1.693050; x = 321; y = 361
p = 0.763200; confidence = 0.500000; image = 206; scale_factor = 1.175730; x = 824; y = 376
p = 0.733500; confidence = 0.700000; image = 206; scale_factor = 1.410880; x = 822; y = 378
p = 0.607900; confidence = 0.520000; image = 206; scale_factor = 1.410880; x = 821; y = 378
p = 0.491700; confidence = 0.570000; image = 206; scale_factor = 1.693050; x = 823; y = 383
p = 0.542200; confidence = 0.400000; image = 207; scale_factor = 0.816480; x = 942; y = 248
p = 0.514000; confidence = 0.440000; image = 207; scale_factor = 0.979780; x = 1200; y = 295
p = 0.436500; confidence = 0.460000; image = 207; scale_factor = 1.175730; x = 1198; y = 294
p = 0.721400; confidence = 0.510000; image = 207; scale_factor = 1.693050; x = 1198; y = 292
p = 0.755900; confidence = 0.620000; image = 207; scale_factor = 2.031660; x = 1199; y = 292
p = 0.755900; confidence = 0.620000; image = 207; scale_factor = 2.031660; x = 1199; y = 292
p = 0.518700; confidence = 0.420000; image = 210; scale_factor = 1.175730; x = 507; y = 281
p = 0.438100; confidence = 0.410000; image = 211; scale_factor = 0.680400; x = 250; y = 273
p = 0.326200; confidence = 0.410000; image = 212; scale_factor = 0.680400; x = 532; y = 329
p = 0.423000; confidence = 0.400000; image = 212; scale_factor = 1.175730; x = 201; y = 250
p = 0.361300; confidence = 0.480000; image = 214; scale_factor = 0.816480; x = 1139; y = 344
p = 0.534100; confidence = 0.430000; image = 218; scale_factor = 0.680400; x = 434; y = 251
p = 0.347100; confidence = 0.410000; image = 218; scale_factor = 0.816480; x = 374; y = 222
p = 0.466900; confidence = 0.410000; image = 219; scale_factor = 0.567000; x = 1060; y = 257
p = 0.342500; confidence = 0.420000; image = 219; scale_factor = 0.680400; x = 1277; y = 270
p = 0.661100; confidence = 0.580000; image = 221; scale_factor = 1.410880; x = 346; y = 342
p = 0.607900; confidence = 0.570000; image = 221; scale_factor = 1.410880; x = 873; y = 339
p = 0.733500; confidence = 0.620000; image = 221; scale_factor = 1.410880; x = 873; y = 342
p = 0.607900; confidence = 0.500000; image = 221; scale_factor = 1.410880; x = 870; y = 348
p = 0.491700; confidence = 0.520000; image = 221; scale_factor = 1.693050; x = 874; y = 340
p = 0.394500; confidence = 0.530000; image = 221; scale_factor = 2.031660; x = 872; y = 339
p = 0.698100; confidence = 0.630000; image = 229; scale_factor = 1.175730; x = 564; y = 391
p = 0.698100; confidence = 0.640000; image = 229; scale_factor = 1.175730; x = 566; y = 388
p = 0.526600; confidence = 0.610000; image = 229; scale_factor = 1.410880; x = 563; y = 383
p = 0.385200; confidence = 0.600000; image = 229; scale_factor = 1.410880; x = 566; y = 391
p = 0.589200; confidence = 0.570000; image = 231; scale_factor = 0.680400; x = 995; y = 410
p = 0.718000; confidence = 0.650000; image = 231; scale_factor = 0.680400; x = 998; y = 410
p = 0.928600; confidence = 0.740000; image = 231; scale_factor = 0.816480; x = 997; y = 403
p = 0.928600; confidence = 0.720000; image = 231; scale_factor = 0.816480; x = 1000; y = 412
p = 0.911300; confidence = 0.710000; image = 231; scale_factor = 0.979780; x = 998; y = 411
p = 0.911300; confidence = 0.710000; image = 231; scale_factor = 0.979780; x = 999; y = 406
p = 0.765800; confidence = 0.640000; image = 231; scale_factor = 0.979780; x = 993; y = 416
p = 0.518700; confidence = 0.400000; image = 231; scale_factor = 1.175730; x = 514; y = 282
p = 0.844500; confidence = 0.520000; image = 231; scale_factor = 1.175730; x = 1000; y = 399
p = 0.844500; confidence = 0.510000; image = 231; scale_factor = 1.175730; x = 990; y = 397
p = 0.601500; confidence = 0.750000; image = 233; scale_factor = 0.680400; x = 804; y = 439
p = 1.000000; confidence = 0.830000; image = 233; scale_factor = 0.680400; x = 801; y = 441
p = 1.000000; confidence = 0.840000; image = 233; scale_factor = 0.680400; x = 803; y = 444
p = 1.000000; confidence = 0.830000; image = 233; scale_factor = 0.680400; x = 804; y = 444
p = 0.438400; confidence = 0.670000; image = 233; scale_factor = 0.816480; x = 800; y = 433
p = 0.710500; confidence = 0.790000; image = 233; scale_factor = 0.816480; x = 802; y = 442
p = 0.438400; confidence = 0.660000; image = 233; scale_factor = 0.816480; x = 804; y = 435
p = 0.438400; confidence = 0.650000; image = 233; scale_factor = 0.816480; x = 801; y = 434
p = 0.338000; confidence = 0.710000; image = 234; scale_factor = 0.472500; x = 1162; y = 501
p = 0.391900; confidence = 0.760000; image = 234; scale_factor = 0.567000; x = 1159; y = 501
p = 0.650800; confidence = 0.400000; image = 235; scale_factor = 0.816480; x = 430; y = 274
p = 0.699900; confidence = 0.500000; image = 235; scale_factor = 0.816480; x = 971; y = 430
p = 0.323700; confidence = 0.440000; image = 236; scale_factor = 0.816480; x = 633; y = 271
p = 0.518700; confidence = 0.420000; image = 236; scale_factor = 1.175730; x = 425; y = 274
p = 0.881200; confidence = 0.590000; image = 238; scale_factor = 0.979780; x = 1081; y = 399
p = 0.900000; confidence = 0.670000; image = 238; scale_factor = 1.175730; x = 454; y = 361
p = 0.965900; confidence = 0.710000; image = 238; scale_factor = 1.175730; x = 462; y = 365
p = 0.705400; confidence = 0.640000; image = 238; scale_factor = 1.175730; x = 1084; y = 401
p = 0.705400; confidence = 0.700000; image = 238; scale_factor = 1.175730; x = 1087; y = 400
p = 0.705400; confidence = 0.670000; image = 238; scale_factor = 1.175730; x = 1084; y = 402
p = 0.705400; confidence = 0.690000; image = 238; scale_factor = 1.175730; x = 1085; y = 404
p = 0.845300; confidence = 0.650000; image = 239; scale_factor = 0.567000; x = 324; y = 368
p = 0.754700; confidence = 0.540000; image = 239; scale_factor = 0.567000; x = 326; y = 367
p = 0.960100; confidence = 0.730000; image = 239; scale_factor = 0.680400; x = 329; y = 369
p = 0.856700; confidence = 0.750000; image = 239; scale_factor = 0.680400; x = 323; y = 411
p = 0.856700; confidence = 0.760000; image = 239; scale_factor = 0.680400; x = 322; y = 410
p = 0.378400; confidence = 0.600000; image = 239; scale_factor = 0.680400; x = 1257; y = 427
p = 0.519400; confidence = 0.680000; image = 239; scale_factor = 0.680400; x = 1260; y = 430
p = 0.519400; confidence = 0.670000; image = 239; scale_factor = 0.680400; x = 1251; y = 479
p = 0.755600; confidence = 0.670000; image = 239; scale_factor = 0.816480; x = 322; y = 409
p = 0.906700; confidence = 0.720000; image = 239; scale_factor = 0.816480; x = 325; y = 408
p = 0.497400; confidence = 0.540000; image = 239; scale_factor = 0.816480; x = 1268; y = 431
p = 0.906700; confidence = 0.720000; image = 239; scale_factor = 0.816480; x = 326; y = 416
p = 0.906700; confidence = 0.770000; image = 239; scale_factor = 0.816480; x = 327; y = 407
p = 0.497400; confidence = 0.570000; image = 239; scale_factor = 0.816480; x = 1248; y = 472
p = 0.637300; confidence = 0.630000; image = 239; scale_factor = 0.816480; x = 1248; y = 477
p = 0.332000; confidence = 0.400000; image = 239; scale_factor = 0.979780; x = 341; y = 371
p = 0.332000; confidence = 0.420000; image = 239; scale_factor = 0.979780; x = 331; y = 361
p = 0.579000; confidence = 0.500000; image = 239; scale_factor = 0.979780; x = 316; y = 403
p = 0.579000; confidence = 0.510000; image = 239; scale_factor = 0.979780; x = 330; y = 420
p = 0.579000; confidence = 0.560000; image = 239; scale_factor = 0.979780; x = 325; y = 423
p = 0.438700; confidence = 0.520000; image = 239; scale_factor = 0.979780; x = 1250; y = 471
p = 0.438700; confidence = 0.510000; image = 239; scale_factor = 0.979780; x = 1266; y = 469
p = 0.853000; confidence = 0.510000; image = 241; scale_factor = 0.680400; x = 1273; y = 242
p = 0.479100; confidence = 0.500000; image = 243; scale_factor = 0.680400; x = 698; y = 227
p = 0.386300; confidence = 0.410000; image = 246; scale_factor = 0.816480; x = 283; y = 371
p = 0.635200; confidence = 0.590000; image = 246; scale_factor = 0.816480; x = 390; y = 402
p = 0.875200; confidence = 0.600000; image = 246; scale_factor = 0.816480; x = 396; y = 398
p = 0.897300; confidence = 0.710000; image = 246; scale_factor = 0.816480; x = 1114; y = 430
p = 0.925600; confidence = 0.610000; image = 246; scale_factor = 0.816480; x = 393; y = 398
p = 0.735300; confidence = 0.690000; image = 246; scale_factor = 0.816480; x = 1112; y = 433
p = 0.968600; confidence = 0.760000; image = 246; scale_factor = 0.979780; x = 394; y = 394
p = 0.907700; confidence = 0.680000; image = 246; scale_factor = 0.979780; x = 393; y = 395
p = 0.968600; confidence = 0.770000; image = 246; scale_factor = 0.979780; x = 394; y = 395
p = 0.873400; confidence = 0.710000; image = 246; scale_factor = 0.979780; x = 1109; y = 428
p = 0.873400; confidence = 0.710000; image = 246; scale_factor = 0.979780; x = 1117; y = 429
p = 0.873400; confidence = 0.730000; image = 246; scale_factor = 0.979780; x = 1111; y = 438
p = 0.878000; confidence = 0.620000; image = 246; scale_factor = 1.175730; x = 393; y = 393
p = 0.878000; confidence = 0.630000; image = 246; scale_factor = 1.175730; x = 397; y = 394
p = 0.878000; confidence = 0.680000; image = 246; scale_factor = 1.175730; x = 392; y = 394
p = 0.802200; confidence = 0.580000; image = 246; scale_factor = 1.175730; x = 394; y = 393
p = 0.475100; confidence = 0.530000; image = 246; scale_factor = 1.175730; x = 1102; y = 440
p = 0.661100; confidence = 0.510000; image = 246; scale_factor = 1.410880; x = 385; y = 391
p = 0.451700; confidence = 0.420000; image = 247; scale_factor = 0.680400; x = 1195; y = 248
p = 0.451700; confidence = 0.430000; image = 247; scale_factor = 0.680400; x = 1202; y = 248
p = 0.648100; confidence = 0.570000; image = 250; scale_factor = 0.979780; x = 989; y = 410
p = 0.648100; confidence = 0.500000; image = 250; scale_factor = 0.979780; x = 991; y = 413
p = 0.882700; confidence = 0.720000; image = 250; scale_factor = 1.175730; x = 988; y = 413
p = 0.882700; confidence = 0.710000; image = 250; scale_factor = 1.175730; x = 989; y = 413
p = 0.882700; confidence = 0.730000; image = 250; scale_factor = 1.175730; x = 992; y = 413
p = 0.491400; confidence = 0.650000; image = 251; scale_factor = 0.472500; x = 1119; y = 457
p = 0.352400; confidence = 0.550000; image = 251; scale_factor = 0.472500; x = 1122; y = 459
p = 0.793100; confidence = 0.760000; image = 251; scale_factor = 0.567000; x = 1127; y = 458
p = 0.793100; confidence = 0.770000; image = 251; scale_factor = 0.567000; x = 1128; y = 462
p = 0.843100; confidence = 0.740000; image = 251; scale_factor = 0.680400; x = 1120; y = 463
p = 0.843100; confidence = 0.710000; image = 251; scale_factor = 0.680400; x = 1122; y = 464
p = 0.843100; confidence = 0.740000; image = 251; scale_factor = 0.680400; x = 1119; y = 455
p = 0.630800; confidence = 0.700000; image = 251; scale_factor = 0.680400; x = 1116; y = 466
p = 0.610100; confidence = 0.580000; image = 251; scale_factor = 0.816480; x = 1123; y = 447
p = 1.000000; confidence = 0.810000; image = 254; scale_factor = 0.393750; x = 1224; y = 505
p = 0.338000; confidence = 0.780000; image = 254; scale_factor = 0.472500; x = 1223; y = 497
p = 1.000000; confidence = 0.840000; image = 254; scale_factor = 0.472500; x = 1219; y = 504
p = 1.000000; confidence = 0.810000; image = 254; scale_factor = 0.472500; x = 1221; y = 502
p = 0.462900; confidence = 0.420000; image = 257; scale_factor = 1.175730; x = 363; y = 303
p = 1.000000; confidence = 0.810000; image = 260; scale_factor = 0.328120; x = 1125; y = 614
p = 1.000000; confidence = 0.810000; image = 260; scale_factor = 0.393750; x = 1129; y = 602
p = 0.322500; confidence = 0.750000; image = 260; scale_factor = 0.393750; x = 1140; y = 603
p = 0.504900; confidence = 0.520000; image = 262; scale_factor = 0.328120; x = 327; y = 323
p = 0.713100; confidence = 0.630000; image = 262; scale_factor = 0.393750; x = 339; y = 326
p = 0.713100; confidence = 0.650000; image = 262; scale_factor = 0.393750; x = 331; y = 335
p = 0.713100; confidence = 0.670000; image = 262; scale_factor = 0.393750; x = 327; y = 345
p = 0.812300; confidence = 0.680000; image = 262; scale_factor = 0.472500; x = 331; y = 338
p = 0.931500; confidence = 0.740000; image = 262; scale_factor = 0.472500; x = 333; y = 328
p = 0.845300; confidence = 0.690000; image = 262; scale_factor = 0.567000; x = 323; y = 343
p = 0.845300; confidence = 0.660000; image = 262; scale_factor = 0.567000; x = 336; y = 348
p = 0.845300; confidence = 0.700000; image = 262; scale_factor = 0.567000; x = 336; y = 346
p = 0.811800; confidence = 0.540000; image = 262; scale_factor = 0.680400; x = 334; y = 329
p = 0.399600; confidence = 0.450000; image = 266; scale_factor = 0.979780; x = 1016; y = 386
p = 0.906000; confidence = 0.630000; image = 266; scale_factor = 1.175730; x = 1016; y = 388
p = 0.844500; confidence = 0.600000; image = 266; scale_factor = 1.175730; x = 1015; y = 384
p = 0.723200; confidence = 0.600000; image = 266; scale_factor = 1.410880; x = 1020; y = 384
p = 0.723200; confidence = 0.560000; image = 266; scale_factor = 1.410880; x = 1015; y = 381
p = 0.619700; confidence = 0.520000; image = 266; scale_factor = 1.693050; x = 1014; y = 380
p = 0.619700; confidence = 0.500000; image = 266; scale_factor = 1.693050; x = 1023; y = 383
p = 0.462900; confidence = 0.400000; image = 268; scale_factor = 1.175730; x = 380; y = 274
p = 0.619700; confidence = 0.570000; image = 270; scale_factor = 1.693050; x = 1040; y = 344
p = 0.523300; confidence = 0.520000; image = 270; scale_factor = 2.031660; x = 1043; y = 344
p = 0.523300; confidence = 0.530000; image = 270; scale_factor = 2.031660; x = 1042; y = 343
p = 0.378400; confidence = 0.510000; image = 271; scale_factor = 0.680400; x = 1285; y = 401
p = 0.710200; confidence = 0.510000; image = 271; scale_factor = 0.680400; x = 1294; y = 389
p = 0.875200; confidence = 0.550000; image = 271; scale_factor = 0.816480; x = 395; y = 377
p = 0.386300; confidence = 0.450000; image = 271; scale_factor = 0.816480; x = 398; y = 375
p = 0.957000; confidence = 0.710000; image = 271; scale_factor = 0.816480; x = 1295; y = 393
p = 0.799400; confidence = 0.520000; image = 271; scale_factor = 0.816480; x = 1298; y = 392
p = 0.386300; confidence = 0.470000; image = 271; scale_factor = 0.816480; x = 390; y = 374
p = 0.876100; confidence = 0.680000; image = 271; scale_factor = 0.816480; x = 1297; y = 394
p = 0.637300; confidence = 0.690000; image = 271; scale_factor = 0.816480; x = 1295; y = 403
p = 0.907700; confidence = 0.660000; image = 271; scale_factor = 0.979780; x = 394; y = 370
p = 0.848200; confidence = 0.640000; image = 271; scale_factor = 0.979780; x = 1293; y = 394
p = 0.907700; confidence = 0.690000; image = 271; scale_factor = 0.979780; x = 387; y = 373
p = 0.847000; confidence = 0.500000; image = 271; scale_factor = 0.979780; x = 394; y = 367
p = 0.581200; confidence = 0.620000; image = 271; scale_factor = 0.979780; x = 1295; y = 406
p = 0.758900; confidence = 0.560000; image = 271; scale_factor = 0.979780; x = 1298; y = 391
p = 0.878000; confidence = 0.670000; image = 271; scale_factor = 1.175730; x = 399; y = 370
p = 0.802200; confidence = 0.590000; image = 271; scale_factor = 1.175730; x = 399; y = 366
p = 0.878000; confidence = 0.610000; image = 271; scale_factor = 1.175730; x = 393; y = 371
p = 0.697400; confidence = 0.520000; image = 271; scale_factor = 1.175730; x = 1295; y = 388
p = 0.341400; confidence = 0.480000; image = 272; scale_factor = 0.680400; x = 955; y = 371
p = 0.943400; confidence = 0.630000; image = 272; scale_factor = 0.816480; x = 955; y = 375
p = 0.943400; confidence = 0.640000; image = 272; scale_factor = 0.816480; x = 958; y = 377
p = 0.332000; confidence = 0.490000; image = 272; scale_factor = 0.979780; x = 330; y = 360
p = 0.847000; confidence = 0.500000; image = 272; scale_factor = 0.979780; x = 335; y = 358
p = 0.881200; confidence = 0.500000; image = 272; scale_factor = 0.979780; x = 961; y = 375
p = 0.881200; confidence = 0.580000; image = 272; scale_factor = 0.979780; x = 959; y = 371
p = 0.907700; confidence = 0.610000; image = 272; scale_factor = 0.979780; x = 333; y = 367
p = 0.847000; confidence = 0.570000; image = 272; scale_factor = 0.979780; x = 339; y = 361
p = 0.929400; confidence = 0.640000; image = 272; scale_factor = 0.979780; x = 959; y = 376
p = 0.327700; confidence = 0.490000; image = 272; scale_factor = 1.175730; x = 959; y = 370
p = 0.955200; confidence = 0.640000; image = 276; scale_factor = 1.175730; x = 479; y = 314
p = 0.923100; confidence = 0.590000; image = 276; scale_factor = 1.175730; x = 478; y = 314
p = 0.518700; confidence = 0.430000; image = 276; scale_factor = 1.175730; x = 479; y = 315
p = 0.911100; confidence = 0.660000; image = 276; scale_factor = 1.410880; x = 479; y = 316
p = 1.000000; confidence = 0.800000; image = 276; scale_factor = 1.410880; x = 480; y = 316
p = 0.911100; confidence = 0.660000; image = 276; scale_factor = 1.410880; x = 479; y = 316
p = 0.538400; confidence = 0.510000; image = 276; scale_factor = 1.410880; x = 789; y = 308
p = 0.782800; confidence = 0.580000; image = 276; scale_factor = 1.693050; x = 482; y = 316
p = 0.421200; confidence = 0.590000; image = 276; scale_factor = 1.693050; x = 785; y = 308
p = 0.563600; confidence = 0.630000; image = 276; scale_factor = 1.693050; x = 786; y = 314
p = 0.782800; confidence = 0.500000; image = 276; scale_factor = 1.693050; x = 476; y = 315
p = 0.421200; confidence = 0.580000; image = 276; scale_factor = 1.693050; x = 788; y = 315
p = 0.708200; confidence = 0.530000; image = 276; scale_factor = 2.031660; x = 479; y = 316
p = 0.976400; confidence = 0.760000; image = 281; scale_factor = 0.816480; x = 499; y = 232
p = 0.881000; confidence = 0.500000; image = 281; scale_factor = 0.816480; x = 501; y = 236
p = 0.841800; confidence = 0.550000; image = 281; scale_factor = 0.816480; x = 1152; y = 212
p = 0.841800; confidence = 0.520000; image = 281; scale_factor = 0.816480; x = 1144; y = 221
p = 0.457400; confidence = 0.410000; image = 281; scale_factor = 0.816480; x = 1087; y = 342
p = 0.970300; confidence = 0.740000; image = 281; scale_factor = 0.979780; x = 497; y = 238
p = 0.970300; confidence = 0.750000; image = 281; scale_factor = 0.979780; x = 501; y = 236
p = 0.807800; confidence = 0.580000; image = 281; scale_factor = 0.979780; x = 1153; y = 212
p = 0.807800; confidence = 0.520000; image = 281; scale_factor = 0.979780; x = 1154; y = 215
p = 0.970300; confidence = 0.770000; image = 281; scale_factor = 0.979780; x = 500; y = 237
p = 0.810700; confidence = 0.550000; image = 281; scale_factor = 1.175730; x = 489; y = 231
p = 0.883700; confidence = 0.610000; image = 281; scale_factor = 1.175730; x = 493; y = 227
p = 0.754700; confidence = 0.540000; image = 281; scale_factor = 1.175730; x = 1147; y = 212
p = 0.754700; confidence = 0.510000; image = 281; scale_factor = 1.175730; x = 1154; y = 212
p = 0.883700; confidence = 0.640000; image = 281; scale_factor = 1.175730; x = 497; y = 239
p = 0.673100; confidence = 0.500000; image = 282; scale_factor = 0.472500; x = 286; y = 203
p = 0.673100; confidence = 0.500000; image = 282; scale_factor = 0.472500; x = 280; y = 201
p = 0.342000; confidence = 0.400000; image = 284; scale_factor = 0.567000; x = 873; y = 278
p = 0.421500; confidence = 0.430000; image = 284; scale_factor = 0.680400; x = 876; y = 274
p = 0.929500; confidence = 0.500000; image = 284; scale_factor = 0.816480; x = 868; y = 270
p = 0.542200; confidence = 0.420000; image = 284; scale_factor = 0.816480; x = 867; y = 306
p = 0.912400; confidence = 0.500000; image = 284; scale_factor = 0.979780; x = 868; y = 267
p = 0.912400; confidence = 0.570000; image = 284; scale_factor = 0.979780; x = 867; y = 307
p = 0.483300; confidence = 0.410000; image = 284; scale_factor = 0.979780; x = 871; y = 312
p = 0.406500; confidence = 0.450000; image = 284; scale_factor = 1.175730; x = 867; y = 302
p = 0.884100; confidence = 0.590000; image = 286; scale_factor = 1.175730; x = 828; y = 271
p = 0.931200; confidence = 0.670000; image = 286; scale_factor = 1.175730; x = 824; y = 267
p = 0.475100; confidence = 0.530000; image = 286; scale_factor = 1.175730; x = 1190; y = 444
p = 0.364100; confidence = 0.500000; image = 286; scale_factor = 1.175730; x = 1279; y = 447
p = 0.785900; confidence = 0.540000; image = 286; scale_factor = 1.410880; x = 825; y = 273
p = 0.785900; confidence = 0.550000; image = 286; scale_factor = 1.410880; x = 826; y = 275
p = 0.867000; confidence = 0.620000; image = 286; scale_factor = 1.410880; x = 824; y = 272
p = 0.636800; confidence = 0.510000; image = 286; scale_factor = 1.410880; x = 1134; y = 398
p = 0.303300; confidence = 0.580000; image = 286; scale_factor = 1.410880; x = 1207; y = 400
p = 0.303300; confidence = 0.570000; image = 286; scale_factor = 1.410880; x = 1181; y = 471
p = 0.303300; confidence = 0.510000; image = 286; scale_factor = 1.410880; x = 1206; y = 469
p = 0.696100; confidence = 0.500000; image = 286; scale_factor = 1.693050; x = 831; y = 244
p = 0.523300; confidence = 0.580000; image = 286; scale_factor = 2.031660; x = 1081; y = 339
p = 0.674300; confidence = 0.640000; image = 289; scale_factor = 1.410880; x = 703; y = 258
p = 0.563600; confidence = 0.610000; image = 289; scale_factor = 1.693050; x = 698; y = 257
p = 0.421200; confidence = 0.540000; image = 289; scale_factor = 1.693050; x = 704; y = 256
p = 0.328900; confidence = 0.500000; image = 289; scale_factor = 2.031660; x = 704; y = 251
p = 0.438700; confidence = 0.500000; image = 292; scale_factor = 0.979780; x = 1231; y = 417
p = 0.424200; confidence = 0.500000; image = 292; scale_factor = 2.031660; x = 1139; y = 394
p = 0.901700; confidence = 0.540000; image = 294; scale_factor = 0.680400; x = 1111; y = 248
p = 0.901700; confidence = 0.560000; image = 294; scale_factor = 0.680400; x = 1113; y = 260
p = 0.988100; confidence = 0.710000; image = 294; scale_factor = 0.816480; x = 1111; y = 245
p = 0.963600; confidence = 0.660000; image = 294; scale_factor = 0.816480; x = 1119; y = 249
p = 0.963600; confidence = 0.660000; image = 294; scale_factor = 0.816480; x = 1116; y = 250
p = 0.954400; confidence = 0.660000; image = 294; scale_factor = 0.979780; x = 1104; y = 249
p = 0.954400; confidence = 0.690000; image = 294; scale_factor = 0.979780; x = 1108; y = 251
p = 0.985000; confidence = 0.720000; image = 294; scale_factor = 0.979780; x = 1118; y = 254
p = 0.944600; confidence = 0.680000; image = 294; scale_factor = 1.175730; x = 404; y = 258
p = 0.905700; confidence = 0.560000; image = 294; scale_factor = 1.175730; x = 401; y = 257
p = 0.436500; confidence = 0.410000; image = 294; scale_factor = 1.175730; x = 1110; y = 262
p = 0.822000; confidence = 0.590000; image = 294; scale_factor = 1.410880; x = 400; y = 258
p = 0.891300; confidence = 0.610000; image = 294; scale_factor = 1.410880; x = 405; y = 262
p = 0.357500; confidence = 0.410000; image = 295; scale_factor = 0.567000; x = 218; y = 303
p = 0.804700; confidence = 0.570000; image = 295; scale_factor = 0.567000; x = 986; y = 357
p = 0.357500; confidence = 0.490000; image = 295; scale_factor = 0.567000; x = 223; y = 303
p = 0.804700; confidence = 0.590000; image = 295; scale_factor = 0.567000; x = 993; y = 358
p = 0.979800; confidence = 0.750000; image = 295; scale_factor = 0.680400; x = 219; y = 288
